"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/zones_sys_proc_fs_tcp_time_ipc_socket_net_lock.csv --zones --sys --proc --fs --tcp --time --ipc --socket --net --lock 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"zones memory",,,,"system",,"procs",,,"filesystem",,"tcp sockets",,,,,"system","sysv ipc",,,"sockets",,,,,"net/total",,"file locks",,,
310354,3141,164115,22176,1522,2642,3,0,0,13216,349890,7,13,1,7,0,Mar-22 21:37:41,0,0,6,1075,19,19,0,0,0,564,56,12,10,58
310354,3141,163866,22176,1813,4082,3,0,8,13216,349889,7,13,1,7,0,Mar-22 21:37:42,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
310354,3141,163866,22176,1687,2853,1,0,0,13216,349900,7,13,1,7,0,Mar-22 21:37:43,0,0,6,1075,19,19,0,0,167,393,56,12,10,58
310354,3141,163949,22176,1542,2746,2,0,0,13216,349900,7,13,1,7,0,Mar-22 21:37:44,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
310354,3141,163949,22176,1826,4096,1,0,8,13216,349909,7,13,1,7,0,Mar-22 21:37:45,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
310354,3141,163950,22176,1633,2893,1,0,0,13216,349910,7,13,1,6,0,Mar-22 21:37:46,0,0,6,1075,19,19,0,0,596,570,56,12,10,58
310354,3141,163523,22176,1762,4075,1,0,8,13216,349850,7,13,1,6,0,Mar-22 21:37:47,0,0,6,1075,19,19,0,0,0,206,56,12,10,58
310354,3141,163595,22176,1651,2888,3,0,0,13216,349849,7,13,1,5,0,Mar-22 21:37:48,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
310354,3141,163240,22176,1800,3837,3,0,1,13216,349851,7,13,1,6,0,Mar-22 21:37:49,0,0,6,1075,19,19,0,0,16305,5901,56,12,10,58
310354,3141,163343,22176,2009,5453,3,0,7,13184,349867,7,13,1,7,0,Mar-22 21:37:50,0,0,6,1075,19,19,0,0,16602,3524,56,12,10,58
310354,3141,163347,22176,1713,3026,1,0,1,13184,349859,7,13,1,7,0,Mar-22 21:37:51,0,0,6,1075,19,19,0,0,16068,3140,56,12,10,58
310354,3141,163353,22176,1865,4482,1,0,8,13184,349870,7,13,1,7,0,Mar-22 21:37:52,0,0,6,1075,19,19,0,0,134,180,56,12,10,58
310354,3141,163293,22176,1615,2863,1,0,0,13184,349870,7,13,1,7,0,Mar-22 21:37:53,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
310354,3141,163675,22176,1631,2912,3,0,0,13184,349869,7,13,1,7,0,Mar-22 21:37:54,0,0,6,1075,19,19,0,0,396,446,56,12,10,58
310354,3141,163556,22176,1633,2857,1,0,0,13184,349870,7,13,1,7,0,Mar-22 21:37:55,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
310354,3141,163516,22176,1665,3935,2,0,8,13216,349870,7,13,1,7,0,Mar-22 21:37:56,0,0,6,1075,19,19,0,0,0,206,56,12,10,58
311938,3141,164232,22176,1734,3879,11,0,7,13216,348771,7,13,1,6,0,Mar-22 21:37:57,0,0,6,1075,19,19,0,0,0,358,56,12,10,58
311938,3141,164124,22176,1792,3572,2,0,1,13216,348720,7,13,1,6,0,Mar-22 21:37:58,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
311938,3141,163935,22176,1516,2746,2,0,0,13216,348720,7,13,1,6,0,Mar-22 21:37:59,0,0,6,1075,19,19,0,0,0,0,56,12,10,58
311938,3141,163824,22176,1440,2521,2,0,0,13216,348727,7,13,0,6,0,Mar-22 21:38:00,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163488,22176,1443,5660,2,0,17,13216,348730,7,13,0,7,0,Mar-22 21:38:01,0,0,6,1072,18,19,0,0,1209,3192,56,12,10,58
311938,3141,163560,22176,748,1289,2,0,0,13216,348728,7,13,0,7,0,Mar-22 21:38:02,0,0,6,1072,18,19,0,0,16012,3106,56,12,10,58
311938,3141,163454,22176,850,2532,3,0,8,13216,348725,7,13,0,7,0,Mar-22 21:38:03,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163461,22176,781,1330,0,0,0,13216,348736,7,13,0,7,0,Mar-22 21:38:04,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163531,22176,700,1181,1,0,0,13216,348737,7,13,0,7,0,Mar-22 21:38:05,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163978,22176,1166,3078,1,0,8,13184,348735,7,13,0,7,0,Mar-22 21:38:06,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163732,22176,897,1541,2,0,0,13184,348746,7,13,0,6,0,Mar-22 21:38:07,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163878,22176,892,2442,1,0,8,13184,348746,7,13,0,6,0,Mar-22 21:38:08,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163887,22176,768,1287,2,0,0,13184,348745,7,12,0,6,1,Mar-22 21:38:09,0,0,6,1072,18,19,0,0,253,293,56,12,10,58
311938,3141,163831,22176,736,1344,2,0,0,13184,348747,7,12,0,6,1,Mar-22 21:38:10,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
311938,3141,163586,22176,826,2435,1,0,8,13184,348756,7,12,0,6,1,Mar-22 21:38:11,0,0,6,1072,18,19,0,0,494,0,56,12,10,58
311938,3141,163586,22176,816,2087,2,0,0,13184,348757,7,12,0,7,1,Mar-22 21:38:12,0,0,6,1072,18,19,0,0,1249,3192,56,12,10,58
311938,3141,163839,22176,1132,2599,1,0,9,13184,348759,7,12,1,7,1,Mar-22 21:38:13,0,0,6,1075,19,19,0,0,16653,3235,56,12,10,58
311938,3141,163788,22176,949,1691,1,0,0,13184,348756,7,12,0,8,1,Mar-22 21:38:14,0,0,6,1072,18,19,0,0,882,963,56,12,10,58
303811,3141,123507,22176,2222,34957,1,0,0,13184,349828,7,12,0,8,1,Mar-22 21:38:15,0,0,6,1075,18,22,0,0,174,920,56,12,10,58
303685,3141,122895,22176,947,2457,1,0,8,13216,349829,7,12,0,8,1,Mar-22 21:38:16,0,0,6,1075,18,22,0,0,691,1107,56,12,10,58
303685,3141,122971,22176,663,1228,0,0,0,13216,349829,7,12,0,8,1,Mar-22 21:38:17,0,0,6,1075,18,22,0,0,0,920,56,12,10,58
303685,3141,123042,22176,906,2331,0,0,8,13216,349839,7,12,0,8,1,Mar-22 21:38:18,0,0,6,1075,18,22,0,0,0,920,56,12,10,58
303685,3141,122878,22176,911,1671,1,0,2,13216,349827,7,12,0,7,1,Mar-22 21:38:19,0,0,6,1075,18,22,0,0,0,0,56,12,10,58
303685,3141,122642,22176,679,1233,3,0,0,13216,349824,7,12,0,7,1,Mar-22 21:38:20,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
303244,3141,124443,22176,2693,8883,0,0,8,13280,349871,7,12,0,7,1,Mar-22 21:38:21,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
303244,3141,126289,22176,813,1467,1,0,0,13280,349823,7,12,0,7,1,Mar-22 21:38:22,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
303244,3141,125614,22176,1179,3459,3,0,8,13280,349822,7,12,0,8,1,Mar-22 21:38:23,0,0,6,1072,18,19,0,0,1249,3192,56,12,10,58
303244,3141,125497,22176,761,1239,3,0,0,13280,349822,7,12,0,8,1,Mar-22 21:38:24,0,0,6,1072,18,19,0,0,11334,1550,56,12,10,58
303244,3141,125323,22176,854,1534,0,0,1,13280,349833,7,12,0,8,1,Mar-22 21:38:25,0,0,6,1072,18,19,0,0,7158,1272,56,12,10,58
303244,3141,125328,22176,963,2627,0,0,8,13248,349832,7,12,0,8,1,Mar-22 21:38:26,0,0,6,1072,18,19,0,0,0,86,56,12,10,58
303244,3141,124956,22176,704,1203,1,0,0,13248,349832,7,12,0,8,1,Mar-22 21:38:27,0,0,6,1072,18,19,0,0,0,358,56,12,10,58
303244,3141,124724,22176,983,2495,1,0,8,13248,349842,7,12,0,8,1,Mar-22 21:38:28,0,0,6,1072,18,19,0,0,0,0,56,12,10,58
303244,3141,124664,22176,698,1179,3,0,0,13248,349842,7,12,0,7,1,Mar-22 21:38:29,0,0,6,1072,18,19,0,0,167,187,56,12,10,58
303244,3141,124859,22176,717,1355,2,0,0,13248,349850,7,11,0,7,1,Mar-22 21:38:30,0,0,6,1071,17,19,0,0,442,399,56,12,10,58
302071,3141,123741,22176,4704,411139,2,0,337,13312,349964,7,10,0,7,2,Mar-22 21:38:31,0,0,6,1077,17,19,0,0,80,146,58,12,12,58
301897,3141,124317,22176,4994,403293,0,0,193,13248,349978,7,10,0,7,2,Mar-22 21:38:32,0,0,6,1077,17,19,0,0,86,358,58,12,12,58
301708,3141,124687,22176,1193,3189,1,0,8,13248,349978,7,10,0,7,2,Mar-22 21:38:33,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
301708,3141,124509,22176,597,1047,0,0,0,13248,349976,7,10,0,7,2,Mar-22 21:38:34,0,0,6,1077,17,19,0,0,396,446,58,12,12,58
301708,3141,124042,22176,935,6844,1,0,26,13248,349977,7,8,1,7,3,Mar-22 21:38:35,0,0,6,1077,17,19,0,0,380,1252,58,12,12,58
301708,3141,124256,22176,1238,3509,0,0,8,13248,349987,7,10,0,8,2,Mar-22 21:38:36,0,0,6,1077,17,19,0,0,17347,4750,58,12,12,58
301708,3141,124280,22176,796,1368,1,0,0,13248,349987,7,10,0,8,2,Mar-22 21:38:37,0,0,6,1077,17,19,0,0,78,106,58,12,12,58
301708,3141,124217,22176,982,2568,0,0,9,13248,349997,7,10,0,8,2,Mar-22 21:38:38,0,0,6,1077,17,19,0,0,0,358,58,12,12,58
301708,3141,122889,22176,1411,5861,1,0,15,13248,350008,7,10,0,8,2,Mar-22 21:38:39,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
301708,3141,122262,22176,1095,8309,1,0,15,13312,350007,7,10,0,7,2,Mar-22 21:38:40,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
301708,3141,122262,22176,1343,3558,3,0,10,13312,350007,7,10,0,7,2,Mar-22 21:38:41,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
301708,3141,123751,22176,1080,5577,0,0,14,13312,350007,7,10,0,7,2,Mar-22 21:38:42,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
301708,3141,123623,22176,1567,4114,2,0,9,13312,350008,7,10,0,7,2,Mar-22 21:38:43,0,0,6,1077,17,19,0,0,0,358,58,12,12,58
306988,3141,188625,22176,1053,2343,2,0,0,13312,348888,7,10,0,7,2,Mar-22 21:38:44,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
306988,3141,188383,22176,1163,2372,1,0,0,13312,348897,7,10,0,7,2,Mar-22 21:38:45,0,0,6,1077,17,19,0,0,167,187,58,12,12,58
306988,3141,188197,22176,1141,3567,1,0,8,13312,348908,7,10,0,8,2,Mar-22 21:38:46,0,0,6,1077,17,19,0,0,1249,3192,58,12,12,58
306988,3141,188271,22176,786,1411,0,0,0,13312,348907,7,10,0,8,2,Mar-22 21:38:47,0,0,6,1077,17,19,0,0,15972,2748,58,12,12,58
306988,3141,188198,22176,984,2408,0,0,8,13312,348906,7,10,0,8,2,Mar-22 21:38:48,0,0,6,1077,17,19,0,0,0,358,58,12,12,58
306988,3141,188027,22176,683,1095,2,0,0,13312,348907,7,10,0,8,2,Mar-22 21:38:49,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
306988,3141,188157,22176,1076,2746,1,0,1,13312,348909,7,10,0,8,2,Mar-22 21:38:50,0,0,6,1077,17,19,0,0,31738,6605,58,12,12,58
306988,3141,188454,22176,1037,2855,1,0,8,13312,348905,7,10,0,8,2,Mar-22 21:38:51,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
306988,3141,188264,22176,964,1919,1,0,0,13312,348905,7,10,0,7,2,Mar-22 21:38:52,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
306988,3141,187840,22176,1261,3390,0,0,8,13312,348925,7,10,0,7,2,Mar-22 21:38:53,0,0,6,1077,17,19,0,0,112,148,58,12,12,58
306988,3141,187724,22176,689,1123,2,0,0,13312,348924,7,10,0,7,2,Mar-22 21:38:54,0,0,6,1077,17,19,0,0,396,804,58,12,12,58
306988,3141,187724,22176,687,1145,2,0,0,13312,348924,7,10,0,7,2,Mar-22 21:38:55,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
306988,3141,187410,22176,887,2311,0,0,8,13312,348925,7,10,0,7,2,Mar-22 21:38:56,0,0,6,1077,17,19,0,0,86,106,58,12,12,58
306988,3141,187546,22176,1152,2890,1,0,0,13312,348925,7,10,0,8,2,Mar-22 21:38:57,0,0,6,1077,17,19,0,0,1249,3192,58,12,12,58
306988,3141,187436,22176,1144,2996,0,0,8,13312,348864,7,10,0,8,2,Mar-22 21:38:58,0,0,6,1077,17,19,0,0,16259,3055,58,12,12,58
306988,3141,187446,22176,1120,2234,2,0,0,13312,348864,7,10,0,8,2,Mar-22 21:38:59,0,0,6,1077,17,19,0,0,0,358,58,12,12,58
309364,3141,168273,22176,2209,35050,1,0,0,13248,349948,7,10,0,8,2,Mar-22 21:39:00,0,0,6,1077,17,19,0,0,0,0,58,12,12,58
309364,3141,167843,22176,1530,5701,1,0,16,13248,349950,7,10,0,8,2,Mar-22 21:39:01,0,0,6,1077,17,19,0,0,650,484,58,12,12,58
309609,3141,169794,22176,819,1402,0,0,4,13184,349890,7,10,0,7,2,Mar-22 21:39:02,0,0,6,1071,17,19,0,0,0,0,56,12,10,58
309628,3141,169313,22176,1183,3107,1,0,8,13184,349888,7,10,0,7,2,Mar-22 21:39:03,0,0,6,1071,17,19,0,0,0,0,56,12,10,58
309628,3141,169023,22176,2399,6951,2,0,0,13184,349887,7,10,0,7,2,Mar-22 21:39:04,0,0,6,1071,17,19,0,0,0,358,56,12,10,58
309628,3141,168840,22176,662,1026,1,0,0,13184,349887,7,10,0,7,2,Mar-22 21:39:05,0,0,6,1071,17,19,0,0,0,0,56,12,10,58
309628,3141,170551,22176,927,2255,2,0,8,13184,349898,7,10,0,7,2,Mar-22 21:39:06,0,0,6,1071,17,19,0,0,0,0,56,12,10,58
309628,3141,169735,22176,999,2197,0,0,0,13184,349917,7,10,0,7,2,Mar-22 21:39:07,0,0,6,1071,17,19,0,0,0,0,56,12,10,58
309628,3141,169420,22176,1260,3525,2,0,8,13184,349928,7,9,1,7,3,Mar-22 21:39:08,0,0,6,1072,18,19,0,0,298,1150,56,12,10,58
309628,3141,169420,22176,997,2093,1,0,0,13184,349928,7,10,0,8,2,Mar-22 21:39:09,0,0,6,1071,17,19,0,0,16923,5068,56,12,10,58
309628,3141,169420,22176,824,1439,1,0,0,13184,349928,7,10,0,8,2,Mar-22 21:39:10,0,0,6,1071,17,19,0,0,167,187,56,12,10,58
309628,3141,169357,22176,839,2224,1,0,8,13184,349927,7,10,0,8,2,Mar-22 21:39:11,0,0,6,1071,17,19,0,0,70,0,56,12,10,58
309628,3141,169234,22176,649,1030,0,0,0,13184,349928,7,10,0,7,2,Mar-22 21:39:12,0,0,6,1071,17,19,0,0,0,0,56,12,10,58
309628,3141,169297,22176,1323,3828,1,0,8,13184,349937,7,11,0,7,2,Mar-22 21:39:13,0,0,6,1069,18,19,0,0,1149,4356,56,12,10,58
309628,3141,169678,22176,1568,3938,1,0,1,13184,349948,7,11,0,6,2,Mar-22 21:39:14,0,0,6,1069,18,19,0,0,10650,8059,56,12,10,58
309628,3141,169618,22176,1043,2174,1,0,0,13184,349958,7,11,0,6,2,Mar-22 21:39:15,0,0,6,1069,18,19,0,0,0,358,56,12,10,58
309628,3141,169493,22176,1329,2815,0,0,9,13184,349957,7,11,0,6,2,Mar-22 21:39:16,0,0,6,1069,18,19,0,0,216,0,56,12,10,58
309628,3141,169437,22176,834,1359,1,0,0,13184,349957,7,11,0,6,2,Mar-22 21:39:17,0,0,6,1069,18,19,0,0,777,293,56,12,10,58
309628,3141,169248,22176,1005,2641,1,0,8,13184,349957,7,11,0,6,2,Mar-22 21:39:18,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
309628,3141,169318,22176,812,2027,0,0,0,13184,349958,7,10,1,6,3,Mar-22 21:39:19,0,0,6,1070,19,19,0,0,298,1707,56,12,10,58
309628,3141,169318,22176,827,1246,1,0,0,13184,349958,7,11,0,7,2,Mar-22 21:39:20,0,0,6,1069,18,19,0,0,18515,6531,56,12,10,58
309628,3141,169643,22176,896,2378,0,0,8,13184,349967,7,11,0,7,2,Mar-22 21:39:21,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
309628,3141,169848,22176,1126,5169,2,0,24,13184,349968,7,11,0,7,2,Mar-22 21:39:22,0,0,6,1069,18,19,0,0,124,106,56,12,10,58
309628,3141,169794,22176,959,2486,1,0,8,13184,349978,7,11,0,7,2,Mar-22 21:39:23,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
309628,3141,169731,22176,786,1212,1,0,0,13184,349978,7,11,0,7,2,Mar-22 21:39:24,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
309628,3141,170112,22176,821,1294,0,0,0,13184,349977,7,11,0,6,2,Mar-22 21:39:25,0,0,6,1069,18,19,0,0,0,358,56,12,10,58
309628,3141,170115,22176,1433,3178,1,0,8,13184,349977,7,11,0,6,2,Mar-22 21:39:26,0,0,6,1069,18,19,0,0,650,484,56,12,10,58
309628,3141,170242,22176,1328,5244,1,0,25,13184,349976,7,11,0,6,2,Mar-22 21:39:27,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
311125,3141,170505,22176,1053,2527,2,0,9,13216,348865,7,11,0,6,2,Mar-22 21:39:28,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
311125,3141,170388,22176,905,1476,2,0,2,13216,348864,7,11,0,6,2,Mar-22 21:39:29,0,0,6,1069,18,19,0,0,167,187,56,12,10,58
311125,3141,170655,22176,1196,3468,1,0,0,13216,348876,7,11,0,7,2,Mar-22 21:39:30,0,0,6,1069,18,19,0,0,1249,3192,56,12,10,58
311125,3141,170602,22176,1622,4278,1,0,8,13216,348789,7,11,0,7,2,Mar-22 21:39:31,0,0,6,1069,18,19,0,0,16012,3106,56,12,10,58
311125,3141,170604,22176,1120,2536,2,0,0,13216,348729,7,11,0,7,2,Mar-22 21:39:32,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
311125,3141,170494,22176,1507,3815,1,0,8,13216,348730,7,11,0,7,2,Mar-22 21:39:33,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
311125,3141,170494,22176,1170,2650,0,0,0,13216,348730,7,11,0,7,2,Mar-22 21:39:34,0,0,6,1069,18,19,0,0,396,446,56,12,10,58
311125,3141,170620,22176,940,1910,2,0,0,13216,348739,7,11,0,7,2,Mar-22 21:39:35,0,0,6,1069,18,19,0,0,0,0,56,12,10,58
311125,3141,170563,22176,1380,12337,1,0,40,13344,348761,7,11,0,7,2,Mar-22 21:39:36,0,0,6,1077,18,19,0,0,0,358,56,12,10,58
311125,3141,93847,22176,2475,18434,1,0,3,13632,348854,7,11,0,6,2,Mar-22 21:39:37,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
311125,3141,92925,22176,2965,7231,1,0,8,13664,348875,7,11,0,6,2,Mar-22 21:39:38,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
311125,3141,94636,22176,2311,4605,0,0,1,13664,348876,7,11,0,6,2,Mar-22 21:39:39,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
311125,3141,120893,22176,2585,5161,2,0,0,13664,348862,7,13,0,6,2,Mar-22 21:39:40,0,0,8,1083,20,19,0,0,2494,4752,56,12,10,58
311125,3141,120641,22176,2579,5890,2,0,4,13696,348862,7,11,0,7,2,Mar-22 21:39:41,0,0,8,1080,19,19,0,0,12231,5917,56,12,10,58
311125,3141,120393,22176,1939,4722,0,0,4,13696,348868,7,11,0,7,1,Mar-22 21:39:42,0,0,8,1079,18,19,0,0,16135,2969,56,12,10,58
311125,3141,120015,22176,1528,3806,1,0,8,13696,348872,7,11,0,7,1,Mar-22 21:39:43,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
311125,3141,120900,22176,680,1523,0,0,0,13664,348913,7,11,0,7,1,Mar-22 21:39:44,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
291721,3141,106811,22176,1516,34178,1,0,0,15232,349953,7,11,0,7,1,Mar-22 21:39:45,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
274333,3141,106763,22176,2098,6659,0,0,0,13664,349954,7,11,0,7,1,Mar-22 21:39:46,0,0,8,1079,18,19,0,0,0,358,56,12,10,58
274333,3141,106592,22176,710,2082,0,0,8,13664,349954,7,11,0,6,1,Mar-22 21:39:47,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
274333,3141,106477,22176,705,1717,1,0,4,13664,349956,7,11,0,6,1,Mar-22 21:39:48,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
274333,3141,106223,22176,769,1631,0,0,4,13664,349964,7,11,0,6,1,Mar-22 21:39:49,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
274396,3141,107116,22176,1640,3129,0,0,0,13664,349970,7,9,0,6,3,Mar-22 21:39:50,0,0,8,1081,17,22,0,0,207,1143,56,12,10,58
274396,3141,148366,22176,965,2035,0,0,1,13664,349974,7,11,0,6,1,Mar-22 21:39:51,0,0,8,1079,18,19,0,0,31915,5336,56,12,10,58
274396,3141,148249,22176,1005,3164,1,0,8,13664,349974,7,11,0,7,1,Mar-22 21:39:52,0,0,8,1079,18,19,0,0,1249,3550,56,12,10,58
279853,3141,147934,22176,1496,2749,2,0,0,13664,349990,7,11,0,7,1,Mar-22 21:39:53,0,0,8,1079,18,19,0,0,15972,2748,56,12,10,58
279853,3141,147810,22176,1499,3929,0,0,8,13664,349989,7,11,0,7,1,Mar-22 21:39:54,0,0,8,1079,18,19,0,0,452,520,56,12,10,58
279853,3141,147624,22176,628,1048,0,0,0,13664,349986,7,11,0,7,1,Mar-22 21:39:55,0,0,8,1079,18,19,0,0,56,74,56,12,10,58
280294,3141,147881,22176,582,913,0,0,0,13664,349996,7,11,0,7,1,Mar-22 21:39:56,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
280294,3141,147950,22176,747,2109,0,0,8,13664,349994,7,11,0,6,1,Mar-22 21:39:57,0,0,8,1079,18,19,0,0,0,358,56,12,10,58
280294,3141,147887,22176,1556,3013,0,0,0,13664,349997,7,11,0,6,1,Mar-22 21:39:58,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
280294,3141,147889,22176,831,2094,0,0,8,13664,349997,7,11,0,6,1,Mar-22 21:39:59,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
296134,3141,148589,22176,1596,3174,0,0,0,13664,350011,7,11,0,6,1,Mar-22 21:40:00,0,0,8,1079,18,19,0,0,167,187,56,12,10,58
296134,3141,149222,22176,1114,4228,0,0,8,13664,350011,7,11,0,6,1,Mar-22 21:40:01,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
296134,3141,148975,22176,1936,4639,1,0,8,13664,350009,7,11,0,6,1,Mar-22 21:40:02,0,0,8,1079,18,19,0,0,86,464,56,12,10,58
296134,3141,149165,22176,931,2106,1,0,1,13664,350019,7,11,0,7,1,Mar-22 21:40:03,0,0,8,1079,18,19,0,0,1619,4490,56,12,10,58
296134,3141,149045,22176,890,2260,1,0,8,13664,350018,7,11,0,7,1,Mar-22 21:40:04,0,0,8,1079,18,19,0,0,15642,1450,56,12,10,58
296134,3141,148922,22176,1221,2214,3,0,0,13664,350018,7,11,0,7,1,Mar-22 21:40:05,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
296134,3141,148985,22176,1716,3467,2,0,0,13664,350018,7,11,0,7,1,Mar-22 21:40:06,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
296398,3141,155915,22176,997,2576,1,0,8,13696,349957,7,11,0,7,1,Mar-22 21:40:07,0,0,8,1081,18,19,0,0,78,106,56,12,10,58
310126,3141,169253,22176,750,1358,0,0,0,13696,349965,7,11,0,7,1,Mar-22 21:40:08,0,0,8,1079,18,19,0,0,0,358,56,12,10,58
310126,3141,169131,22176,1989,4724,0,0,8,13696,350004,7,11,0,7,1,Mar-22 21:40:09,0,0,8,1079,18,19,0,0,167,187,56,12,10,58
310126,3141,169267,22176,1167,2053,0,0,0,13696,350017,7,11,0,6,1,Mar-22 21:40:10,0,0,8,1079,18,19,0,0,70,0,56,12,10,58
310126,3141,169267,22176,1210,2187,0,0,0,13696,350016,7,11,0,6,1,Mar-22 21:40:11,0,0,8,1079,18,19,0,0,0,0,56,12,10,58
310126,3141,169022,22176,1030,3085,0,0,8,13728,350010,7,13,0,6,1,Mar-22 21:40:12,0,0,8,1081,20,19,0,0,16199,6140,56,12,10,58
310126,3141,169022,22176,657,1086,0,0,0,13728,350002,7,13,0,6,1,Mar-22 21:40:13,0,0,8,1081,20,19,0,0,802,252,56,12,10,58
311400,3141,169156,22176,1091,3134,0,0,8,13696,348878,7,13,0,7,1,Mar-22 21:40:14,0,0,8,1081,20,19,0,0,2015,4936,56,12,10,58
311446,3141,168974,22176,1075,1970,1,0,0,13696,348899,7,13,0,7,1,Mar-22 21:40:15,0,0,8,1084,20,22,0,0,15769,2557,56,12,10,58
311446,3141,168852,22176,2006,3781,2,0,1,13696,348897,7,13,0,7,1,Mar-22 21:40:16,0,0,8,1084,20,22,0,0,650,1404,56,12,10,58
311446,3141,208190,22176,2187,6480,1,0,12,13280,348897,7,13,0,7,1,Mar-22 21:40:17,0,0,6,1074,20,22,0,0,0,920,56,12,10,58
311446,3141,207163,22176,1134,1211,2,0,0,13280,348897,7,13,0,7,1,Mar-22 21:40:18,0,0,6,1074,20,22,0,0,698,920,56,12,10,58
311446,3141,219751,22176,1585,3207,1,0,8,13280,348890,7,13,0,7,1,Mar-22 21:40:19,0,0,6,1074,20,22,0,0,167,187,56,12,10,58
311446,3141,219751,22176,912,1468,1,0,0,13280,348885,7,13,0,6,1,Mar-22 21:40:20,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311446,3141,219751,22176,885,1384,1,0,0,13280,348895,7,13,0,6,1,Mar-22 21:40:21,0,0,6,1071,20,19,0,0,258,294,56,12,10,58
311446,3141,209130,22176,2119,28046,2,0,37,13600,348922,7,13,0,6,1,Mar-22 21:40:22,0,0,7,1079,20,19,0,0,0,0,56,12,10,58
311446,3141,141856,22176,2945,7473,1,0,2,13632,348983,7,13,0,6,1,Mar-22 21:40:23,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311446,3141,154543,22176,2793,6860,1,0,8,13664,348984,7,13,0,6,1,Mar-22 21:40:24,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311446,3141,167099,22176,2689,5911,1,0,0,13664,348985,7,13,0,7,1,Mar-22 21:40:25,0,0,8,1081,20,19,0,0,12623,4662,56,12,10,58
311446,3141,157724,22176,2370,4697,2,0,0,13664,348991,7,13,0,7,1,Mar-22 21:40:26,0,0,8,1081,20,19,0,0,4843,1531,56,12,10,58
311446,3141,171666,22176,2499,6258,2,0,8,13664,348962,7,13,0,7,1,Mar-22 21:40:27,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311446,3141,171352,22176,2246,4667,2,0,1,13664,348958,7,13,0,7,1,Mar-22 21:40:28,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311446,3141,171226,22176,1509,3736,0,0,8,13664,348957,7,13,0,7,1,Mar-22 21:40:29,0,0,8,1081,20,19,0,0,0,187,56,12,10,58
