"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/ipc_int_lock_sys_vm_udp_socket_time_page_tcp.csv --ipc --int --lock --sys --vm --udp --socket --time --page --tcp 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"sysv ipc",,,"interrupts",,,"file locks",,,,"system",,"virtual memory",,,,"udp",,"sockets",,,,,"system","paging",,"tcp sockets",,,,
0,0,5,0,134,0,83,12,13,82,2612,7762,0,2781,3665,4138,25,14,1202,24,33,0,0,Mar-23 13:47:57,0,0,7,20,0,7,1
0,0,5,0,131,0,83,12,13,82,2742,6542,0,821,1598,1522,25,14,1202,24,33,0,0,Mar-23 13:47:58,0,0,7,20,0,7,1
0,0,5,0,117,0,83,12,13,82,2571,7038,0,1102,2380,1568,25,14,1204,24,33,0,0,Mar-23 13:47:59,0,0,7,20,0,7,1
0,0,5,0,135,0,83,12,13,82,3428,11136,0,232,2785,3347,28,14,1205,24,36,0,0,Mar-23 13:48:00,0,0,7,20,0,8,1
0,0,5,0,172,0,83,12,13,82,2597,5830,0,355,1195,744,28,14,1205,24,36,0,0,Mar-23 13:48:01,0,0,7,20,0,7,1
0,0,5,0,125,0,83,12,13,82,2801,10462,0,10215,11632,5970,28,14,1205,24,36,0,0,Mar-23 13:48:02,0,0,7,20,0,7,1
0,0,5,0,123,0,83,12,13,82,3591,35650,0,36290,57957,21781,28,14,1205,24,36,0,0,Mar-23 13:48:03,0,0,7,20,0,7,1
0,0,5,0,119,0,83,12,13,82,2435,5513,0,184,671,1234,28,14,1205,24,36,0,0,Mar-23 13:48:04,0,0,7,20,0,7,1
0,0,5,0,120,0,83,12,13,82,2606,5837,0,235,864,753,25,14,1202,24,33,0,0,Mar-23 13:48:05,0,0,7,20,0,7,1
0,0,5,0,124,0,83,12,13,82,2707,7233,0,2380,4619,1952,25,14,1202,24,33,0,0,Mar-23 13:48:06,0,0,7,20,0,7,1
0,0,5,0,168,0,83,12,13,82,2716,8169,0,2900,3546,3572,25,14,1202,24,33,0,0,Mar-23 13:48:07,0,0,7,20,0,6,1
0,0,5,0,123,0,83,12,13,82,2551,5750,0,387,1299,1062,25,14,1202,24,33,0,0,Mar-23 13:48:08,0,0,7,20,0,6,1
0,0,5,0,126,0,83,12,13,82,3146,6334,0,5755,7559,3592,25,14,1202,24,33,0,0,Mar-23 13:48:09,0,0,7,20,0,6,1
0,0,5,0,122,0,83,12,13,82,2547,5622,0,356,676,1835,25,14,1202,24,33,0,0,Mar-23 13:48:10,0,0,7,20,0,6,1
0,0,5,0,142,0,83,12,13,82,2849,7172,1,726,2405,44578,25,14,1202,24,33,0,0,Mar-23 13:48:11,0,0,7,20,0,7,1
0,0,5,0,132,0,83,12,13,82,2924,8503,0,2621,3734,3616,25,14,1202,24,33,0,0,Mar-23 13:48:12,0,0,7,20,0,7,1
0,0,5,0,155,0,83,12,13,82,2833,7560,0,2352,3994,2433,25,14,1202,24,33,0,0,Mar-23 13:48:13,0,0,7,20,0,7,1
0,0,5,0,123,0,83,12,13,82,2401,5510,0,350,661,673,25,14,1202,24,33,0,0,Mar-23 13:48:14,0,0,7,20,0,7,1
0,0,5,0,121,0,83,12,13,82,2615,5931,0,237,722,902,25,14,1202,24,33,0,0,Mar-23 13:48:15,0,0,7,20,0,7,1
0,0,5,0,127,0,83,12,13,82,2546,5782,0,1018,2107,2340,25,14,1202,24,33,0,0,Mar-23 13:48:16,0,0,7,20,0,7,1
0,0,5,0,147,0,83,12,13,82,2748,7626,0,8304,10693,4597,25,14,1202,24,33,0,0,Mar-23 13:48:17,0,0,7,20,0,7,1
0,0,5,0,133,0,83,12,13,82,2872,7319,0,3155,3698,4257,25,14,1202,24,33,0,0,Mar-23 13:48:18,0,0,7,20,0,7,1
0,0,5,0,159,0,83,12,13,82,2637,6031,0,718,1551,1456,25,14,1202,24,33,0,0,Mar-23 13:48:19,0,0,7,20,0,6,1
0,0,5,0,127,0,83,12,13,82,2922,7611,0,1802,3693,2794,25,14,1202,24,33,0,0,Mar-23 13:48:20,0,0,7,20,0,6,1
0,0,5,0,155,0,83,12,13,82,2639,6926,0,334,1883,2830,25,14,1203,25,33,0,0,Mar-23 13:48:21,0,0,7,22,0,6,0
0,0,5,0,141,0,83,12,13,82,2795,7961,0,1895,2552,2561,25,14,1203,25,33,0,0,Mar-23 13:48:22,0,0,7,22,0,7,0
0,0,5,0,128,0,83,12,13,82,2700,7116,0,1783,2182,2869,25,14,1203,25,33,0,0,Mar-23 13:48:23,0,0,7,22,0,7,0
0,0,5,0,124,0,83,12,13,82,2641,6503,0,7485,9645,3797,25,14,1203,25,33,0,0,Mar-23 13:48:24,0,0,7,22,0,7,0
0,0,5,0,158,0,83,12,13,82,2496,5648,0,195,866,719,25,14,1203,25,33,0,0,Mar-23 13:48:25,0,0,7,22,0,7,0
0,0,5,0,128,0,83,12,13,82,2657,6016,0,799,2123,1850,25,14,1203,25,33,0,0,Mar-23 13:48:26,0,0,7,22,0,7,0
0,0,5,0,126,0,83,12,13,82,2981,9110,0,3117,4704,15785,25,14,1205,27,33,0,0,Mar-23 13:48:27,0,0,7,24,0,7,0
0,0,5,0,129,0,83,12,13,82,2685,7124,0,1478,2193,2127,25,14,1205,27,33,0,0,Mar-23 13:48:28,0,0,7,24,0,7,0
0,0,5,0,119,0,83,12,13,82,2519,5707,0,273,818,781,25,14,1207,27,33,0,0,Mar-23 13:48:29,0,0,7,24,0,7,0
0,0,5,0,121,0,83,12,13,82,2787,6250,0,463,836,1303,25,14,1205,27,33,0,0,Mar-23 13:48:30,0,0,7,24,0,6,0
0,0,5,0,160,0,83,12,13,82,2546,5761,0,325,1534,1364,25,14,1205,27,33,0,0,Mar-23 13:48:31,0,0,7,24,0,6,0
0,0,5,0,123,0,83,12,13,82,2700,7474,0,6806,9025,31403,25,14,1205,27,33,0,0,Mar-23 13:48:32,0,0,7,24,0,6,0
0,0,5,0,146,0,83,12,13,82,2797,8161,0,1637,2388,2935,25,14,1205,27,33,0,0,Mar-23 13:48:33,0,0,7,24,0,7,0
0,0,5,0,182,0,83,12,13,82,2868,8084,0,1558,3987,5283,25,16,1207,27,33,0,0,Mar-23 13:48:34,0,0,7,24,0,7,0
0,0,5,0,142,0,83,12,13,82,2676,6586,1,720,1185,918,25,16,1207,27,33,0,0,Mar-23 13:48:35,0,0,7,24,0,8,0
0,0,5,0,132,0,83,12,13,82,4167,11754,0,742,4340,9425,25,16,1207,27,33,0,0,Mar-23 13:48:36,0,0,7,24,0,7,0
0,0,5,0,157,0,83,12,13,82,2597,6727,0,1520,2347,2900,25,16,1207,27,33,0,0,Mar-23 13:48:37,0,0,7,24,0,7,0
0,0,5,0,160,0,83,12,13,82,3720,10689,0,22542,24962,15131,25,17,1218,27,33,0,0,Mar-23 13:48:38,0,0,7,24,0,7,0
0,0,5,0,127,0,83,12,13,82,3318,7785,0,10022,12909,22175,25,17,1208,27,33,0,0,Mar-23 13:48:39,0,0,7,24,0,7,0
0,0,5,0,192,0,83,12,13,82,3078,6846,0,11240,13109,6416,25,19,1209,27,33,0,0,Mar-23 13:48:40,0,0,7,25,0,6,0
0,0,5,0,119,0,83,12,13,82,4448,37165,0,40560,64017,33078,25,18,1208,27,33,0,0,Mar-23 13:48:41,0,0,7,25,0,6,0
0,0,5,0,127,0,83,12,13,82,2726,7051,0,1582,2689,4327,25,18,1208,27,33,0,0,Mar-23 13:48:42,0,0,7,25,0,6,0
0,0,5,0,159,0,83,12,13,82,2829,7259,0,1706,2168,2261,25,18,1208,27,33,0,0,Mar-23 13:48:43,0,0,7,25,0,6,0
0,0,5,0,161,0,83,12,13,82,2692,6667,0,3148,5284,6600,25,18,1208,27,33,0,0,Mar-23 13:48:44,0,0,7,25,0,7,0
0,0,5,0,126,0,83,12,13,82,2630,6043,0,256,1800,2361,25,18,1210,27,33,0,0,Mar-23 13:48:45,0,0,7,25,0,7,0
0,0,5,0,126,0,83,12,13,82,2559,5876,0,1765,2304,2783,25,18,1208,27,33,0,0,Mar-23 13:48:46,0,0,7,25,0,7,0
0,0,5,0,127,0,83,12,13,82,2799,7779,0,6311,8514,5906,25,18,1208,27,33,0,0,Mar-23 13:48:47,0,0,7,25,0,7,0
0,0,5,0,122,0,83,12,13,82,2919,8456,0,3792,5251,6552,25,18,1208,27,33,0,0,Mar-23 13:48:48,0,0,7,25,0,7,0
0,0,5,0,163,0,83,12,13,82,2505,5645,0,231,734,797,25,18,1210,27,33,0,0,Mar-23 13:48:49,0,0,7,25,0,7,0
0,0,5,0,120,0,83,12,13,82,2598,5963,0,423,1146,1384,25,18,1208,27,33,0,0,Mar-23 13:48:50,0,0,7,25,0,6,0
0,0,5,0,126,0,83,12,13,82,2637,6061,0,1058,1549,1294,25,18,1208,27,33,0,0,Mar-23 13:48:51,0,0,7,25,0,6,0
0,0,5,0,133,0,83,12,13,82,2807,7397,0,1568,3282,4305,25,18,1208,27,33,0,0,Mar-23 13:48:52,0,0,7,25,0,6,0
0,0,5,0,126,0,83,12,13,82,2613,7104,0,1529,2120,2223,25,18,1211,28,33,0,0,Mar-23 13:48:53,0,0,7,25,1,6,0
0,0,5,0,141,0,83,12,13,82,2852,7273,0,8254,10130,3928,25,18,1208,27,33,0,0,Mar-23 13:48:54,0,0,7,25,0,7,0
0,0,5,0,159,0,83,12,13,82,2672,7369,0,1751,3032,3678,25,18,1208,27,33,0,0,Mar-23 13:48:55,0,0,7,25,0,7,0
0,0,5,0,124,0,83,12,13,82,2548,5776,0,710,1484,985,25,18,1208,27,33,0,0,Mar-23 13:48:56,0,0,7,25,0,7,0
0,0,5,0,118,0,83,12,13,82,2650,7300,0,1843,2956,4826,25,18,1208,27,33,0,0,Mar-23 13:48:57,0,0,7,25,0,7,0
0,0,5,0,139,0,83,12,13,82,2847,7341,0,2773,3892,3978,25,18,1208,27,33,0,0,Mar-23 13:48:58,0,0,7,25,0,7,0
0,0,5,0,122,0,83,12,13,82,2514,5865,0,1500,1991,2191,25,18,1208,27,33,0,0,Mar-23 13:48:59,0,0,7,25,0,7,0
0,0,5,0,129,0,83,12,13,82,2503,5815,0,522,900,2749,25,18,1208,27,33,0,0,Mar-23 13:49:00,0,0,7,25,0,6,0
0,0,5,0,165,0,83,12,13,82,2658,6202,0,1469,2787,2150,25,18,1208,27,33,0,0,Mar-23 13:49:01,0,0,7,25,0,6,0
0,0,5,0,118,0,83,12,13,82,3222,11161,0,9089,12797,10517,25,18,1208,27,33,0,0,Mar-23 13:49:02,0,0,7,25,0,6,0
0,0,5,0,123,0,83,12,13,82,2700,6900,0,2011,2571,2092,25,16,1206,27,33,0,0,Mar-23 13:49:03,0,0,7,25,0,6,0
0,0,5,0,121,0,83,12,13,82,2570,5817,0,283,882,1511,25,16,1206,27,33,0,0,Mar-23 13:49:04,0,0,7,25,0,6,0
0,0,5,0,141,0,83,12,13,82,2800,6715,0,276,832,918,25,16,1206,27,33,0,0,Mar-23 13:49:05,0,0,7,25,0,7,0
0,0,5,0,127,0,83,12,13,82,2589,5825,0,709,1188,1592,25,16,1206,27,33,0,0,Mar-23 13:49:06,0,0,7,25,0,7,0
0,0,5,0,158,0,83,12,13,82,2724,6888,0,1640,3139,3002,25,16,1206,27,33,0,0,Mar-23 13:49:07,0,0,7,25,0,7,0
0,0,5,0,122,0,83,12,13,82,3164,7647,0,1780,3029,48212,25,15,1205,27,33,0,0,Mar-23 13:49:08,0,0,7,25,0,7,0
0,0,5,0,131,0,83,12,13,82,2749,7995,0,10318,13273,4632,25,14,1206,27,33,0,0,Mar-23 13:49:09,0,0,7,25,0,7,0
0,0,5,0,124,0,83,12,13,82,2857,6083,0,394,1092,1113,25,14,1204,27,33,0,0,Mar-23 13:49:10,0,0,7,25,0,7,0
0,0,5,0,125,0,83,12,13,82,2586,5866,0,475,953,2862,25,14,1204,27,33,0,0,Mar-23 13:49:11,0,0,7,25,0,7,0
0,0,5,0,145,0,83,12,13,82,4239,12853,1,2136,5430,5788,25,14,1204,27,33,0,0,Mar-23 13:49:12,0,0,7,25,0,8,0
0,0,5,0,156,0,83,12,13,82,2798,7268,0,1543,2181,4892,25,14,1204,27,33,0,0,Mar-23 13:49:13,0,0,7,25,0,7,0
0,0,5,0,127,0,83,12,13,82,2497,5578,0,176,653,1187,25,14,1204,27,33,0,0,Mar-23 13:49:14,0,0,7,25,0,7,0
0,0,5,0,119,0,83,12,13,82,2726,6021,0,750,1745,1268,25,14,1204,27,33,0,0,Mar-23 13:49:15,0,0,7,25,0,7,0
0,0,5,0,148,0,83,12,13,82,2884,8946,0,2381,3845,6636,25,14,1205,28,33,0,0,Mar-23 13:49:16,0,0,7,24,1,8,1
0,0,5,0,145,0,83,12,13,82,2752,7535,0,7146,9257,4266,25,14,1204,27,33,0,0,Mar-23 13:49:17,0,0,7,25,0,9,0
0,0,5,0,120,0,83,12,13,82,2650,6821,0,2058,2617,2726,25,14,1204,27,33,0,0,Mar-23 13:49:18,0,0,7,25,0,9,0
0,0,5,0,158,0,83,12,13,82,3452,35436,0,36393,58264,22057,25,14,1206,27,33,0,0,Mar-23 13:49:19,0,0,7,25,0,9,0
0,0,5,0,149,0,83,12,13,82,2780,6109,0,1758,2789,2949,25,14,1204,27,33,0,0,Mar-23 13:49:20,0,0,7,25,0,9,0
0,0,5,0,134,0,83,12,13,82,2579,5956,0,431,1450,3480,25,14,1204,27,33,0,0,Mar-23 13:49:21,0,0,7,25,0,9,0
0,0,5,0,122,0,83,12,13,82,2503,5583,0,162,1292,1282,25,14,1204,27,33,0,0,Mar-23 13:49:22,0,0,7,25,0,9,0
0,0,5,0,121,0,83,12,13,82,3361,9858,0,5279,6816,6739,25,14,1204,27,33,0,0,Mar-23 13:49:23,0,0,7,25,0,8,0
0,0,5,0,126,0,83,12,13,82,2564,6347,0,1978,4101,5111,25,14,1204,27,33,0,0,Mar-23 13:49:24,0,0,7,25,0,8,0
0,0,5,0,172,0,83,12,13,82,2623,5772,0,237,742,852,25,14,1204,27,33,0,0,Mar-23 13:49:25,0,0,7,25,0,8,0
0,0,5,0,136,0,83,12,13,82,2621,6587,0,244,821,10820,25,14,1204,27,33,0,0,Mar-23 13:49:26,0,0,7,25,0,9,0
0,0,5,0,131,0,83,12,13,82,2532,5665,0,903,1372,1751,25,14,1203,26,33,0,0,Mar-23 13:49:27,0,0,7,23,0,9,1
0,0,5,0,120,0,83,12,13,82,2979,8557,0,2842,4683,4727,25,14,1203,26,33,0,0,Mar-23 13:49:28,0,0,7,23,0,9,1
0,0,5,0,117,0,83,12,13,82,2512,5659,0,178,690,922,25,14,1205,26,33,0,0,Mar-23 13:49:29,0,0,7,23,0,9,1
0,0,5,0,119,0,83,12,13,82,2715,7356,0,2279,3685,2931,25,14,1203,26,33,0,0,Mar-23 13:49:30,0,0,7,23,0,9,1
0,0,5,0,145,0,83,12,13,82,2650,6106,0,550,1030,1036,25,14,1203,26,33,0,0,Mar-23 13:49:31,0,0,7,23,0,9,1
0,0,5,0,121,0,83,12,13,82,2621,5967,0,4888,6493,4703,25,14,1203,26,33,0,0,Mar-23 13:49:32,0,0,7,23,0,9,1
0,0,5,0,125,0,83,12,13,82,2793,8469,0,2757,4702,4934,25,14,1203,26,33,0,0,Mar-23 13:49:33,0,0,7,23,0,8,1
0,0,5,0,117,0,83,12,13,82,2574,5855,0,267,999,7287,25,14,1203,26,33,0,0,Mar-23 13:49:34,0,0,7,23,0,8,1
0,0,5,0,125,0,83,12,13,82,2531,5647,0,568,994,2354,25,14,1203,26,33,0,0,Mar-23 13:49:35,0,0,7,23,0,7,1
0,0,5,0,168,0,83,12,13,82,2792,7064,0,1039,1345,1150,25,14,1204,27,33,0,0,Mar-23 13:49:36,0,0,7,24,0,8,1
0,0,5,0,185,0,83,12,13,82,3029,8453,0,1099,2591,18877,25,14,1204,27,33,0,0,Mar-23 13:49:37,0,0,7,23,0,9,2
0,0,5,0,127,0,83,12,13,82,2836,8273,0,3630,4535,4949,25,13,1203,27,33,0,0,Mar-23 13:49:38,0,0,7,23,0,9,2
0,0,5,0,122,0,83,12,13,82,2585,6159,0,5763,7266,2731,25,13,1205,27,33,0,0,Mar-23 13:49:39,0,0,7,23,0,9,2
0,0,5,0,119,0,83,12,13,82,2515,5580,0,453,1014,1082,25,13,1203,27,33,0,0,Mar-23 13:49:40,0,0,7,23,0,9,2
0,0,5,0,126,0,83,12,13,82,2745,6148,0,1111,1756,11588,25,13,1203,27,33,0,0,Mar-23 13:49:41,0,0,7,23,0,9,2
0,0,5,0,119,0,83,12,13,82,2650,5870,0,323,991,770,25,13,1203,27,33,0,0,Mar-23 13:49:42,0,0,7,23,0,9,2
0,0,5,0,164,0,83,12,13,82,2950,8461,0,2798,4606,4460,25,13,1203,27,33,0,0,Mar-23 13:49:43,0,0,7,23,0,9,2
0,0,5,0,121,0,83,12,13,82,2790,7646,0,1935,3342,2118,25,13,1203,27,33,0,0,Mar-23 13:49:44,0,0,7,23,0,9,2
0,0,5,0,122,0,83,12,13,82,2522,5485,0,182,659,620,25,13,1203,27,33,0,0,Mar-23 13:49:45,0,0,7,23,0,8,2
0,0,5,0,127,0,83,12,13,82,2556,5785,0,1152,1783,1260,25,13,1203,27,33,0,0,Mar-23 13:49:46,0,0,7,23,0,8,2
0,0,5,0,125,0,83,12,13,82,2526,6217,0,5807,7325,5560,25,13,1203,27,33,0,0,Mar-23 13:49:47,0,0,7,23,0,8,2
0,0,5,0,149,0,83,12,13,82,2940,8625,0,1508,3527,3643,25,13,1203,27,33,0,0,Mar-23 13:49:48,0,0,7,23,0,9,2
0,0,5,0,164,0,83,12,13,82,2667,7020,0,2250,2809,3454,25,13,1205,27,33,0,0,Mar-23 13:49:49,0,0,7,23,0,9,2
0,0,5,0,122,0,83,12,13,82,2599,5869,0,271,937,760,25,13,1203,27,33,0,0,Mar-23 13:49:50,0,0,7,23,0,9,2
0,0,5,0,123,0,83,12,13,82,2688,7257,0,3913,5362,5685,25,13,1203,27,33,0,0,Mar-23 13:49:51,0,0,7,23,0,9,2
0,0,5,0,127,0,83,12,13,82,2612,5977,0,1572,2411,2121,25,13,1203,27,33,0,0,Mar-23 13:49:52,0,0,7,23,0,9,2
0,0,5,0,123,0,83,12,13,82,3943,11855,0,1522,3523,3471,25,13,1203,27,33,0,0,Mar-23 13:49:53,0,0,7,23,0,9,2
0,0,5,0,117,0,83,12,13,82,2648,7329,0,7029,8776,4612,25,13,1203,27,33,0,0,Mar-23 13:49:54,0,0,7,23,0,9,2
0,0,5,0,162,0,83,12,13,82,2605,5816,0,498,843,1634,25,13,1202,26,33,0,0,Mar-23 13:49:55,0,0,7,23,0,9,1
0,0,5,0,125,0,83,12,13,82,3485,36553,0,36467,58207,22290,25,13,1202,26,33,0,0,Mar-23 13:49:56,0,0,7,23,0,8,1
0,0,5,0,124,0,83,12,13,82,2505,5749,0,233,856,702,25,13,1202,26,33,0,0,Mar-23 13:49:57,0,0,7,23,0,8,1
0,0,5,0,135,0,83,12,13,82,2936,9581,0,1685,4169,7170,25,13,1202,26,33,0,0,Mar-23 13:49:58,0,0,7,23,0,9,1
0,0,5,0,139,0,83,12,13,82,2626,7094,0,1754,2240,4349,25,13,1202,26,33,0,0,Mar-23 13:49:59,0,0,7,23,0,9,1
0,0,5,0,119,0,83,12,13,82,2652,6030,0,6270,6806,1321,28,13,1205,26,36,0,0,Mar-23 13:50:00,0,0,7,23,0,9,1
0,0,5,0,164,0,83,12,13,82,2577,5954,0,790,1360,1671,28,13,1205,26,36,0,0,Mar-23 13:50:01,0,0,7,23,0,9,1
0,0,5,0,124,0,83,12,13,82,2656,8349,0,7051,8509,4261,28,13,1205,26,36,0,0,Mar-23 13:50:02,0,0,7,23,0,9,1
0,0,5,0,125,0,83,12,13,82,2738,7221,0,1742,3202,7402,28,13,1205,26,36,0,0,Mar-23 13:50:03,0,0,7,23,0,9,1
0,0,5,0,120,0,83,12,13,82,2653,6895,0,2999,3604,2432,28,13,1205,26,36,0,0,Mar-23 13:50:04,0,0,7,23,0,9,1
0,0,5,0,119,0,83,12,13,82,2774,7244,0,3466,4922,6243,25,13,1202,26,33,0,0,Mar-23 13:50:05,0,0,7,23,0,9,1
0,0,5,0,127,0,83,12,13,82,2593,5921,0,919,1603,1265,25,13,1202,26,33,0,0,Mar-23 13:50:06,0,0,7,23,0,8,1
0,0,5,0,167,0,83,12,13,82,2578,5719,0,697,1088,3719,25,13,1202,26,33,0,0,Mar-23 13:50:07,0,0,7,23,0,8,1
0,0,5,0,120,0,83,12,13,82,2776,7563,0,2227,3524,6168,25,13,1202,26,33,0,0,Mar-23 13:50:08,0,0,7,23,0,8,1
0,0,5,0,151,0,83,12,13,82,2850,8432,0,8378,10791,9650,25,13,1204,26,33,0,0,Mar-23 13:50:09,0,0,7,23,0,9,1
0,0,5,0,132,0,83,12,13,82,2608,5811,0,255,1052,4402,25,13,1205,27,33,0,0,Mar-23 13:50:10,0,0,7,23,1,9,1
0,0,5,0,120,0,83,12,13,82,3284,7056,0,778,1887,1785,25,13,1205,27,33,0,0,Mar-23 13:50:11,0,0,7,23,1,9,1
0,0,5,0,123,0,83,12,13,82,3724,9028,0,2610,4863,3075,25,13,1205,27,33,0,0,Mar-23 13:50:12,0,0,7,23,1,8,1
0,0,5,0,169,0,83,12,13,82,3810,9350,0,2893,7882,4014,25,13,1205,27,33,0,0,Mar-23 13:50:13,0,0,7,23,1,8,1
0,0,5,0,126,0,83,12,13,82,3551,8971,0,1469,3344,4136,25,13,1205,27,33,0,0,Mar-23 13:50:14,0,0,7,23,1,8,1
0,0,5,0,124,0,83,12,13,82,3446,7518,0,394,1589,2165,25,13,1205,27,33,0,0,Mar-23 13:50:15,0,0,7,23,1,8,1
0,0,5,0,125,0,83,12,13,82,3608,7827,0,765,2148,2516,25,13,1205,27,33,0,0,Mar-23 13:50:16,0,0,7,23,1,7,1
0,0,5,0,124,0,83,12,13,82,3325,7516,0,5530,8154,6244,25,13,1205,27,33,0,0,Mar-23 13:50:17,0,0,7,23,1,7,1
0,0,5,0,123,0,83,12,13,82,3731,9010,0,1570,3142,5549,25,13,1205,27,33,0,0,Mar-23 13:50:18,0,0,7,23,1,6,1
0,0,5,0,166,0,83,12,13,82,3825,10111,0,3572,6770,8878,25,13,1207,27,33,0,0,Mar-23 13:50:19,0,0,7,23,1,6,1
0,0,5,0,136,0,83,12,13,82,3450,8380,0,329,2005,1663,25,13,1205,27,33,0,0,Mar-23 13:50:20,0,0,7,23,1,7,1
0,0,5,0,139,0,83,12,13,82,3617,7993,0,870,2892,9550,25,13,1205,27,33,0,0,Mar-23 13:50:21,0,0,7,23,1,7,1
0,0,5,0,161,0,83,12,13,82,3529,7917,0,596,2503,2289,25,13,1208,28,33,0,0,Mar-23 13:50:22,0,0,7,22,2,7,2
0,0,5,0,149,0,83,12,13,82,3661,8881,0,1701,3187,11933,25,13,1204,26,33,0,0,Mar-23 13:50:23,0,0,7,21,1,7,2
0,0,5,0,120,0,83,12,13,82,3726,9777,0,6385,10302,10565,25,13,1204,26,33,0,0,Mar-23 13:50:24,0,0,7,21,1,7,2
0,0,5,0,163,0,83,12,13,82,3417,7454,0,1065,2800,3078,25,13,1204,26,33,0,0,Mar-23 13:50:25,0,0,7,21,1,7,2
0,0,5,0,125,0,83,12,13,82,3738,9068,0,2855,4850,27215,25,13,1204,26,33,0,0,Mar-23 13:50:26,0,0,7,21,1,7,2
0,0,5,0,122,0,83,12,13,82,3510,7689,0,414,1960,1746,25,13,1204,26,33,0,0,Mar-23 13:50:27,0,0,7,21,1,7,2
0,0,5,0,119,0,83,12,13,82,3659,8957,0,1968,4110,4378,25,13,1204,26,33,0,0,Mar-23 13:50:28,0,0,7,21,1,6,2
0,0,5,0,128,0,83,12,13,82,4039,12744,0,1484,6576,7459,25,13,1205,27,33,0,0,Mar-23 13:50:29,0,0,7,23,1,6,1
0,0,5,0,136,0,83,12,13,82,3378,7321,0,173,1487,1712,25,13,1202,26,33,0,0,Mar-23 13:50:30,0,0,7,23,0,6,1
0,0,5,0,186,0,83,12,13,82,2699,6696,0,417,846,1210,25,13,1202,26,33,0,0,Mar-23 13:50:31,0,0,7,23,0,7,1
0,0,5,0,127,0,83,12,13,82,2446,6030,0,6061,7635,1348,25,13,1202,26,33,0,0,Mar-23 13:50:32,0,0,7,23,0,7,1
0,0,5,0,122,0,83,12,13,82,2873,8565,0,2347,3597,3440,25,13,1202,26,33,0,0,Mar-23 13:50:33,0,0,7,23,0,7,1
0,0,5,0,121,0,83,12,13,82,3573,40929,0,37568,60027,53116,25,13,1202,26,33,0,0,Mar-23 13:50:34,0,0,7,23,0,7,1
0,0,5,0,122,0,83,12,13,82,2614,5717,0,386,730,1197,25,13,1202,26,33,0,0,Mar-23 13:50:35,0,0,7,23,0,7,1
0,0,5,0,121,0,83,12,13,82,2472,5676,0,673,1584,1568,25,13,1202,26,33,0,0,Mar-23 13:50:36,0,0,7,23,0,7,1
0,0,5,0,177,0,83,12,13,82,2750,6814,0,212,759,687,25,13,1202,26,33,0,0,Mar-23 13:50:37,0,0,7,23,0,7,1
0,0,5,0,118,0,83,12,13,82,2782,7006,0,2023,2460,2589,25,13,1202,26,33,0,0,Mar-23 13:50:38,0,0,7,23,0,7,1
0,0,5,0,141,0,83,12,13,82,3217,7930,0,6110,8917,10447,25,14,1203,26,33,0,0,Mar-23 13:50:39,0,0,7,23,0,6,1
0,0,5,0,123,0,83,12,13,82,2771,6894,0,4044,5024,4010,25,14,1203,26,33,0,0,Mar-23 13:50:40,0,0,7,23,0,6,1
0,0,5,0,120,0,83,12,13,82,2569,6181,0,945,1904,1336,25,14,1203,26,33,0,0,Mar-23 13:50:41,0,0,7,23,0,6,1
0,0,5,0,149,0,83,12,13,82,2645,6552,0,676,1215,714,25,14,1203,26,33,0,0,Mar-23 13:50:42,0,0,7,23,0,7,1
0,0,5,0,147,0,83,12,13,82,2730,6886,0,1573,2020,2125,25,14,1203,26,33,0,0,Mar-23 13:50:43,0,0,7,23,0,7,1
0,0,5,0,121,0,83,12,13,82,2856,7579,0,1527,3366,3889,25,14,1203,26,33,0,0,Mar-23 13:50:44,0,0,7,23,0,7,1
0,0,5,0,125,0,83,12,13,82,2562,5681,0,167,698,1035,25,14,1203,26,33,0,0,Mar-23 13:50:45,0,0,7,23,0,7,1
0,0,5,0,125,0,83,12,13,82,2622,5843,0,936,1387,1296,25,14,1203,26,33,0,0,Mar-23 13:50:46,0,0,7,23,0,7,1
0,0,5,0,119,0,83,12,13,82,3098,7264,0,2121,4152,5966,25,14,1203,26,33,0,0,Mar-23 13:50:47,0,0,7,23,0,7,1
0,0,5,0,122,0,83,12,13,82,2739,7337,0,1617,3074,2270,25,14,1203,26,33,0,0,Mar-23 13:50:48,0,0,7,23,0,7,1
0,0,5,0,164,0,83,12,13,82,3200,9374,1,10614,15771,7252,25,14,1207,26,33,0,0,Mar-23 13:50:49,8192,0,7,23,0,6,1
0,0,5,0,127,0,83,12,13,82,2568,5799,3,456,861,2000,25,14,1207,26,33,0,0,Mar-23 13:50:50,0,0,7,23,0,6,1
0,0,5,0,124,0,83,12,13,82,2627,5974,0,540,1010,2606,25,14,1207,26,33,0,0,Mar-23 13:50:51,0,0,7,23,0,6,1
0,0,5,0,139,0,83,12,13,82,2667,6466,0,249,899,1680,25,14,1207,26,33,0,0,Mar-23 13:50:52,0,0,7,23,0,7,1
0,0,5,0,138,0,83,12,13,82,2664,6273,0,589,985,1924,25,14,1207,26,33,0,0,Mar-23 13:50:53,0,0,7,23,0,7,1
