"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/mem_udp_socket_unix_swap_time_zones_lock_io_sys_vm_ipc.csv --mem --udp --socket --unix --swap --time --zones --lock --io --sys --vm --ipc 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"memory usage",,,,"udp",,"sockets",,,,,"unix sockets",,,,"swap",,"system","zones memory",,,,"file locks",,,,"io/total",,"system",,"virtual memory",,,,"sysv ipc",,
5420277760,2585698304,7968636928,10979835904,25,17,1227,26,33,0,0,56,995,55,940,108527616,914878464,Mar-23 13:46:14,159767,3141,468119,22688,84,12,13,83,0,70,2806,7602,0,1332,2729,8298,0,0,5
5420470272,2585567232,7968575488,10979741696,25,17,1227,26,33,0,0,56,995,55,940,108527616,914878464,Mar-23 13:46:15,159767,3141,468147,22688,84,12,13,83,0,0,2615,6902,0,347,854,3172,0,0,5
5376151552,2636144640,7962316800,11030347776,25,17,1211,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:46:16,159767,3141,480495,22688,84,12,13,83,0,0,2788,8371,0,3300,4030,12188,0,0,5
5396451328,2618744832,7959416832,11016372224,25,17,1211,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:46:17,159767,3141,476247,22688,84,12,13,83,0,0,2580,6158,0,6159,7755,4568,0,0,5
5388677120,2626465792,7959470080,11015299072,25,17,1211,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:46:18,159767,3141,478132,22688,84,12,13,83,0,96,2680,6039,0,501,1948,4317,0,0,5
5380874240,2636509184,7957229568,11025420288,25,17,1207,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:19,159767,3141,480584,22688,84,12,13,83,0,92,2567,5967,0,270,892,3675,0,0,5
5376172032,2640740352,7957700608,11028865024,25,17,1207,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:20,159767,3141,481617,22688,84,12,13,83,0,0,2735,6132,0,713,1454,3604,0,0,5
5390675968,2624241664,7959711744,11020099584,25,17,1207,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:21,159767,3141,477589,22688,84,12,13,83,0,0,2913,9748,0,9677,11521,5966,0,0,5
5389623296,2625658880,7959347200,11021557760,25,17,1207,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:22,159767,3141,477935,22688,84,12,13,83,0,40,2526,5879,0,1348,2591,1874,0,0,5
5372129280,2642681856,7959818240,11038580736,25,16,1206,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:23,159767,3141,482091,22688,84,12,13,83,0,40,2593,6076,0,261,1870,5821,0,0,5
5379645440,2634874880,7960109056,11145261056,25,16,1206,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:24,159767,3141,480247,22688,84,12,13,83,0,0,2691,6823,0,4790,6553,5576,0,0,5
5381672960,2635522048,7957434368,11143294976,25,15,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:25,159767,3141,480343,22688,84,12,13,83,0,0,2542,5881,0,825,1379,1800,0,0,5
5382713344,2634403840,7957512192,11142217728,25,15,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:26,159767,3141,480070,22688,84,12,13,83,0,120,2801,8570,0,3128,3871,3251,0,0,5
5374676992,2641457152,7958495232,11149271040,25,15,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:27,159767,3141,481792,22688,84,12,13,83,0,0,2646,5895,0,386,1085,2176,0,0,5
5353603072,2659565568,7961460736,11164897280,25,14,1204,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:28,159767,3141,486213,22688,84,12,13,83,0,190,2695,7204,0,1920,4018,10104,0,0,5
5353754624,2660978688,7959908352,11166433280,25,13,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:29,159767,3141,486558,22688,84,12,13,83,0,0,2527,5777,0,216,699,1790,0,0,5
5351727104,2663002112,7959912448,11168460800,25,13,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:30,159767,3141,487052,22688,84,12,13,83,0,0,2611,6059,0,356,767,1473,0,0,5
5350879232,2666201088,7957561344,11170889728,25,13,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:31,159767,3141,487833,22688,84,12,13,83,0,18,2675,7200,0,1605,2227,3501,0,0,5
5363527680,2652971008,7958142976,11153616896,25,13,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:32,159767,3141,484603,22688,83,12,13,82,0,0,2714,7419,0,7605,9500,4858,0,0,5
5364879360,2651729920,7958032384,11152789504,25,13,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:33,159767,3141,484300,22688,83,12,13,82,0,26,2517,5975,0,745,1373,1290,0,0,5
5367885824,2648821760,7957934080,11149627392,25,13,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:34,159767,3141,483590,22688,83,12,13,82,0,82,2641,6766,0,303,1802,2005,0,0,5
5363978240,2650320896,7960342528,11155083264,25,13,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:35,159767,3141,483956,22688,83,12,13,82,0,0,2694,8110,0,2387,3715,2089,0,0,5
5364002816,2649772032,7960866816,11153514496,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:36,159767,3141,483822,22688,83,12,13,82,0,0,2745,7058,0,1943,2651,2764,0,0,5
5363781632,2650255360,7960604672,11153776640,25,13,1205,25,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:46:37,159767,3141,483940,22688,83,12,13,82,0,0,2591,6643,0,1479,2057,2148,0,0,5
5234221056,2787524608,7952896000,11157143552,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:38,159767,3141,517453,22688,83,12,13,82,0,42,2700,5770,0,503,1213,34436,0,0,5
5250314240,2771750912,7952576512,11138969600,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:39,159767,3141,513602,22688,83,12,13,82,0,294,2797,6416,0,5815,8159,3820,0,0,5
5251354624,2770341888,7952945152,11140202496,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:40,159767,3141,513258,22688,83,12,13,82,0,0,2579,5637,0,1178,1825,1364,0,0,5
5251088384,2770255872,7953297408,11140042752,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:41,159767,3141,513237,22688,83,12,13,82,0,0,2589,6988,0,1515,2070,2279,0,0,5
5254598656,2764775424,7955267584,11142520832,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:42,159767,3141,511899,22688,83,12,13,82,0,0,2785,8159,0,2628,3910,3365,0,0,5
5255225344,2764189696,7955226624,11141971968,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:43,159767,3141,511756,22688,83,12,13,82,0,46,2649,6121,0,703,1303,823,0,0,5
5256495104,2762366976,7955779584,11140182016,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:44,159767,3141,511311,22688,83,12,13,82,0,1822,4109,10914,0,218,2505,2376,0,0,5
5255376896,2766135296,7953129472,11141820416,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:45,159767,3141,512231,22688,83,12,13,82,14,0,2539,5985,1,633,838,1866,0,0,5
5255921664,2765000704,7953719296,11140476928,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:46,159767,3141,511954,22688,83,12,13,82,0,0,2639,7834,0,2191,2903,2399,0,0,5
5257695232,2762936320,7954010112,11138437120,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:47,159767,3141,511450,22688,83,12,13,82,0,0,2734,7420,0,7675,9366,6510,0,0,5
5292818432,2723360768,7958462464,11132768256,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:48,159767,3141,501788,22688,83,12,13,82,0,26,4473,35229,0,35706,57804,49242,0,0,5
5291466752,2722504704,7960670208,11138293760,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:49,159767,3141,501579,22688,83,12,13,82,0,540,2966,7766,0,734,3578,3251,0,0,5
5292408832,2721558528,7960674304,11137372160,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:50,159767,3141,501348,22688,83,12,13,82,0,0,2636,5933,0,340,694,844,0,0,5
5292392448,2721656832,7960592384,11137470464,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:51,159767,3141,501372,22688,83,12,13,82,0,50,2653,7113,0,1994,2619,2419,0,0,5
5287763968,2728300544,7958577152,11130114048,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:52,159767,3141,502994,22688,83,12,13,82,0,0,2590,6897,0,1476,2204,5545,0,0,5
5286498304,2729304064,7958839296,11128725504,25,13,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:53,159767,3141,503239,22688,83,12,13,82,0,0,2533,5814,0,289,802,1611,0,0,5
5274628096,2741489664,7958523904,11124064256,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:54,159767,3141,506214,22688,83,12,13,82,0,84,2603,6115,0,6514,8614,7289,0,0,5
5276090368,2739986432,7958564864,11120566272,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:55,159767,3141,505847,22688,83,12,13,82,0,0,2542,5849,0,858,1397,1699,0,0,5
5269569536,2743554048,7961518080,11173167104,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:56,159767,3141,506718,22688,83,12,13,82,0,22,2959,9416,0,2705,4351,4458,0,0,5
5267075072,2745942016,7961624576,11172950016,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:57,159767,3141,507301,22688,83,12,13,82,0,0,2581,7044,0,1736,2180,3001,0,0,5
5267787776,2745769984,7961100288,11172765696,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:58,159767,3141,507259,22688,83,12,13,82,0,0,2526,5752,0,367,696,800,0,0,5
5270286336,2745651200,7958720512,11170263040,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:46:59,159767,3141,507230,22688,83,12,13,82,0,172,2672,6717,0,248,1815,2784,0,0,5
5270470656,2744938496,7959248896,11169558528,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:00,159767,3141,507056,22688,83,12,13,82,0,46,2718,6220,0,221,1016,900,0,0,5
5270994944,2744475648,7959187456,11169107968,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:01,159767,3141,506943,22688,83,12,13,82,0,0,2644,6913,0,1993,2548,2454,0,0,5
5239939072,2775965696,7958753280,11149869056,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:02,159767,3141,514631,22688,83,12,13,82,0,270,3068,9770,0,8670,10386,17716,0,0,5
5242454016,2770866176,7961337856,11149086720,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:03,159767,3141,513386,22688,83,12,13,82,0,0,2878,7385,0,2197,3662,2670,0,0,5
5242208256,2770530304,7961919488,11156869120,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:04,159767,3141,513304,22688,83,12,13,82,0,42,2557,5816,0,322,1225,1426,0,0,5
5241827328,2770636800,7962193920,11156983808,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:05,159767,3141,513330,22688,83,12,13,82,0,0,2468,5689,0,234,979,1211,0,0,5
5241335808,2773004288,7960317952,11157225472,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:06,159767,3141,513908,22688,83,12,13,82,0,0,2528,6790,0,2266,2631,2735,0,0,5
5234278400,2781384704,7958994944,11171598336,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:07,159767,3141,515954,22688,83,12,13,82,0,16,2891,8081,0,1567,2499,4711,0,0,5
5237317632,2777968640,7959371776,11168206848,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:08,159767,3141,515120,22688,83,12,13,82,0,0,2585,6299,0,1775,2699,2186,0,0,5
5251145728,2764529664,7958982656,11154714624,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:09,159767,3141,511839,22688,83,12,13,82,0,56,2671,6349,0,6884,9201,6516,0,0,5
5240840192,2772140032,7961677824,11154829312,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:10,159767,3141,513697,22688,83,12,13,82,0,214,2939,8107,0,2261,3787,4834,0,0,5
5240492032,2772209664,7961956352,11155169280,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:11,159767,3141,513714,22688,83,12,13,82,0,0,2938,7336,0,3008,4247,3497,0,0,5
5241368576,2771005440,7962284032,11153977344,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:12,159767,3141,513420,22688,83,12,13,82,0,0,2685,7094,0,1497,2138,2420,0,0,5
5240147968,2775359488,7959150592,11156750336,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:13,159767,3141,514924,22688,83,12,13,82,0,0,2626,5952,0,264,1277,2385,0,0,5
5240311808,2774958080,7959388160,11155517440,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:14,159767,3141,514385,22688,83,12,13,82,0,0,2746,6219,0,1053,2969,1744,0,0,5
5243494400,2771251200,7959912448,11151863808,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:15,159767,3141,513480,22688,83,12,13,82,0,88,2591,5987,0,247,921,1744,0,0,5
5244751872,2770259968,7959646208,11150606336,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:16,159767,3141,513369,22688,83,12,13,82,0,0,2781,7392,0,1611,2300,7616,0,0,5
5237108736,2781208576,7956377600,11154952192,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:17,159767,3141,515911,22688,83,12,13,82,0,0,2560,8434,0,7361,9849,3679,0,0,5
5237968896,2780008448,7956717568,11155210240,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:18,159767,3141,515618,22688,83,12,13,82,0,34,2586,6699,0,457,1104,1026,0,0,5
5239054336,2778587136,7957053440,11153797120,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:19,159767,3141,515271,22688,83,12,13,82,0,58,2505,5810,0,300,1000,1187,0,0,5
5240213504,2779758592,7954829312,11147739136,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:20,159767,3141,515557,22688,83,12,13,82,0,1022,3370,10156,0,489,3897,5946,0,0,5
5243494400,2776981504,7954309120,11144994816,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:21,159767,3141,514879,22688,83,12,13,82,0,0,2694,7348,0,2414,3530,3898,0,0,5
5244973056,2775547904,7954264064,11149168640,25,15,1203,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:22,159767,3141,514529,22688,83,12,13,82,0,0,2691,6884,0,2075,2214,2630,0,0,5
5245919232,2774069248,7954796544,11147698176,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:23,159767,3141,514168,22688,83,12,13,82,0,150,2623,6424,0,349,2085,1851,0,0,5
5263609856,2753114112,7958061056,11130589184,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:24,159767,3141,509052,22688,83,12,13,82,0,0,2706,7727,0,7273,9999,2692,0,0,5
5262684160,2753802240,7958298624,11131703296,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:25,159767,3141,509220,22688,83,12,13,82,0,502,2555,6351,0,389,1793,2275,0,0,5
5397651456,2615070720,7962062848,10999504896,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:26,159767,3141,475350,22688,83,12,13,82,0,0,3690,36586,0,37531,58920,23972,0,0,5
5401010176,2613628928,7960145920,10995957760,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:27,159767,3141,474998,22688,83,12,13,82,0,0,2649,6987,0,1558,2242,2700,0,0,5
5401415680,2613211136,7960154112,10995306496,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:28,159767,3141,474896,22688,83,12,13,82,0,38,2673,6583,0,276,1174,1219,0,0,5
5401739264,2613338112,7959703552,10995453952,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:29,159767,3141,474927,22688,83,12,13,82,0,0,2551,5737,0,276,760,855,0,0,5
5399781376,2615422976,7959576576,10997547008,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:30,159767,3141,475436,22688,83,12,13,82,0,228,2628,6226,0,443,1617,1987,0,0,5
5384667136,2627473408,7962640384,11016032256,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:31,159767,3141,478252,22688,83,12,13,82,0,36,2803,8377,0,1983,3593,6189,0,0,5
5394264064,2617782272,7962734592,11015778304,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:32,159767,3141,476012,22688,83,12,13,82,0,0,2645,7527,0,5784,7510,5550,0,0,5
5395910656,2616578048,7962292224,11014934528,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:33,159767,3141,475718,22688,83,12,13,82,0,96,2614,5944,0,1003,1988,1373,0,0,5
5386915840,2625495040,7962370048,11014057984,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:34,159767,3141,477895,22688,83,12,13,82,8,0,2576,6415,1,715,906,3487,0,0,5
5390184448,2624147456,7960449024,11010330624,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:35,159767,3141,477566,22688,83,12,13,82,0,128,2742,6272,0,277,2037,2555,0,0,5
5390368768,2623950848,7960461312,11010277376,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:36,159767,3141,477518,22688,83,12,13,82,0,0,2680,6381,0,1689,1940,1551,0,0,5
5391261696,2623311872,7960207360,11009667072,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:37,159767,3141,477362,22688,83,12,13,82,0,0,2770,7607,0,2163,3036,3454,0,0,5
5385261056,2627039232,7962480640,11011899392,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:38,159767,3141,478272,22688,83,12,13,82,0,166,2913,7507,0,1630,2931,2416,0,0,5
5392244736,2619543552,7962992640,10997305344,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:39,159767,3141,476442,22688,83,12,13,82,0,0,2647,6991,0,5597,7427,5434,0,0,5
5393281024,2618408960,7963090944,10996334592,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:40,159767,3141,476165,22688,83,12,13,82,0,74,2557,5935,0,198,1701,2080,0,0,5
5390184448,2621865984,7962730496,11016269824,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:41,159767,3141,477009,22688,83,12,13,82,0,0,2546,5783,0,641,1160,2138,0,0,5
5393494016,2620948480,7960338432,11012960256,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:42,159767,3141,476785,22688,83,12,13,82,0,0,2780,8118,0,2944,3427,3995,0,0,5
5392850944,2620018688,7961911296,11011911680,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:43,159767,3141,476558,22688,83,12,13,82,0,32,2649,6272,0,210,1189,1001,0,0,5
5394935808,2619572224,7960272896,11011473408,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:44,159767,3141,476449,22688,83,12,13,82,0,0,2638,5851,0,226,744,1103,0,0,5
5381476352,2630582272,7962722304,11011186688,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:45,159767,3141,479137,22688,83,12,13,82,0,24,2621,7124,0,1098,2439,4517,0,0,5
5382512640,2628964352,7963303936,11009605632,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:46,159767,3141,478742,22688,83,12,13,82,0,0,2647,6055,0,1268,1617,1111,0,0,5
5392420864,2618839040,7963521024,11001905152,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:47,159767,3141,476270,22688,83,12,13,82,0,0,2836,8386,0,8731,10516,7652,0,0,5
5393952768,2617909248,7962918912,11004334080,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:48,159767,3141,476043,22688,83,12,13,82,0,34,2679,5899,0,248,845,1159,0,0,5
5393313792,2620833792,7960633344,11004944384,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:49,159767,3141,476757,22688,83,12,13,82,0,0,2453,5621,0,201,709,1266,0,0,5
5391994880,2621886464,7960899584,11006001152,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:50,159767,3141,477014,22688,83,12,13,82,0,82,2753,6787,0,380,1897,2117,0,0,5
5392596992,2621026304,7961157632,11005140992,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:51,159767,3141,476804,22688,83,12,13,82,0,0,2785,6271,0,741,1232,1147,0,0,5
5389946880,2621935616,7962898432,11013566464,25,13,1201,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:52,159767,3141,476966,22688,83,12,13,82,0,0,2833,9706,0,3564,5072,6514,0,0,5
5389041664,2622627840,7963111424,11014590464,25,13,1201,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:53,159767,3141,477195,22688,83,12,13,82,0,20,2496,5845,0,196,771,1077,0,0,5
5384720384,2633101312,7956959232,11016450048,25,13,1201,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:54,159767,3141,479752,22688,83,12,13,82,0,4,2616,6070,0,5911,7549,8647,0,0,5
5383626752,2632753152,7958401024,11017510912,25,13,1201,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:55,159767,3141,479541,22688,83,12,13,82,0,310,2565,5828,0,220,1850,1820,0,0,5
5384785920,2631696384,7958298624,11016536064,25,13,1201,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:56,159767,3141,479409,22688,83,12,13,82,0,0,2533,5859,0,1188,1668,1213,0,0,5
5378293760,2640584704,7955902464,11164794880,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:57,159767,3141,481579,22688,83,12,13,82,0,30,2588,7785,0,2817,3690,6972,0,0,5
5375311872,2643570688,7955898368,11167592448,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:58,159767,3141,482308,22688,83,12,13,82,0,128,2650,6272,0,376,1462,1382,0,0,5
5371981824,2644180992,7958618112,11172003840,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:47:59,159767,3141,482457,22688,83,12,13,82,0,0,2739,7511,0,1548,2553,1739,0,0,5
5373243392,2643533824,7958003712,11172163584,28,14,1206,25,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:00,159767,3141,482299,22688,83,12,13,82,0,0,2574,6922,0,200,823,1404,0,0,5
5376733184,2638831616,7959146496,11167334400,28,14,1205,24,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:01,159767,3141,481151,22688,83,12,13,82,0,974,3308,9688,0,341,2966,2622,0,0,5
5394485248,2620633088,7959592960,11149058048,28,14,1205,24,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:02,159767,3141,476708,22688,83,12,13,82,0,0,2911,10542,0,10100,11481,5482,0,0,5
5530685440,2480898048,7963127808,11013107712,28,14,1205,24,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:03,159767,3141,442593,22688,83,12,13,82,0,22,3460,35584,0,36414,58235,22275,0,0,5
5533843456,2479951872,7960915968,11010002944,28,14,1205,24,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:04,159767,3141,442362,22688,83,12,13,82,0,0,2614,5851,0,215,731,1293,0,0,5
5535281152,2478247936,7961182208,11025981440,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:05,159767,3141,441946,22688,83,12,13,82,0,0,2519,5647,0,200,821,714,0,0,5
5538873344,2471960576,7963877376,11023347712,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:06,159767,3141,440411,22688,83,12,13,82,0,192,2818,7415,0,2415,4656,1987,0,0,5
5540769792,2470481920,7963459584,11021910016,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:07,159767,3141,440050,22688,83,12,13,82,0,0,2550,7145,0,1883,2353,2296,0,0,5
5543583744,2467729408,7963398144,11019182080,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:08,159767,3141,439378,22688,83,12,13,82,0,70,2671,6781,0,1406,2501,2374,0,0,5
5558620160,2453745664,7962345472,11000410112,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:09,159767,3141,435964,22688,83,12,13,82,0,0,3048,5968,0,5715,7465,3475,0,0,5
5562081280,2450923520,7961706496,10998259712,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:10,159767,3141,435275,22688,83,12,13,82,0,0,2622,5824,0,364,726,1875,0,0,5
5388034048,2625355776,7961321472,11006963712,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:11,159767,3141,477861,22688,83,12,13,82,2,146,2792,7065,1,657,2343,44570,0,0,5
5390315520,2622787584,7961608192,11004080128,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:12,159767,3141,477234,22688,83,12,13,82,0,140,2841,7577,0,1576,2722,2762,0,0,5
5390548992,2620084224,7964078080,11051618304,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:13,159767,3141,476574,22688,83,12,13,82,0,0,2920,8548,0,3463,5065,3297,0,0,5
5390745600,2619625472,7964340224,11051175936,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:14,159767,3141,476462,22688,83,12,13,82,0,0,2520,5764,0,387,717,722,0,0,5
5391958016,2618937344,7963815936,11050471424,25,14,1204,24,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:48:15,159767,3141,476294,22688,83,12,13,82,0,0,2541,5715,0,204,653,836,0,0,5
5393018880,2619203584,7962488832,11049410560,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:16,159767,3141,476359,22688,83,12,13,82,0,42,2595,5897,0,1044,2156,2387,0,0,5
5417529344,2594988032,7962189824,11025518592,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:17,159767,3141,470447,22688,83,12,13,82,0,12,2754,7689,0,8295,10697,4606,0,0,5
5413888000,2598567936,7962251264,11024240640,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:18,159767,3141,471321,22688,83,12,13,82,0,0,2830,7209,0,2979,3666,4206,0,0,5
