"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/vm_time_zones_swap_mem_vm-adv.csv --vm --time --zones --swap --mem --vm-adv 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"virtual memory",,,,"system","zones memory",,,,"swap",,"memory usage",,,,"advanced virtual memory",,,,
0,657,1117,3271,Mar-22 21:38:22,303244,3141,126230,22176,1835008,1021571072,3561381888,1772756992,10552401920,12686630912,0,0,0,0,0
0,1574,1634,1723,Mar-22 21:38:23,303244,3141,125494,22176,1835008,1021571072,3564388352,1769742336,10552410112,12683649024,0,0,0,0,0
0,19,116,264,Mar-22 21:38:24,303244,3141,125627,22176,1835008,1021571072,3564109824,1770287104,10552143872,12684214272,0,0,0,0,0
0,638,595,523,Mar-22 21:38:25,303244,3141,125404,22176,1835008,1021571072,3564650496,1769373696,10552516608,12683304960,0,0,0,0,0
0,1365,1612,1523,Mar-22 21:38:26,303244,3141,125328,22176,1835008,1021571072,3565215744,1769062400,10552262656,12682850304,0,0,0,0,0
0,259,361,365,Mar-22 21:38:27,303244,3141,124956,22176,1835008,1021571072,3566997504,1767538688,10552004608,12681281536,0,0,0,0,0
0,1317,1523,1444,Mar-22 21:38:28,303244,3141,124664,22176,1835008,1021571072,3567632384,1766342656,10552565760,12680900608,0,0,0,0,0
0,3,91,211,Mar-22 21:38:29,303244,3141,124730,22176,1835008,1021571072,3567874048,1766612992,10552053760,12681207808,0,0,0,0,0
0,369,449,615,Mar-22 21:38:30,303244,3141,125057,22176,1835008,1021571072,3567235072,1767952384,10551353344,12682248192,0,0,0,0,0
1,97077,106839,101236,Mar-22 21:38:31,301882,3141,123461,22176,1835008,1021571072,3577741312,1755836416,10552963072,12670394368,0,0,0,0,0
5,49076,64415,63814,Mar-22 21:38:32,301897,3141,124234,22176,1835008,1021571072,3574079488,1759064064,10553397248,12675117056,0,0,0,0,0
0,1974,1478,1703,Mar-22 21:38:33,301708,3141,124687,22176,1835008,1021571072,3573772288,1760145408,10552623104,12676210688,0,0,0,0,0
0,128,79,200,Mar-22 21:38:34,301708,3141,124509,22176,1835008,1021571072,3575025664,1759416320,10552098816,12675485696,0,0,0,0,0
0,4386,3467,3455,Mar-22 21:38:35,301708,3141,124112,22176,1835008,1021571072,3576709120,1757790208,10552041472,12673867776,0,0,0,0,0
0,1321,1633,1525,Mar-22 21:38:36,301708,3141,124256,22176,1835008,1021571072,3575394304,1758380032,10552766464,12674457600,0,0,0,0,0
0,580,520,438,Mar-22 21:38:37,301708,3141,124280,22176,1835008,1021571072,3575414784,1758478336,10552647680,12674301952,0,0,0,0,0
0,1342,1319,1310,Mar-22 21:38:38,301708,3141,124217,22176,1835008,1021571072,3575672832,1758220288,10552647680,12674056192,0,0,0,0,0
0,3339,4116,2374,Mar-22 21:38:39,301708,3141,122889,22176,1835008,1021571072,3574845440,1752780800,10558910464,12668641280,0,0,0,0,0
0,7059,5103,5120,Mar-22 21:38:40,301708,3141,122262,22176,1835008,1021571072,3577233408,1750212608,10559090688,12666126336,0,0,0,0,0
0,1906,1703,3265,Mar-22 21:38:41,301708,3141,124217,22176,1835008,1021571072,3575582720,1758220288,10552733696,12674134016,0,0,0,0,0
0,2536,2658,2636,Mar-22 21:38:42,301708,3141,123751,22176,1835008,1021571072,3577479168,1756311552,10552745984,12672233472,0,0,0,0,0
0,1621,1589,1660,Mar-22 21:38:43,301708,3141,123623,22176,1835008,1021571072,3578589184,1755787264,10552160256,12671709184,0,0,0,0,0
0,30,330,71823,Mar-22 21:38:44,306988,3141,188502,22176,1835008,1021571072,3297501184,2043158528,10545876992,12800364544,0,0,0,0,0
0,206,372,301,Mar-22 21:38:45,306988,3141,188448,22176,1835008,1021571072,3298140160,2042937344,10545459200,12800172032,0,0,0,0,0
0,1628,1688,1520,Mar-22 21:38:46,306988,3141,188197,22176,1835008,1021571072,3299127296,2041909248,10545500160,12799152128,0,0,0,0,0
0,268,319,328,Mar-22 21:38:47,306988,3141,188271,22176,1835008,1021571072,3298877440,2042212352,10545446912,12799455232,0,0,0,0,0
0,1300,1336,29767,Mar-22 21:38:48,306988,3141,188198,22176,1835008,1021571072,3299176448,2041913344,10545446912,12799168512,0,0,0,0,0
0,43,504,88,Mar-22 21:38:49,306988,3141,188027,22176,1835008,1021571072,3298545664,2041212928,10546778112,12798468096,0,0,0,0,0
0,528,293,443,Mar-22 21:38:50,306988,3141,188299,22176,1835008,1021571072,3297771520,2042327040,10546438144,12799586304,0,0,0,0,0
0,1330,1404,1643,Mar-22 21:38:51,306988,3141,188454,22176,1835008,1021571072,3297923072,2042961920,10545651712,12800221184,0,0,0,0,0
0,312,133,127,Mar-22 21:38:52,306988,3141,188264,22176,1835008,1021571072,3298951168,2042183680,10545401856,12799442944,0,0,0,0,0
0,2412,2985,2034,Mar-22 21:38:53,306988,3141,187840,22176,1835008,1021571072,3300552704,2040446976,10545537024,12797861888,0,0,0,0,0
0,86,59,69,Mar-22 21:38:54,306988,3141,187724,22176,1835008,1021571072,3301023744,2039971840,10545541120,12797399040,0,0,0,0,0
0,25,76,65,Mar-22 21:38:55,306988,3141,187724,22176,1835008,1021571072,3301068800,2039971840,10545496064,12797403136,0,0,0,0,0
0,1581,1477,1368,Mar-22 21:38:56,306988,3141,187410,22176,1835008,1021571072,3301830656,2038685696,10546020352,12796137472,0,0,0,0,0
0,44,191,321,Mar-22 21:38:57,306988,3141,187546,22176,1835008,1021571072,3301797888,2039242752,10545496064,12796694528,0,0,0,0,0
0,1379,1467,1514,Mar-22 21:38:58,306988,3141,187436,22176,1835008,1021571072,3302567936,2038792192,10545176576,12795920384,0,0,0,0,0
0,25,143,138,Mar-22 21:38:59,306988,3141,187446,22176,1835008,1021571072,3302526976,2038833152,10545176576,12795961344,0,0,0,0,0
0,51798,73555,53462,Mar-22 21:39:00,309364,3141,168273,22176,1835008,1021571072,3364540416,1970032640,10551922688,12614303744,0,0,0,0,0
0,2867,2715,2798,Mar-22 21:39:01,309364,3141,167843,22176,1835008,1021571072,3366825984,1968271360,10551398400,12612542464,0,0,0,0,0
0,660,231,3750,Mar-22 21:39:02,309628,3141,169799,22176,1835008,1021571072,3357790208,1977364480,10551341056,12621635584,0,0,0,0,0
0,1286,1962,1699,Mar-22 21:39:03,309628,3141,169313,22176,1835008,1021571072,3358732288,1975373824,10552389632,12619644928,0,0,0,0,0
0,317,2340,2582,Mar-22 21:39:04,309628,3141,168900,22176,1835008,1021571072,3361472512,1973682176,10551341056,12617965568,0,0,0,0,0
0,13,57,52,Mar-22 21:39:05,309628,3141,168840,22176,1835008,1021571072,3361718272,1973436416,10551341056,12617719808,0,0,0,0,0
0,1491,1608,4220,Mar-22 21:39:06,309628,3141,170551,22176,1835008,1021571072,3354124288,1980444672,10551926784,12624637952,0,0,0,0,0
0,965,1235,429,Mar-22 21:39:07,309628,3141,169735,22176,1835008,1021571072,3357741056,1977102336,10551652352,12622774272,0,0,0,0,0
0,1683,1606,1479,Mar-22 21:39:08,309628,3141,169420,22176,1835008,1021571072,3358941184,1975812096,10551742464,12622852096,0,0,0,0,0
0,18,125,123,Mar-22 21:39:09,309628,3141,169420,22176,1835008,1021571072,3358920704,1975812096,10551762944,12622852096,0,0,0,0,0
0,117,136,406,Mar-22 21:39:10,309628,3141,169420,22176,1835008,1021571072,3358920704,1975812096,10551762944,12622692352,0,0,0,0,0
0,1312,1333,1333,Mar-22 21:39:11,309628,3141,169357,22176,1835008,1021571072,3359436800,1975296000,10551762944,12622204928,0,0,0,0,0
0,278,203,96,Mar-22 21:39:12,309628,3141,169234,22176,1835008,1021571072,3359416320,1975050240,10552029184,12621959168,0,0,0,0,0
0,1453,1514,1423,Mar-22 21:39:13,309628,3141,169297,22176,1835008,1021571072,3358879744,1975308288,10552307712,12622237696,0,0,0,0,0
0,1750,2111,1820,Mar-22 21:39:14,309628,3141,169678,22176,1835008,1021571072,3357339648,1976868864,10552287232,12625952768,0,0,0,0,0
0,129,259,209,Mar-22 21:39:15,309628,3141,169618,22176,1835008,1021571072,3357675520,1976623104,10552197120,12625473536,0,0,0,0,0
0,1946,1734,1656,Mar-22 21:39:16,309628,3141,169493,22176,1835008,1021571072,3357827072,1976111104,10552557568,12624982016,0,0,0,0,0
0,181,250,262,Mar-22 21:39:17,309628,3141,169437,22176,1835008,1021571072,3358056448,1975881728,10552557568,12624752640,0,0,0,0,0
0,1563,1588,2300,Mar-22 21:39:18,309628,3141,169248,22176,1835008,1021571072,3358822400,1975107584,10552565760,12623986688,0,0,0,0,0
0,15,142,140,Mar-22 21:39:19,309628,3141,169318,22176,1835008,1021571072,3358523392,1975394304,10552578048,12624273408,0,0,0,0,0
0,276,55,82,Mar-22 21:39:20,309628,3141,169318,22176,1835008,1021571072,3358523392,1975394304,10552578048,12624285696,0,0,0,0,0
0,1525,1630,2403,Mar-22 21:39:21,309628,3141,169643,22176,1835008,1021571072,3357159424,1976725504,10552610816,12622159872,0,0,0,0,0
0,3431,3117,3021,Mar-22 21:39:22,309628,3141,169848,22176,1835008,1021571072,3355262976,1977565184,10553667584,12623007744,0,0,0,0,0
0,1455,1510,1340,Mar-22 21:39:23,309628,3141,169794,22176,1835008,1021571072,3355377664,1977344000,10553774080,12623421440,0,0,0,0,0
0,582,464,758,Mar-22 21:39:24,309628,3141,170121,22176,1835008,1021571072,3355103232,1978683392,10552709120,12624769024,0,0,0,0,0
0,162,264,218,Mar-22 21:39:25,309628,3141,170112,22176,1835008,1021571072,3355115520,1978646528,10552733696,12624732160,0,0,0,0,0
0,2931,2796,2824,Mar-22 21:39:26,309628,3141,170115,22176,1835008,1021571072,3355090944,1978658816,10552745984,12625821696,0,0,0,0,0
0,2791,2359,2356,Mar-22 21:39:27,309628,3141,170179,22176,1835008,1021571072,3354898432,1978920960,10552676352,12626096128,0,0,0,0,0
0,2014,1705,3770,Mar-22 21:39:28,311125,3141,170505,22176,1835008,1021571072,3353960448,1986387968,10546159616,12627087360,0,0,0,0,0
0,536,576,566,Mar-22 21:39:29,311125,3141,170388,22176,1835008,1021571072,3354517504,1985908736,10546081792,12626608128,0,0,0,0,0
0,231,1089,1097,Mar-22 21:39:30,311125,3141,170655,22176,1835008,1021571072,3353780224,1987002368,10545725440,12627267584,0,0,0,0,0
0,1320,1457,1458,Mar-22 21:39:31,311125,3141,170604,22176,1835008,1021571072,3354198016,1986793472,10545516544,12626862080,0,0,0,0,0
0,286,174,259,Mar-22 21:39:32,311125,3141,170545,22176,1835008,1021571072,3354705920,1986551808,10545250304,12626292736,0,0,0,0,0
0,1279,1436,1422,Mar-22 21:39:33,311125,3141,170494,22176,1835008,1021571072,3354914816,1986342912,10545250304,12626083840,0,0,0,0,0
0,102,259,242,Mar-22 21:39:34,311125,3141,170494,22176,1835008,1021571072,3354968064,1986342912,10545197056,12626083840,0,0,0,0,0
0,262,339,243,Mar-22 21:39:35,311125,3141,170620,22176,1835008,1021571072,3354406912,1986859008,10545242112,12626440192,0,0,0,0,0
0,9425,8467,6144,Mar-22 21:39:36,311125,3141,170563,22176,1835008,1021571072,3354640384,1986625536,10545242112,12626219008,0,0,0,0,0
0,78299,81449,2409,Mar-22 21:39:37,311125,3141,93469,22176,1835008,1021571072,3387539456,1670848512,10828120064,12310478848,0,0,0,0,0
0,2587,21610,19985,Mar-22 21:39:38,311125,3141,92862,22176,1835008,1021571072,3384774656,1668362240,10833371136,12307435520,0,0,0,0,0
0,450,2882,4712,Mar-22 21:39:39,311125,3141,94636,22176,1835008,1021571072,3384918016,1675628544,10825961472,12314722304,0,0,0,0,0
0,309,408,25766,Mar-22 21:39:40,311125,3141,120893,22176,1835008,1021571072,3380051968,1783177216,10723278848,12422270976,0,0,0,0,0
0,1343,1773,1648,Mar-22 21:39:41,311125,3141,120641,22176,1835008,1021571072,3380994048,1782145024,10723368960,12421251072,0,0,0,0,0
0,897,1567,810,Mar-22 21:39:42,311125,3141,120141,22176,1835008,1021571072,3381747712,1780097024,10724663296,12419424256,0,0,0,0,0
0,5091,5991,5864,Mar-22 21:39:43,311125,3141,121152,22176,1835008,1021571072,3377868800,1784238080,10724401152,12594225152,0,0,0,0,0
0,336,273,1644,Mar-22 21:39:44,311125,3141,120900,22176,1835008,1021571072,3383959552,1783205888,10719342592,12593991680,0,0,0,0,0
0,46764,66947,21284,Mar-22 21:39:45,279373,3141,106797,22176,1835008,1021571072,3575885824,1595383808,10715238400,12408180736,0,0,0,0,0
0,4884,8242,3084,Mar-22 21:39:46,274333,3141,106649,22176,1835008,1021571072,3591086080,1574133760,10721267712,12408807424,0,0,0,0,0
0,176,335,516,Mar-22 21:39:47,274333,3141,106592,22176,1835008,1021571072,3591311360,1573900288,10721275904,12408586240,0,0,0,0,0
0,1550,1488,1369,Mar-22 21:39:48,274333,3141,106477,22176,1835008,1021571072,3591237632,1573429248,10721820672,12408123392,0,0,0,0,0
0,194,617,995,Mar-22 21:39:49,274333,3141,106223,22176,1835008,1021571072,3592511488,1572388864,10721587200,12407484416,0,0,0,0,0
0,85,330,1389,Mar-22 21:39:50,274396,3141,107116,22176,1835008,1021571072,3592560640,1576304640,10717622272,12412936192,0,0,0,0,0
0,519,382,43563,Mar-22 21:39:51,274396,3141,148366,22176,1835008,1021571072,3423727616,1745264640,10717495296,12405362688,0,0,0,0,0
0,1602,1450,1451,Mar-22 21:39:52,274396,3141,148249,22176,1835008,1021571072,3424186368,1744785408,10717515776,12404936704,0,0,0,0,0
0,1028,1246,6285,Mar-22 21:39:53,279853,3141,147934,22176,1835008,1021571072,3402809344,1765847040,10717831168,12476903424,0,0,0,0,0
0,751,920,1114,Mar-22 21:39:54,279853,3141,147684,22176,1835008,1021571072,3403554816,1764823040,10718109696,12475879424,0,0,0,0,0
0,17,191,89,Mar-22 21:39:55,279853,3141,147624,22176,1835008,1021571072,3403542528,1764577280,10718367744,12475633664,0,0,0,0,0
0,296,101,897,Mar-22 21:39:56,280294,3141,147881,22176,1835008,1021571072,3401252864,1767436288,10717798400,12475822080,0,0,0,0,0
0,1389,1398,1374,Mar-22 21:39:57,280294,3141,147950,22176,1835008,1021571072,3401019392,1767718912,10717749248,12476145664,0,0,0,0,0
0,108,224,195,Mar-22 21:39:58,280294,3141,147887,22176,1835008,1021571072,3401244672,1767460864,10717782016,12475899904,0,0,0,0,0
0,1292,1395,1458,Mar-22 21:39:59,280294,3141,147889,22176,1835008,1021571072,3401224192,1767469056,10717794304,12475916288,0,0,0,0,0
0,428,649,17491,Mar-22 21:40:00,296134,3141,148589,22176,1835008,1021571072,3332202496,1835216896,10719068160,12587737088,0,0,0,0,0
0,1528,2056,1916,Mar-22 21:40:01,296134,3141,149222,22176,1835008,1021571072,3329175552,1837809664,10719502336,12590333952,0,0,0,0,0
0,1379,1506,1759,Mar-22 21:40:02,296134,3141,148975,22176,1835008,1021571072,3331198976,1836797952,10718490624,12589338624,0,0,0,0,0
0,707,479,736,Mar-22 21:40:03,296134,3141,149165,22176,1835008,1021571072,3330629632,1837576192,10718281728,12589768704,0,0,0,0,0
0,1577,1414,1432,Mar-22 21:40:04,296134,3141,149045,22176,1835008,1021571072,3331469312,1837084672,10717933568,12589285376,0,0,0,0,0
0,21,191,165,Mar-22 21:40:05,296134,3141,148922,22176,1835008,1021571072,3331883008,1836580864,10718023680,12588781568,0,0,0,0,0
0,99,179,164,Mar-22 21:40:06,296134,3141,148985,22176,1835008,1021571072,3331612672,1836838912,10718035968,12589039616,0,0,0,0,0
0,1321,1404,7166,Mar-22 21:40:07,296398,3141,155915,22176,1835008,1021571072,3302490112,1866305536,10717691904,12610949120,0,0,0,0,0
0,447,470,27490,Mar-22 21:40:08,310126,3141,169253,22176,1835008,1021571072,3191103488,1977167872,10718216192,12610109440,0,0,0,0,0
0,1286,1973,1893,Mar-22 21:40:09,310126,3141,169131,22176,1835008,1021571072,3191369728,1976668160,10718449664,12609609728,0,0,0,0,0
0,298,1055,1220,Mar-22 21:40:10,310126,3141,169267,22176,1835008,1021571072,3190947840,1977225216,10718314496,12610371584,0,0,0,0,0
0,14,114,124,Mar-22 21:40:11,310126,3141,169267,22176,1835008,1021571072,3191791616,1976967168,10717728768,12609851392,0,0,0,0,0
0,1572,1405,1423,Mar-22 21:40:12,310126,3141,169022,22176,1835008,1021571072,3192537088,1976221696,10717728768,12609118208,0,0,0,0,0
0,51,77,94,Mar-22 21:40:13,310126,3141,169022,22176,1835008,1021571072,3192524800,1976221696,10717741056,12609118208,0,0,0,0,0
0,1392,1417,3155,Mar-22 21:40:14,311446,3141,169157,22176,1835008,1021571072,3193286656,1982181376,10711027712,12610072576,0,0,0,0,0
0,456,1177,585,Mar-22 21:40:15,311446,3141,168974,22176,1835008,1021571072,3192295424,1981431808,10712768512,12609331200,0,0,0,0,0
0,308,190,382,Mar-22 21:40:16,311446,3141,168852,22176,1835008,1021571072,3193012224,1980932096,10712551424,12608479232,0,0,0,0,0
0,2810,7555,44559,Mar-22 21:40:17,311446,3141,208190,22176,1835008,1021571072,3138068480,2142060544,10606366720,12770410496,0,0,0,0,0
0,182,142,28557,Mar-22 21:40:18,311446,3141,220099,22176,1835008,1021571072,3139874816,2190839808,10555781120,12819214336,0,0,0,0,0
0,1374,1518,1518,Mar-22 21:40:19,311446,3141,219751,22176,1835008,1021571072,3141304320,2189414400,10555777024,12817788928,0,0,0,0,0
0,449,282,461,Mar-22 21:40:20,311446,3141,219751,22176,1835008,1021571072,3141287936,2189414400,10555793408,12817809408,0,0,0,0,0
0,792,871,879,Mar-22 21:40:21,311446,3141,219625,22176,1835008,1021571072,3141767168,2188898304,10555830272,12817141760,0,0,0,0,0
0,18358,19030,6342,Mar-22 21:40:22,311446,3141,208255,22176,1835008,1021571072,3184070656,2142326784,10560098304,12770603008,0,0,0,0,0
0,67395,71272,2219,Mar-22 21:40:23,311446,3141,141352,22176,1835008,1021571072,3179769856,1868292096,10838433792,12498948096,0,0,0,0,0
0,1743,3549,19219,Mar-22 21:40:24,311446,3141,154427,22176,1835008,1021571072,3188555776,1921847296,10776092672,12552052736,0,0,0,0,0
0,42,520,13128,Mar-22 21:40:25,311446,3141,167099,22176,1835008,1021571072,3188133888,1973751808,10724610048,12603957248,0,0,0,0,0
0,110,19793,6180,Mar-22 21:40:26,311446,3141,157724,22176,1835008,1021571072,3171110912,1935351808,10780033024,12565557248,0,0,0,0,0
0,1389,1778,15519,Mar-22 21:40:27,311446,3141,171666,22176,1835008,1021571072,3169710080,1992458240,10724327424,12622880768,0,0,0,0,0
0,732,730,1667,Mar-22 21:40:28,311446,3141,171352,22176,1835008,1021571072,3174694912,1991172096,10720628736,12621606912,0,0,0,0,0
0,1286,1438,1457,Mar-22 21:40:29,311446,3141,171226,22176,1835008,1021571072,3175313408,1990656000,10720526336,12621090816,0,0,0,0,0
0,75,114,2467,Mar-22 21:40:30,311446,3141,173062,22176,1835008,1021571072,3176386560,1999179776,10710929408,12629614592,0,0,0,0,0
0,51919,74061,21603,Mar-22 21:40:31,311710,3141,120142,22176,1835008,1021571072,3386601472,1782497280,10717396992,12418691072,0,0,0,0,0
0,1563,1326,1396,Mar-22 21:40:32,311710,3141,119583,22176,1835008,1021571072,3388862464,1780207616,10717425664,12416413696,0,0,0,0,0
0,455,82,191,Mar-22 21:40:33,311710,3141,119583,22176,1835008,1021571072,3389321216,1780207616,10716966912,12416413696,0,0,0,0,0
0,1497,1518,1480,Mar-22 21:40:34,311710,3141,119394,22176,1835008,1021571072,3390062592,1779433472,10716999680,12415639552,0,0,0,0,0
0,61,151,112,Mar-22 21:40:35,311710,3141,119338,22176,1835008,1021571072,3390152704,1779204096,10717138944,12415401984,0,0,0,0,0
0,5042,5705,1048,Mar-22 21:40:36,311710,3141,114991,22176,1835008,1021571072,3407249408,1761398784,10717847552,12398600192,0,0,0,0,0
0,1418,3831,4273,Mar-22 21:40:37,311710,3141,113132,22176,1835008,1021571072,3415027712,1753784320,10717683712,12473933824,0,0,0,0,0
0,489,768,18361,Mar-22 21:40:38,311710,3141,130346,22176,1835008,1021571072,3344044032,1824292864,10718158848,12479533056,0,0,0,0,0
0,1364,1561,1585,Mar-22 21:40:39,311710,3141,129968,22176,1835008,1021571072,3345260544,1822744576,10718490624,12478038016,0,0,0,0,0
0,788,280,413,Mar-22 21:40:40,311710,3141,129968,22176,1835008,1021571072,3345793024,1822744576,10717958144,12478038016,0,0,0,0,0
0,68,241,311,Mar-22 21:40:41,311710,3141,129908,22176,1835008,1021571072,3345981440,1822498816,10718015488,12477558784,0,0,0,0,0
0,1399,1580,1660,Mar-22 21:40:42,311710,3141,129980,22176,1835008,1021571072,3346022400,1822793728,10717679616,12477521920,0,0,0,0,0
0,31,73,234,Mar-22 21:40:43,311710,3141,129864,22176,1835008,1021571072,3346620416,1822318592,10717556736,12477046784,0,0,0,0,0
0,1569,1344,1353,Mar-22 21:40:44,311710,3141,129864,22176,1835008,1021571072,3346571264,1822318592,10717605888,12477075456,0,0,0,0,0
0,47,403,5795,Mar-22 21:40:45,311710,3141,135604,22176,1835008,1021571072,3322458112,1845829632,10718208000,12601507840,0,0,0,0,0
0,337,291,241,Mar-22 21:40:46,311710,3141,135544,22176,1835008,1021571072,3323146240,1845583872,10717765632,12601851904,0,0,0,0,0
0,1318,1444,1440,Mar-22 21:40:47,311710,3141,135299,22176,1835008,1021571072,3324293120,1844580352,10717622272,12600852480,0,0,0,0,0
0,315,58,80,Mar-22 21:40:48,311710,3141,135299,22176,1835008,1021571072,3324293120,1844580352,10717622272,12600860672,0,0,0,0,0
0,1295,1356,1353,Mar-22 21:40:49,311710,3141,135181,22176,1835008,1021571072,3324764160,1844097024,10717634560,12600389632,0,0,0,0,0
0,116,224,177,Mar-22 21:40:50,311710,3141,135181,22176,1835008,1021571072,3324678144,1844097024,10717720576,12600389632,0,0,0,0,0
0,27,490,213,Mar-22 21:40:51,311710,3141,135181,22176,1835008,1021571072,3323564032,1844097024,10718834688,12600389632,0,0,0,0,0
0,3228,3285,4226,Mar-22 21:40:52,311710,3141,134375,22176,1835008,1021571072,3327406080,1840795648,10718294016,12602580992,0,0,0,0,0
0,240,2801,1084,Mar-22 21:40:53,311710,3141,132863,22176,1835008,1021571072,3325169664,1834602496,10726723584,12596404224,0,0,0,0,0
0,1849,6750,37826,Mar-22 21:40:54,311710,3141,165052,22176,1835008,1021571072,3271462912,1966448640,10648584192,12728283136,0,0,0,0,0
0,169,3185,14555,Mar-22 21:40:55,311710,3141,177939,22176,1835008,1021571072,3264892928,2019233792,10602369024,12789813248,0,0,0,0,0
0,13660,19864,12239,Mar-22 21:40:56,311710,3141,171852,22176,1835008,1021571072,3286777856,1994301440,10605416448,12764569600,0,0,0,0,0
0,1310,1493,31328,Mar-22 21:40:57,311710,3141,199399,22176,1835008,1021571072,3183808512,2107133952,10595553280,12765147136,0,0,0,0,0
0,168,433,389,Mar-22 21:40:58,311710,3141,199313,22176,1835008,1021571072,3183714304,2106781696,10595999744,12764803072,0,0,0,0,0
0,1924,4426,6010,Mar-22 21:40:59,311710,3141,200794,22176,1835008,1021571072,3183673344,2112847872,10589974528,12765073408,0,0,0,0,0
0,345,298,515,Mar-22 21:41:00,311710,3141,200661,22176,1835008,1021571072,3184267264,2112303104,10589925376,12764536832,0,0,0,0,0
0,1853,2376,2102,Mar-22 21:41:01,311710,3141,200364,22176,1835008,1021571072,3185319936,2111086592,10590089216,12763451392,0,0,0,0,0
0,1498,1531,1656,Mar-22 21:41:02,311710,3141,200247,22176,1835008,1021571072,3186065408,2110607360,10589822976,12762972160,0,0,0,0,0
0,13,1228,1097,Mar-22 21:41:03,311710,3141,199402,22176,1835008,1021571072,3189248000,2107146240,10590101504,12759605248,0,0,0,0,0
0,2007,1638,1916,Mar-22 21:41:04,311710,3141,199032,22176,1835008,1021571072,3191435264,2105630720,10589429760,12758097920,0,0,0,0,0
0,48,112,104,Mar-22 21:41:05,311710,3141,198969,22176,1835008,1021571072,3191500800,2105372672,10589622272,12757839872,0,0,0,0,0
0,556,1074,1532,Mar-22 21:41:06,311710,3141,198654,22176,1835008,1021571072,3193307136,2104082432,10589106176,12754518016,0,0,0,0,0
0,1641,1381,1506,Mar-22 21:41:07,311710,3141,198655,22176,1835008,1021571072,3193569280,2104086528,10588839936,12754550784,0,0,0,0,0
0,381,388,373,Mar-22 21:41:08,311710,3141,198535,22176,1835008,1021571072,3193962496,2103595008,10588938240,12754100224,0,0,0,0,0
0,1291,1448,1713,Mar-22 21:41:09,311710,3141,198544,22176,1835008,1021571072,3194466304,2103631872,10588397568,12754137088,0,0,0,0,0
0,90,357,229,Mar-22 21:41:10,311710,3141,198434,22176,1835008,1021571072,3194630144,2103181312,10588684288,12753686528,0,0,0,0,0
0,266,671,18588,Mar-22 21:41:11,311710,3141,206853,22176,1835008,1021571072,3167604736,2137665536,10581241856,12788178944,0,0,0,0,0
0,1502,1372,3935,Mar-22 21:41:12,311710,3141,208073,22176,1835008,1021571072,3163185152,2142662656,10580664320,12793176064,0,0,0,0,0
0,27,125,247,Mar-22 21:41:13,311710,3141,207963,22176,1835008,1021571072,3163836416,2142212096,10580463616,12792668160,0,0,0,0,0
0,1441,1568,1669,Mar-22 21:41:14,311710,3141,207720,22176,1835008,1021571072,3165364224,2141216768,10579931136,12791693312,0,0,0,0,0
0,12,372,107,Mar-22 21:41:15,311710,3141,207405,22176,1835008,1021571072,3165847552,2139926528,10580738048,12790403072,0,0,0,0,0
0,50397,72827,61500,Mar-22 21:41:16,311710,3141,194574,22176,1835008,1021571072,3212890112,2087370752,10586251264,12730757120,0,0,0,0,0
0,1814,1679,1504,Mar-22 21:41:17,311710,3141,194090,22176,1835008,1021571072,3214557184,2085388288,10586566656,12728774656,0,0,0,0,0
0,84,89,210,Mar-22 21:41:18,311710,3141,193970,22176,1835008,1021571072,3215314944,2084896768,10586300416,12728336384,0,0,0,0,0
0,1673,2321,2071,Mar-22 21:41:19,311710,3141,194053,22176,1835008,1021571072,3215482880,2085236736,10585792512,12728684544,0,0,0,0,0
0,233,500,453,Mar-22 21:41:20,311710,3141,194059,22176,1835008,1021571072,3214643200,2085261312,10586607616,12764614656,0,0,0,0,0
0,356,698,5363,Mar-22 21:41:21,311710,3141,198110,22176,1835008,1021571072,3198447616,2101854208,10586210304,12782825472,0,0,0,0,0
0,1380,1381,1397,Mar-22 21:41:22,311710,3141,197935,22176,1835008,1021571072,3199156224,2101137408,10586218496,12782129152,0,0,0,0,0
0,203,440,136,Mar-22 21:41:23,311710,3141,197702,22176,1835008,1021571072,3199553536,2100183040,10586775552,12781572096,0,0,0,0,0
0,1305,3667,4089,Mar-22 21:41:24,311710,3141,199503,22176,1835008,1021571072,3193495552,2107559936,10585456640,12788961280,0,0,0,0,0
0,208,746,346,Mar-22 21:41:25,311710,3141,199327,22176,1835008,1021571072,3192885248,2106839040,10586787840,12788285440,0,0,0,0,0
0,152,217,1043,Mar-22 21:41:26,311710,3141,199725,22176,1835008,1021571072,3191259136,2108469248,10586783744,12789895168,0,0,0,0,0
0,2338,2870,11623,Mar-22 21:41:27,311710,3141,208144,22176,1835008,1021571072,3157835776,2142953472,10585722880,12787056640,0,0,0,0,0
0,32,493,169,Mar-22 21:41:28,311710,3141,207906,22176,1835008,1021571072,3156922368,2142523392,10587066368,12787970048,0,0,0,0,0
0,1944,1829,2168,Mar-22 21:41:29,311710,3141,207942,22176,1835008,1021571072,3157028864,2142126080,10587357184,12787355648,0,0,0,0,0
0,77,161,539,Mar-22 21:41:30,311710,3141,207706,22176,1835008,1021571072,3158511616,2141159424,10586841088,12785954816,0,0,0,0,0
