"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/vm_disk_cpu_sys_raw_int_swap_udp_io_lock_page_socket.csv --vm --disk --cpu --sys --raw --int --swap --udp --io --lock --page --socket 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"virtual memory",,,,"dsk/total",,"total cpu usage",,,,,"system",,"raw","interrupts",,,"swap",,"udp",,"io/total",,"file locks",,,,"paging",,"sockets",,,,
0,13,359,488,0,0,3.149,0.882,95.970,0,0,734,1299,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1847,1886,1645,0,507904,3.371,0.874,95.506,0.250,0,922,2500,0,0,15,0,1835008,1021571072,17,6,0,20,56,12,10,58,0,0,1072,18,19,0,0
0,197,629,1183,0,0,3.379,1.502,95.119,0,0,948,2206,0,0,20,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1073,19,19,0,0
0,488,516,410,0,0,2.396,0.883,96.595,0.126,0,732,1236,0,0,35,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,54000,75767,23166,0,0,5.779,3.141,91.080,0,0,2047,36463,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,303,803,648,0,2179072,3.375,1.750,94.250,0.625,0,792,1326,0,0,32,0,1835008,1021571072,17,6,0,34,56,12,10,58,0,0,1072,18,19,0,0
0,1289,1371,1393,0,0,2.996,1.373,95.506,0.125,0,938,2427,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,73,359,484,0,0,2.889,0.879,96.231,0,0,781,1340,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,28,2206,2053,0,15835136,2.638,1.508,95.729,0.126,0,2288,6893,0,0,18,0,1835008,1021571072,17,6,0,2042,56,12,10,58,0,0,1072,18,19,0,0
0,1675,1517,1377,0,0,2.652,1.768,95.455,0.126,0,987,2476,0,0,9,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,513,566,1110,0,0,3.383,1.003,95.614,0,0,829,1245,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1668,2024,1567,0,1368064,3.145,1.509,95.220,0.126,0,1040,2850,0,0,39,0,1835008,1021571072,17,6,0,20,56,12,10,58,0,0,1072,18,19,0,0
0,61,461,401,0,327680,1.763,0.756,97.355,0.126,0,772,1378,0,0,15,0,1835008,1021571072,17,6,0,12,56,12,10,58,0,0,1072,18,19,0,0
0,292,164,288,0,0,2.757,1.253,95.865,0.125,0,851,2076,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1073,19,19,0,0
0,1314,1536,1479,0,0,3.774,1.887,94.340,0,0,1078,2714,0,0,37,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,72,1129,1125,0,0,3.413,1.391,95.070,0.126,0,1582,2743,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,1398,2287,2294,0,0,3.666,2.023,94.311,0,0,1812,4053,0,0,13,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,286,1334,1206,0,229376,2.785,1.266,95.443,0.506,0,1683,2936,0,0,46,0,1835008,1021571072,17,6,0,22,56,12,10,58,0,0,1075,19,19,0,0
0,18,869,1015,0,0,2.157,1.015,96.701,0.127,0,1529,2728,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,1505,2341,2272,0,0,3.797,1.646,94.557,0,0,1830,4087,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,31,1298,1205,0,0,3.299,1.015,95.558,0.127,0,1620,2854,0,0,22,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,1529,2175,2364,0,0,3.026,1.639,95.208,0.126,0,1769,4090,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,333,1348,1380,0,344064,3.418,1.899,94.051,0.633,0,1651,2972,0,0,15,0,1835008,1021571072,17,6,0,16,56,12,10,58,0,0,1075,19,19,0,0
0,287,1325,1238,0,0,2.764,1.759,95.352,0.126,0,1772,3762,0,0,54,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,1301,2712,2815,0,3694592,3.676,1.774,94.423,0.127,0,2045,5610,0,0,27,0,1835008,1021571072,17,6,0,532,56,12,10,58,0,0,1075,19,19,0,0
0,263,886,1139,0,0,3.270,1.509,95.220,0,0,1668,2870,0,0,33,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,1663,2977,2424,0,0,3.283,2.273,94.318,0.126,0,1887,4426,0,0,18,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,73,1140,1266,0,0,1.660,0.766,97.573,0,0,1590,2882,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,4,1062,936,0,368640,2.655,1.138,96.081,0.126,0,1643,2929,0,0,20,0,1835008,1021571072,17,6,0,32,56,12,10,58,0,0,1075,19,19,0,0
0,1574,2199,2169,0,0,3.038,1.266,95.570,0.127,0,1726,4020,0,0,40,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,784,1710,1604,0,0,3.181,1.527,95.293,0,0,1602,2958,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,1671,3026,5101,0,0,3.030,2.399,94.444,0.126,0,1816,4220,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,38,1389,1504,0,1605632,2.668,1.398,95.680,0.254,0,1681,3041,0,0,14,0,1835008,1021571072,17,6,0,88,56,12,10,58,0,0,1075,19,19,0,0
0,274,881,1006,0,0,2.287,0.889,96.696,0.127,0,1504,2777,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,1335,2433,2607,0,0,3.153,1.639,95.082,0.126,0,1536,3498,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,2162,1630,1645,0,0,3.509,2.130,94.361,0,0,1280,4491,0,0,63,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1280,1376,1505,0,0,2.522,0.883,96.469,0.126,0,827,2538,0,0,31,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,283,573,415,0,475136,3.266,1.256,95.101,0.377,0,819,1336,0,0,15,0,1835008,1021571072,17,6,0,8,56,12,10,58,0,0,1072,18,19,0,0
0,222,303,169,0,8192,2.008,0.878,96.989,0.125,0,727,1286,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,75,348,469,0,0,2.253,1.001,96.621,0.125,0,734,1284,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1307,2032,1900,0,4268032,2.381,1.378,96.115,0.125,0,1134,2977,0,0,15,0,1835008,1021571072,17,6,0,578,56,12,10,58,0,0,1072,18,19,0,0
0,1639,1394,957,0,0,4.015,1.380,94.605,0,0,1006,2537,0,0,44,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,180,613,948,0,0,2.128,0.876,96.871,0.125,0,803,1462,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,74,300,172,0,442368,2.136,1.005,96.734,0.126,0,759,1319,0,0,19,0,1835008,1021571072,17,6,0,10,56,12,10,58,0,0,1072,18,19,0,0
0,41,377,361,0,0,3.254,1.252,95.369,0.125,0,773,1330,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1562,1380,1610,0,0,1.892,1.009,97.100,0,0,788,2479,0,0,18,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,20,289,210,0,0,2.989,1.619,95.268,0.125,0,845,2033,0,0,20,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1832,1871,1843,0,0,3.413,1.517,94.817,0.253,0,1203,2739,0,0,74,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1075,19,19,0,0
0,20,248,366,0,188416,2.378,0.876,96.370,0.375,0,858,1567,0,0,24,0,1835008,1021571072,17,6,0,32,56,12,10,58,0,0,1072,18,19,0,0
0,52230,74143,25967,0,0,5.177,2.146,92.677,0,0,2241,35005,0,0,17,0,1835008,1021571072,20,6,0,0,56,12,10,58,0,0,1075,18,22,0,0
0,1309,1366,1373,0,0,2.760,1.380,95.734,0.125,0,940,2454,0,0,20,0,1835008,1021571072,20,6,0,0,56,12,10,58,0,0,1075,18,22,0,0
0,73,86,227,0,0,1.387,1.009,97.604,0,0,663,1169,0,0,16,0,1835008,1021571072,20,6,0,0,56,12,10,58,0,0,1075,18,22,0,0
0,1384,1886,1767,0,0,2.138,1.006,96.604,0.252,0,910,2334,0,0,16,0,1835008,1021571072,20,6,0,0,56,12,10,58,0,0,1075,18,22,0,0
0,293,528,622,0,2990080,2.635,1.129,94.981,1.255,0,914,1722,0,0,43,0,1835008,1021571072,20,6,0,202,56,12,10,58,0,0,1075,18,22,0,0
0,339,811,589,0,0,2.136,0.628,97.236,0,0,656,1215,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,5414,8472,6899,0,16711680,2.256,2.632,94.862,0.251,0,2716,8836,0,0,16,0,1835008,1021571072,17,6,0,2100,56,12,10,58,0,0,1072,18,19,0,0
0,657,1110,3262,0,0,2.635,1.255,96.110,0,0,793,1496,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1574,1650,1739,0,1753088,3.011,1.757,95.107,0.125,0,1206,3506,0,0,24,0,1835008,1021571072,17,6,0,108,56,12,10,58,0,0,1072,18,19,0,0
0,19,106,255,0,0,2.509,0.753,96.612,0.125,0,756,1230,0,0,18,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,639,855,525,0,163840,2.138,1.132,96.604,0.126,0,827,1479,0,0,46,0,1835008,1021571072,17,6,0,20,56,12,10,58,0,0,1072,18,19,0,0
0,1364,1353,1521,0,0,2.381,1.629,95.990,0,0,964,2625,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,259,356,366,0,0,2.771,0.630,96.474,0.126,0,710,1210,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,1317,1523,1439,0,0,2.638,1.382,95.980,0,0,982,2524,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,3,99,218,0,0,2.632,0.752,96.491,0.125,0,710,1179,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,370,710,618,0,221184,2.372,1.248,95.880,0.499,0,724,1357,0,0,20,0,1835008,1021571072,17,6,0,34,56,12,10,58,0,0,1071,17,19,0,0
1,101037,109834,104458,81920,466944,8.530,11.680,79.528,0.262,0,4790,414808,0,0,61,0,1835008,1021571072,17,6,20,50,58,12,12,58,0,0,1077,17,19,0,0
5,45115,61148,60577,528384,212992,7.311,9.008,83.551,0.131,0,4866,399494,0,0,17,0,1835008,1021571072,17,6,42,8,58,12,12,58,0,0,1077,17,19,0,0
0,1974,1481,1707,0,0,2.897,1.637,95.340,0.126,0,1192,3177,0,0,14,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,128,77,198,0,0,1.129,0.878,97.992,0,0,623,1080,0,0,18,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,4387,3467,3455,0,0,2.750,1.875,95.250,0.125,0,1004,7652,0,0,20,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1078,18,19,0,0
0,1320,1634,1525,0,663552,3.023,1.511,95.340,0.126,0,1181,2686,0,0,40,0,1835008,1021571072,17,6,0,44,58,12,12,58,0,0,1077,17,19,0,0
0,580,518,437,0,0,2.497,1.124,96.255,0.125,0,822,1469,0,0,52,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,1398,1379,1344,0,0,2.625,1.500,95.875,0,0,1015,3086,0,0,19,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,3283,4057,2341,0,16384,2.648,1.639,95.586,0.126,0,1346,5269,0,0,15,0,1835008,1021571072,17,6,0,2,58,12,12,58,0,0,1077,17,19,0,0
0,7060,5103,5119,0,0,2.645,2.645,94.710,0,0,1066,8283,0,0,13,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,2067,1901,3435,0,319488,3.011,2.258,94.479,0.251,0,1393,4042,0,0,15,0,1835008,1021571072,17,6,0,24,58,12,12,58,0,0,1077,17,19,0,0
0,2375,2459,2466,0,5373952,1.513,1.513,96.974,0,0,1017,5090,0,0,13,0,1835008,1021571072,17,6,0,706,58,12,12,58,0,0,1077,17,19,0,0
0,1620,1591,1659,0,0,5.038,1.889,92.947,0.126,0,1572,4157,0,0,35,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,30,336,71831,0,0,4.893,1.506,93.601,0,0,1072,2343,0,0,14,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,206,370,299,0,0,5.941,2.475,91.460,0.124,0,1175,2343,0,0,14,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,1628,1682,1514,0,0,3.250,2.125,94.500,0.125,0,1127,3564,0,0,20,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,269,319,329,0,1966080,2.897,1.385,95.340,0.378,0,782,1417,0,0,34,0,1835008,1021571072,17,6,0,42,58,12,12,58,0,0,1077,17,19,0,0
0,1299,1335,29766,0,0,1.754,2.506,95.614,0.125,0,991,2406,0,0,16,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,43,507,90,0,0,2.010,1.131,96.734,0.126,0,683,1129,0,0,37,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,528,295,446,0,0,2.648,1.513,95.839,0,0,1088,2765,0,0,48,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,1478,1398,1637,0,0,3.870,1.873,94.132,0.125,0,1053,2813,0,0,16,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,182,177,360,0,0,3.383,1.629,94.737,0.251,0,951,1921,0,0,15,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,2394,2945,1804,0,3416064,4.030,1.889,93.955,0.126,0,1247,3376,0,0,18,0,1835008,1021571072,17,6,0,432,58,12,12,58,0,0,1077,17,19,0,0
0,86,65,75,0,0,1.508,0.879,97.487,0.126,0,685,1132,0,0,20,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,25,69,59,0,0,1.627,0.876,97.497,0,0,695,1162,0,0,32,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,1581,1477,1368,0,0,1.761,1.258,96.855,0.126,0,874,2288,0,0,17,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,44,191,321,0,0,3.899,1.509,94.591,0,0,1171,2908,0,0,21,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,1379,1467,1514,0,442368,3.396,1.258,94.717,0.629,0,1138,2984,0,0,31,0,1835008,1021571072,17,6,0,28,58,12,12,58,0,0,1077,17,19,0,0
0,25,145,140,0,0,4.025,1.258,94.717,0,0,1108,2257,0,0,14,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,51798,73554,53460,0,0,5.535,2.767,91.572,0.126,0,2230,35018,0,0,11,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,2867,2715,2798,0,0,3.783,1.892,94.199,0.126,0,1506,5711,0,0,55,0,1835008,1021571072,17,6,0,0,58,12,12,58,0,0,1077,17,19,0,0
0,660,233,3751,0,0,2.133,1.506,96.236,0.125,0,855,1472,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,17,19,0,0
0,1287,1962,1700,0,2416640,3.518,2.010,93.970,0.503,0,1137,3028,0,0,14,0,1835008,1021571072,17,6,0,34,56,12,10,58,0,0,1071,17,19,0,0
0,316,2336,2578,0,18202624,1.637,1.889,96.348,0.126,0,2417,6967,0,0,16,0,1835008,1021571072,17,6,0,2586,56,12,10,58,0,0,1071,17,19,0,0
0,13,58,54,0,0,1.378,1.003,97.494,0.125,0,647,1018,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,17,19,0,0
0,1491,1608,4218,0,0,2.261,1.633,96.106,0,0,943,2273,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,17,19,0,0
0,965,1234,429,0,0,3.153,1.387,95.334,0.126,0,990,2185,0,0,36,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,17,19,0,0
0,1683,1605,1479,0,0,4.271,2.513,93.216,0,0,1300,4000,0,0,18,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,18,19,0,0
0,18,127,125,0,0,3.149,1.008,95.466,0.378,0,952,1594,0,0,33,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,17,19,0,0
0,117,137,407,0,270336,2.638,1.508,95.603,0.251,0,820,1448,0,0,18,0,1835008,1021571072,17,6,0,16,56,12,10,58,0,0,1071,17,19,0,0
0,1312,1340,1340,0,0,1.631,1.255,97.114,0,0,848,2232,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,17,19,0,0
0,283,199,87,0,0,1.880,0.752,97.243,0.125,0,633,1003,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,17,19,0,0
0,1461,1582,1496,0,0,4.439,3.083,92.355,0.123,0,1494,4942,0,0,62,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,1737,2042,1752,0,0,5.217,2.236,92.298,0.248,0,1472,3026,0,0,31,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,129,256,203,0,0,3.865,1.496,94.389,0.249,0,990,1993,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,1946,1740,1664,0,237568,2.642,1.887,94.969,0.503,0,1323,2800,0,0,17,0,1835008,1021571072,17,6,0,20,56,12,10,58,0,0,1069,18,19,0,0
0,181,247,256,0,0,2.893,1.509,95.597,0,0,818,1351,0,0,22,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,1563,1585,2300,0,0,1.887,1.006,96.981,0.126,0,1000,2650,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,15,142,140,0,0,2.013,1.132,96.855,0,0,854,2049,0,0,36,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1070,19,19,0,0
0,276,56,82,0,0,1.635,1.006,97.233,0.126,0,791,1216,0,0,42,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,1525,1630,2403,0,163840,2.008,1.129,96.361,0.502,0,895,2370,0,0,14,0,1835008,1021571072,17,6,0,30,56,12,10,58,0,0,1069,18,19,0,0
0,3431,3115,3020,0,0,3.133,1.629,95.113,0.125,0,1137,5185,0,0,18,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,1455,1510,1340,0,0,2.635,2.008,95.358,0,0,978,2510,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,582,466,760,0,663552,3.004,0.876,95.995,0.125,0,776,1210,0,0,14,0,1835008,1021571072,17,6,0,30,56,12,10,58,0,0,1069,18,19,0,0
0,162,262,216,0,0,1.887,0.503,97.484,0.126,0,826,1271,0,0,43,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,2931,2797,2825,0,0,4.261,2.632,93.108,0,0,1453,3240,0,0,22,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,2791,2358,2354,0,0,3.890,2.384,93.601,0.125,0,1302,5189,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,2014,1706,3772,0,0,2.889,1.759,95.352,0,0,1053,2528,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,536,576,566,0,1564672,2.267,1.259,95.844,0.630,0,960,1542,0,0,17,0,1835008,1021571072,17,6,0,40,56,12,10,58,0,0,1069,18,19,0,0
0,231,1090,1097,0,6012928,3.133,1.253,95.489,0.125,0,1204,3541,0,0,23,0,1835008,1021571072,17,6,0,712,56,12,10,58,0,0,1069,18,19,0,0
0,1320,1457,1459,0,0,6.326,2.920,90.633,0.122,0,1639,4271,0,0,50,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,286,177,261,0,0,4.720,1.615,93.665,0,0,1076,2555,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,1279,1432,1419,0,0,4.833,2.107,92.937,0.124,0,1467,3674,0,0,13,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,102,260,242,0,753664,3.841,2.974,92.813,0.372,0,1168,2627,0,0,19,0,1835008,1021571072,17,6,0,18,56,12,10,58,0,0,1069,18,19,0,0
0,262,338,243,0,0,3.461,1.483,94.932,0.124,0,933,1916,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1069,18,19,0,0
0,9984,9029,6175,0,0,4.750,2.875,92.250,0.125,0,1541,23890,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1077,18,19,0,0
0,77741,81126,2390,24576,1597440,10.375,3.250,86,0.375,0,2381,7046,0,0,56,0,1835008,1021571072,17,6,6,26,56,12,10,58,0,0,1079,18,19,0,0
0,2587,21383,19982,0,0,8.081,3.535,88.258,0.126,0,2993,7286,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,450,2917,4720,0,0,7.865,2.747,89.139,0.250,0,2273,4583,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,309,367,25758,0,0,7.925,3.145,88.805,0.126,0,2612,5128,0,0,32,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1083,20,19,0,0
0,1342,1767,1639,0,0,7.459,3.034,89.507,0,0,2551,6303,0,0,34,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1080,19,19,0,0
0,897,1575,817,0,368640,7.481,1.746,90.274,0.499,0,1960,4352,0,0,33,0,1835008,1021571072,17,6,0,24,56,12,10,58,0,0,1079,18,19,0,0
0,5151,6199,5857,0,204800,3.279,1.765,94.704,0.252,0,1525,4082,0,0,29,0,1835008,1021571072,17,6,0,40,56,12,10,58,0,0,1079,18,19,0,0
0,276,58,1645,0,0,1.757,0.878,97.365,0,0,573,981,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,49277,69456,21327,0,0,3.266,2.513,94.095,0.126,0,1547,34165,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,2533,6019,3516,0,16637952,2.281,1.648,95.817,0.253,0,2162,7826,0,0,15,0,1835008,1021571072,17,6,0,1952,56,12,10,58,0,0,1079,18,19,0,0
0,14,48,38,0,0,0.877,1.128,97.995,0,0,620,925,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1550,1486,1369,0,0,1.633,1.382,96.859,0.126,0,808,2296,0,0,13,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,194,618,995,0,2736128,1.134,0.882,97.859,0.126,0,670,1052,0,0,33,0,1835008,1021571072,17,6,0,42,56,12,10,58,0,0,1079,18,19,0,0
0,85,329,1389,0,0,4.250,1.875,93.750,0.125,0,1701,3947,0,0,19,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1080,19,19,0,0
0,1127,848,43827,0,0,2.136,1.005,96.859,0,0,939,1791,0,0,42,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,994,1007,1194,0,0,2.767,1.761,95.346,0.126,0,995,2600,0,0,27,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1699,1981,7236,0,0,4.930,1.517,93.300,0.253,0,1640,4169,0,0,26,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,81,300,172,0,212992,3.023,1.008,95.718,0.252,0,1322,2495,0,0,22,0,1835008,1021571072,17,6,0,20,56,12,10,58,0,0,1079,18,19,0,0
0,16,53,73,0,0,1.253,1.003,97.619,0.125,0,637,1047,0,0,48,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,296,104,900,0,0,2.008,0.627,97.240,0.125,0,573,908,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1389,1395,1371,0,0,1.258,1.006,97.736,0,0,739,2106,0,0,20,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,170,269,239,0,0,4.744,1.873,93.134,0.250,0,1621,3247,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1231,1361,1425,0,122880,1.259,1.134,97.229,0.378,0,818,2000,0,0,16,0,1835008,1021571072,17,6,0,16,56,12,10,58,0,0,1079,18,19,0,0
0,427,638,17480,0,0,3.544,1.392,95.063,0,0,1562,3063,0,0,18,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1528,2056,1915,0,4808704,1.750,2.250,95.750,0.250,0,1138,4219,0,0,36,0,1835008,1021571072,17,6,0,610,56,12,10,58,0,0,1079,18,19,0,0
0,1379,1508,1762,0,0,5.450,1.648,92.902,0,0,1930,4643,0,0,22,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,707,478,734,0,0,2.632,1.504,95.739,0.125,0,946,2133,0,0,29,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1577,1413,1432,0,450560,2.010,1.005,96.859,0.126,0,857,2229,0,0,27,0,1835008,1021571072,17,6,0,40,56,12,10,58,0,0,1079,18,19,0,0
0,24,195,166,0,0,3.616,2.120,94.140,0.125,0,1325,2451,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
