"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/lock_swap_time_proc_int_vm-adv_tcp_aio_page_load_zones_vm.csv --lock --swap --time --proc --int --vm-adv --tcp --aio --page --load --zones --vm 1 600",,,,"Date:","23 Mar 2023 14:04:41 -03"
"file locks",,,,"swap",,"system","procs",,,"interrupts",,,"advanced virtual memory",,,,,"tcp sockets",,,,,"async","paging",,"load avg",,,"zones memory",,,,"virtual memory",,,
83,12,13,82,108527616,914878464,23-03 14:09:14,1,0,0,0,151,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.720,0.990,1.050,159767,3141,525718,22688,0,967,1728,1101
83,12,13,82,108527616,914878464,23-03 14:09:15,0,0,16,0,118,0,0,0,0,0,0,7,22,0,7,0,0,0,0,0.720,0.990,1.050,159767,3141,527607,22688,0,2992,3500,5162
83,12,13,82,108527616,914878464,23-03 14:09:16,3,0,0,0,117,0,0,0,0,0,0,7,22,0,7,0,0,0,0,0.720,0.990,1.050,159767,3141,527899,22688,0,70,528,1090
83,12,13,82,108527616,914878464,23-03 14:09:17,0,0,0,0,118,0,0,0,0,0,0,7,22,0,7,0,0,0,0,0.660,0.970,1.050,159767,3141,527764,22688,0,36,498,504
83,12,13,82,108527616,914878464,23-03 14:09:18,1,0,0,0,122,0,0,0,0,0,0,7,22,0,7,0,0,0,0,0.660,0.970,1.050,159767,3141,528071,22688,0,173,632,928
83,12,13,82,108527616,914878464,23-03 14:09:19,0,0,0,0,146,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.660,0.970,1.050,159767,3141,528058,22688,0,755,1272,778
83,12,13,82,108527616,914878464,23-03 14:09:20,2,0,12,0,159,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.660,0.970,1.050,159767,3141,527801,22688,0,1937,2677,2331
83,12,13,82,108527616,914878464,23-03 14:09:21,1,0,4,0,136,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.660,0.970,1.050,159767,3141,522939,22688,0,7806,9304,2719
83,12,13,82,108527616,914878464,23-03 14:09:22,4,0,0,0,115,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.690,0.970,1.050,159767,3141,522792,22688,0,292,730,675
83,12,13,82,108527616,914878464,23-03 14:09:23,0,0,0,0,120,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.690,0.970,1.050,159767,3141,526981,22688,0,202,511,6044
83,12,13,82,108527616,914878464,23-03 14:09:24,0,0,0,0,119,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.690,0.970,1.050,159767,3141,557964,22688,0,60,658,31161
83,12,13,82,108527616,914878464,23-03 14:09:25,2,0,9,0,114,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.690,0.970,1.050,159767,3141,516320,22688,0,46865,69337,23533
83,12,13,82,108527616,914878464,23-03 14:09:26,2,0,8,0,152,0,0,0,0,0,0,7,22,0,8,0,0,0,0,0.690,0.970,1.050,159767,3141,515153,22688,0,1477,2430,2100
83,12,13,82,108527616,914878464,23-03 14:09:27,1,0,0,0,119,0,0,0,0,0,0,7,22,0,7,0,0,0,0,0.630,0.960,1.040,159767,3141,516416,22688,0,212,2678,4150
83,12,13,82,108527616,914878464,23-03 14:09:28,2,0,0,0,120,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.630,0.960,1.040,159767,3141,516125,22688,0,57,504,618
83,12,13,82,108527616,914878464,23-03 14:09:29,0,0,0,0,122,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.630,0.960,1.040,159767,3141,509033,22688,0,7155,11624,2009
83,12,13,82,108527616,914878464,23-03 14:09:30,2,0,8,0,134,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.630,0.960,1.040,159767,3141,508487,22688,0,1473,2022,2781
83,12,13,82,108527616,914878464,23-03 14:09:31,4,0,8,0,128,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.630,0.960,1.040,159767,3141,512073,22688,0,1646,2613,7037
83,12,13,82,108527616,914878464,23-03 14:09:32,2,0,0,0,158,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.580,0.940,1.030,159767,3141,511709,22688,0,42,643,554
83,12,13,82,108527616,914878464,23-03 14:09:33,1,0,0,0,120,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.580,0.940,1.030,159767,3141,512057,22688,0,675,1284,2145
83,12,13,82,108527616,914878464,23-03 14:09:34,1,0,0,0,125,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.580,0.940,1.030,159767,3141,513900,22688,0,92,574,2726
83,12,13,82,108527616,914878464,23-03 14:09:35,0,0,8,0,115,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.580,0.940,1.030,159767,3141,515407,22688,0,1500,1866,3437
83,12,13,82,108527616,914878464,23-03 14:09:36,2,0,8,0,119,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.580,0.940,1.030,159767,3141,515253,22688,0,1602,2258,2204
83,12,13,82,108527616,914878464,23-03 14:09:37,0,0,1,0,120,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.620,0.940,1.030,159767,3141,514642,22688,0,541,1309,1130
83,12,13,82,108527616,914878464,23-03 14:09:38,0,0,0,0,165,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.620,0.940,1.030,159767,3141,514484,22688,0,325,782,783
83,12,13,82,108527616,914878464,23-03 14:09:39,1,0,0,0,116,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.620,0.940,1.030,159767,3141,514522,22688,0,723,1001,902
83,12,13,82,108527616,914878464,23-03 14:09:40,2,0,8,0,132,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.620,0.940,1.030,159767,3141,514514,22688,0,1743,2351,2400
83,12,13,82,108527616,914878464,23-03 14:09:41,1,0,8,0,117,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.620,0.940,1.030,159767,3141,514403,22688,0,1485,2153,2330
83,12,13,82,108527616,914878464,23-03 14:09:42,0,0,0,0,123,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.570,0.930,1.030,159767,3141,514179,22688,0,82,515,472
83,12,13,82,108527616,914878464,23-03 14:09:43,0,0,0,0,117,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.570,0.930,1.030,159767,3141,514774,22688,0,815,1281,1484
83,12,13,82,108527616,914878464,23-03 14:09:44,0,0,0,0,163,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.570,0.930,1.030,159767,3141,514629,22688,0,58,542,513
83,12,13,82,108527616,914878464,23-03 14:09:45,2,0,8,0,119,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.570,0.930,1.030,159767,3141,514514,22688,0,1351,1877,1987
83,12,13,82,108527616,914878464,23-03 14:09:46,1,0,8,0,120,0,0,0,0,0,0,7,19,1,8,2,0,0,0,0.570,0.930,1.030,159767,3141,514514,22688,0,1495,2118,2413
83,12,13,82,108527616,914878464,23-03 14:09:47,2,0,0,0,140,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.520,0.910,1.020,159767,3141,514444,22688,0,211,517,549
83,12,13,82,108527616,914878464,23-03 14:09:48,0,0,0,0,116,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.520,0.910,1.020,159767,3141,515196,22688,0,783,2065,1667
83,12,13,82,108527616,914878464,23-03 14:09:49,2,0,1,0,124,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.520,0.910,1.020,159767,3141,515155,22688,0,1162,1575,1322
83,12,13,82,108527616,914878464,23-03 14:09:50,0,0,8,0,160,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.520,0.910,1.020,159767,3141,515012,22688,0,1513,2056,1882
83,12,13,82,108527616,914878464,23-03 14:09:51,2,0,8,0,124,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.520,0.910,1.020,159767,3141,509201,22688,0,8657,9662,2746
83,12,13,82,108527616,914878464,23-03 14:09:52,5,0,0,0,146,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.560,0.910,1.020,159767,3141,509157,22688,0,102,605,579
83,12,13,82,108527616,914878464,23-03 14:09:53,1,0,0,0,130,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.560,0.910,1.020,159767,3141,515227,22688,0,47,531,6732
83,12,13,82,108527616,914878464,23-03 14:09:54,1,0,0,0,118,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.560,0.910,1.020,159767,3141,515059,22688,0,92,514,480
83,12,13,82,108527616,914878464,23-03 14:09:55,0,0,8,0,115,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.560,0.910,1.020,159767,3141,517823,22688,0,1640,2196,5061
83,12,13,82,108527616,914878464,23-03 14:09:56,2,0,8,0,153,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.560,0.910,1.020,159767,3141,518222,22688,0,1429,2193,2392
83,12,13,82,108527616,914878464,23-03 14:09:57,1,0,0,0,128,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.520,0.900,1.020,159767,3141,518058,22688,0,451,1101,2167
83,12,13,82,108527616,914878464,23-03 14:09:58,1,0,0,0,140,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.520,0.900,1.020,159767,3141,517958,22688,0,103,498,635
83,12,13,82,108527616,914878464,23-03 14:09:59,2,0,0,0,138,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.520,0.900,1.020,159767,3141,517860,22688,0,1128,1956,1733
83,12,13,82,108527616,914878464,23-03 14:10:00,0,0,8,0,123,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.520,0.900,1.020,159767,3141,517773,22688,0,1351,1922,1905
83,12,13,82,108527616,914878464,23-03 14:10:01,1,0,8,0,114,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.520,0.900,1.020,159767,3141,517728,22688,0,1442,2244,2238
83,12,13,82,108527616,914878464,23-03 14:10:02,0,0,9,0,158,0,0,0,0,0,0,7,19,1,7,2,0,0,0,0.710,0.930,1.030,159767,3141,517566,22688,0,1857,1988,2145
83,12,13,82,108527616,914878464,23-03 14:10:03,0,0,0,0,137,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.710,0.930,1.030,159767,3141,524603,22688,0,39894,63245,67814
83,12,13,82,108527616,914878464,23-03 14:10:04,1,0,0,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.710,0.930,1.030,159767,3141,524064,22688,0,634,1262,744
83,12,13,82,108527616,914878464,23-03 14:10:05,1,0,8,0,116,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.710,0.930,1.030,159767,3141,523703,22688,0,1325,1868,1862
83,12,13,82,108527616,914878464,23-03 14:10:06,0,0,8,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.710,0.930,1.030,159767,3141,523361,22688,0,1707,2790,2672
83,12,13,82,108527616,914878464,23-03 14:10:07,1,0,0,0,127,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.660,0.920,1.020,159767,3141,523179,22688,0,212,496,493
83,12,13,82,108527616,914878464,23-03 14:10:08,2,0,0,0,163,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.660,0.920,1.020,159767,3141,523011,22688,0,50,509,627
83,12,13,82,108527616,914878464,23-03 14:10:09,1,0,0,0,118,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.660,0.920,1.020,159767,3141,522773,22688,0,1566,2041,1542
83,12,13,82,108527616,914878464,23-03 14:10:10,3,0,8,0,121,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.660,0.920,1.020,159767,3141,522605,22688,0,1534,2099,2467
83,12,13,82,108527616,914878464,23-03 14:10:11,0,0,8,0,121,0,0,0,0,0,0,7,20,1,7,1,0,0,0,0.660,0.920,1.020,159767,3141,522507,22688,0,1600,2094,1975
83,12,13,82,108527616,914878464,23-03 14:10:12,1,0,0,0,123,0,0,0,0,0,0,7,20,1,7,1,0,0,0,0.600,0.900,1.020,159767,3141,521642,22688,0,1231,1845,777
83,12,13,82,108527616,914878464,23-03 14:10:13,2,0,0,0,150,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.600,0.900,1.020,159767,3141,522512,22688,0,190,1224,1262
83,12,13,82,108527616,914878464,23-03 14:10:14,1,0,1,0,173,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.600,0.900,1.020,159767,3141,517444,22688,0,5676,5872,862
83,12,13,82,108527616,914878464,23-03 14:10:15,0,0,8,0,122,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.600,0.900,1.020,159767,3141,517217,22688,0,1476,1845,1867
83,12,13,82,108527616,914878464,23-03 14:10:16,2,0,8,0,117,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.600,0.900,1.020,159767,3141,517052,22688,0,1338,1896,2139
83,12,13,82,108527616,914878464,23-03 14:10:17,1,0,0,0,117,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.560,0.890,1.010,159767,3141,520818,22688,0,26,504,4829
83,12,13,82,108527616,914878464,23-03 14:10:18,1,0,0,0,122,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.560,0.890,1.010,159767,3141,521053,22688,0,556,1180,1444
83,12,13,82,108527616,914878464,23-03 14:10:19,2,0,0,0,119,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.560,0.890,1.010,159767,3141,520489,22688,0,231,1250,1374
83,12,13,82,108527616,914878464,23-03 14:10:20,0,0,8,0,151,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.560,0.890,1.010,159767,3141,520447,22688,0,2710,3342,3460
83,12,13,82,108527616,914878464,23-03 14:10:21,1,0,8,0,142,0,0,0,0,0,0,7,20,1,7,1,0,0,0,0.560,0.890,1.010,159767,3141,514801,22688,0,8336,9943,4388
83,12,13,82,108527616,914878464,23-03 14:10:22,2,0,0,0,118,0,0,0,0,0,0,7,20,1,7,1,0,0,0,0.750,0.920,1.020,159767,3141,514569,22688,0,50,505,510
83,12,13,82,108527616,914878464,23-03 14:10:23,2,0,0,0,119,0,0,0,0,0,0,7,20,1,7,1,0,0,0,0.750,0.920,1.020,159767,3141,514221,22688,0,438,910,805
83,12,13,82,108527616,914878464,23-03 14:10:24,1,0,0,0,148,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.750,0.920,1.020,159767,3141,514056,22688,0,77,571,574
83,12,13,82,108527616,914878464,23-03 14:10:25,3,0,4,0,113,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.750,0.920,1.020,159767,3141,519698,22688,0,1708,2125,7751
83,12,13,82,108527616,914878464,23-03 14:10:26,1,0,13,0,156,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.750,0.920,1.020,159767,3141,519468,22688,0,2001,2460,2796
83,12,13,82,108527616,914878464,23-03 14:10:27,1,0,0,0,118,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.690,0.910,1.010,159767,3141,519431,22688,0,196,491,490
83,12,13,82,108527616,914878464,23-03 14:10:28,2,0,0,0,114,0,0,0,0,0,0,7,20,1,8,1,0,0,0,0.690,0.910,1.010,159767,3141,520487,22688,0,1530,2009,1826
83,12,13,82,108527616,914878464,23-03 14:10:29,1,0,3,0,131,0,0,0,0,0,0,7,22,1,8,1,0,81920,0,0.690,0.910,1.010,168979,3141,525935,22688,22,1551,3172,16006
83,12,13,82,108527616,914878464,23-03 14:10:30,1,0,0,0,126,0,0,0,0,0,0,7,22,1,8,1,0,0,0,0.690,0.910,1.010,169007,3141,525086,22688,0,904,1357,874
83,12,13,82,108527616,914878464,23-03 14:10:31,1,0,16,0,135,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.690,0.910,1.010,169007,3141,526916,22688,0,2909,3560,5505
83,12,13,82,108527616,914878464,23-03 14:10:32,0,0,0,0,182,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.630,0.890,1.010,169007,3141,526429,22688,0,256,1244,1037
83,12,13,82,108527616,914878464,23-03 14:10:33,2,0,0,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.630,0.890,1.010,169007,3141,526668,22688,0,118,590,1079
83,12,13,82,108527616,914878464,23-03 14:10:34,0,0,0,0,123,0,0,0,0,0,0,7,19,1,8,2,0,0,0,0.630,0.890,1.010,169007,3141,526612,22688,0,87,563,558
83,12,13,82,108527616,914878464,23-03 14:10:35,1,0,0,0,140,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.630,0.890,1.010,169007,3141,528722,22688,0,195,635,1883
83,12,13,82,108527616,914878464,23-03 14:10:36,2,0,16,0,115,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.630,0.890,1.010,169007,3141,529637,22688,0,2993,3861,5822
83,12,13,82,108527616,914878464,23-03 14:10:37,1,0,0,0,125,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.580,0.870,1,169007,3141,530070,22688,0,88,1037,1207
83,12,13,82,108527616,914878464,23-03 14:10:38,1,0,1,0,161,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.580,0.870,1,169007,3141,530003,22688,0,500,634,1291
83,12,13,82,108527616,914878464,23-03 14:10:39,4,0,0,0,110,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.580,0.870,1,169007,3141,530164,22688,0,1097,1996,1193
83,12,13,82,108527616,914878464,23-03 14:10:40,1,0,0,0,120,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.580,0.870,1,169007,3141,530462,22688,0,790,1375,1926
83,12,13,82,108527616,914878464,23-03 14:10:41,1,0,16,0,113,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.580,0.870,1,169007,3141,532355,22688,0,41025,63467,60626
83,12,13,82,108527616,914878464,23-03 14:10:42,3,0,0,0,119,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.540,0.860,1,169007,3141,532181,22688,0,103,568,1043
83,12,13,82,108527616,914878464,23-03 14:10:43,0,0,0,0,115,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.540,0.860,1,169007,3141,532013,22688,0,436,743,782
83,12,13,82,108527616,914878464,23-03 14:10:44,1,0,0,0,188,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.540,0.860,1,169007,3141,531957,22688,0,62,601,576
83,12,13,82,108527616,914878464,23-03 14:10:45,1,0,0,0,151,0,0,0,0,0,0,7,20,0,10,1,0,0,0,0.540,0.860,1,169007,3141,525755,22688,0,6552,7544,2149
83,12,13,82,108527616,914878464,23-03 14:10:46,0,0,16,0,136,0,0,0,0,0,0,7,20,0,10,1,0,0,0,0.540,0.860,1,169007,3141,524643,22688,0,3012,4308,4103
83,12,13,82,108527616,914878464,23-03 14:10:47,1,0,0,0,117,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.490,0.850,0.990,169007,3141,524412,22688,0,225,563,647
83,12,13,82,108527616,914878464,23-03 14:10:48,0,0,0,0,121,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.490,0.850,0.990,169007,3141,529161,22688,0,318,829,7412
83,12,13,82,108527616,914878464,23-03 14:10:49,0,0,18,0,122,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.490,0.850,0.990,169007,3141,524253,22688,0,8038,11870,4135
83,12,13,82,108527616,914878464,23-03 14:10:50,0,0,0,0,152,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.490,0.850,0.990,169007,3141,524763,22688,0,94,2327,2458
83,12,13,82,108527616,914878464,23-03 14:10:51,0,0,17,0,130,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.490,0.850,0.990,169007,3141,519879,22688,0,9054,9934,5032
83,12,13,82,108527616,914878464,23-03 14:10:52,1,0,0,0,118,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.450,0.830,0.990,169007,3141,520564,22688,0,104,698,2311
83,12,13,82,108527616,914878464,23-03 14:10:53,0,0,0,0,124,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.450,0.830,0.990,169007,3141,520296,22688,0,163,678,532
83,12,13,82,108527616,914878464,23-03 14:10:54,1,0,0,0,120,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.450,0.830,0.990,169007,3141,527710,22688,0,78,519,8758
83,12,13,82,108527616,914878464,23-03 14:10:55,1,0,0,0,132,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.450,0.830,0.990,169007,3141,527480,22688,0,249,615,1028
84,12,13,83,108527616,914878464,23-03 14:10:56,1,0,45,0,195,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.450,0.830,0.990,169007,3141,535433,22688,0,16861,17157,20250
84,12,13,83,108527616,914878464,23-03 14:10:57,1,0,8,0,120,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.420,0.820,0.980,169007,3141,534712,22688,0,985,1845,1776
84,12,13,83,108527616,914878464,23-03 14:10:58,3,0,0,0,151,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.420,0.820,0.980,169007,3141,534547,22688,0,64,689,2117
84,12,13,83,108527616,914878464,23-03 14:10:59,4,0,0,0,120,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.420,0.820,0.980,169007,3141,533966,22688,0,476,2811,3141
84,12,13,83,108527616,914878464,23-03 14:11:00,0,0,0,0,146,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.420,0.820,0.980,169007,3141,532725,22688,0,1043,2160,2023
84,12,13,83,108527616,914878464,23-03 14:11:01,0,0,8,0,116,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.420,0.820,0.980,169007,3141,532428,22688,0,1457,2012,2123
84,12,13,83,108527616,914878464,23-03 14:11:02,0,0,16,0,157,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.460,0.820,0.980,169007,3141,531324,22688,0,2998,5625,3285
84,12,13,83,108527616,914878464,23-03 14:11:03,0,0,1,0,117,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.460,0.820,0.980,169007,3141,554875,22688,0,393,767,25316
84,12,13,83,108527616,914878464,23-03 14:11:04,2,0,0,0,122,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.460,0.820,0.980,169007,3141,554881,22688,0,630,1150,1130
84,12,13,83,108527616,914878464,23-03 14:11:05,1,0,0,0,119,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.460,0.820,0.980,169007,3141,554842,22688,0,41,521,617
84,12,13,83,108527616,914878464,23-03 14:11:06,4,0,8,0,119,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.460,0.820,0.980,169007,3141,554592,22688,0,1701,2418,2727
84,12,13,83,108527616,914878464,23-03 14:11:07,0,0,8,0,148,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.430,0.810,0.980,169007,3141,555324,22688,0,1490,2611,3781
84,12,13,83,108527616,914878464,23-03 14:11:08,3,0,0,0,150,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.430,0.810,0.980,169007,3141,555219,22688,0,117,505,1084
84,12,13,83,108527616,914878464,23-03 14:11:09,0,0,0,0,111,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.430,0.810,0.980,169007,3141,557545,22688,0,1239,1863,3476
84,12,13,83,108527616,914878464,23-03 14:11:10,3,0,0,0,116,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.430,0.810,0.980,169007,3141,557011,22688,0,772,1484,1308
84,12,13,83,108527616,914878464,23-03 14:11:11,1,0,8,0,114,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.430,0.810,0.980,169007,3141,561266,22688,0,1664,2258,6146
84,12,13,83,108527616,914878464,23-03 14:11:12,1,0,8,0,125,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.390,0.790,0.970,169007,3141,567648,22688,0,1434,1884,6696
84,12,13,83,108527616,914878464,23-03 14:11:13,1,0,0,0,119,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.390,0.790,0.970,169007,3141,567430,22688,0,90,543,506
84,12,13,83,108527616,914878464,23-03 14:11:14,0,0,0,0,150,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.390,0.790,0.970,169007,3141,567382,22688,0,1150,1767,690
84,12,13,83,108527616,914878464,23-03 14:11:15,2,0,1,0,116,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.390,0.790,0.970,169007,3141,566525,22688,0,486,1842,1699
84,12,13,83,108527616,914878464,23-03 14:11:16,3,0,8,0,110,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.390,0.790,0.970,169007,3141,566290,22688,0,2192,2664,2556
84,12,13,83,108527616,914878464,23-03 14:11:17,0,0,8,0,129,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.600,0.830,0.980,169007,3141,566182,22688,0,1336,1922,2211
84,12,13,83,108527616,914878464,23-03 14:11:18,1,0,0,0,132,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.600,0.830,0.980,169007,3141,537121,22688,0,39702,60104,31447
84,12,13,83,108527616,914878464,23-03 14:11:19,0,0,1,0,124,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.600,0.830,0.980,169007,3141,552933,22688,0,1997,4674,18723
84,12,13,83,108527616,914878464,23-03 14:11:20,3,0,0,0,168,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.600,0.830,0.980,169007,3141,552316,22688,0,3093,4025,1136
84,12,13,83,108527616,914878464,23-03 14:11:21,5,0,8,0,133,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.600,0.830,0.980,169007,3141,544968,22688,0,8687,10404,3729
84,12,13,83,108527616,914878464,23-03 14:11:22,2,0,8,0,121,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.550,0.820,0.980,169007,3141,544675,22688,0,1349,1863,1863
84,12,13,83,108527616,914878464,23-03 14:11:23,1,0,0,0,116,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.550,0.820,0.980,169007,3141,544507,22688,0,63,531,927
84,12,13,83,108527616,914878464,23-03 14:11:24,0,0,0,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.550,0.820,0.980,169007,3141,552280,22688,0,140,543,8997
84,12,13,83,108527616,914878464,23-03 14:11:25,2,0,0,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.550,0.820,0.980,169007,3141,551926,22688,0,196,662,1298
84,12,13,83,108527616,914878464,23-03 14:11:26,0,0,8,0,147,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.550,0.820,0.980,169007,3141,552281,22688,0,1927,2608,3267
84,12,13,83,108527616,914878464,23-03 14:11:27,0,0,9,0,116,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.670,0.840,0.980,169007,3141,552011,22688,0,1803,2496,2298
83,12,13,82,108527616,914878464,23-03 14:11:28,3,0,0,0,144,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.670,0.840,0.980,169007,3141,553922,22688,0,367,826,4012
83,12,13,82,108527616,914878464,23-03 14:11:29,1,0,0,0,121,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.670,0.840,0.980,169007,3141,553939,22688,0,51,506,471
83,12,13,82,108527616,914878464,23-03 14:11:30,2,0,0,0,118,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.670,0.840,0.980,169007,3141,553920,22688,0,207,817,861
83,12,13,82,108527616,914878464,23-03 14:11:31,2,0,8,0,115,0,0,0,0,0,0,7,20,0,9,1,0,0,0,0.670,0.840,0.980,169007,3141,553855,22688,0,1462,2039,2053
83,12,13,82,108527616,914878464,23-03 14:11:32,2,0,8,0,149,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.860,0.870,0.990,169007,3141,553621,22688,0,1920,2518,2185
