"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/swap_page_disk_raw_vm-adv_fs_udp_unix.csv --swap --page --disk --raw --vm-adv --fs --udp --unix 1 600",,,,"Date:","22 Mar 2023 22:13:13 -03"
"swap",,"paging",,"dsk/total",,"raw","advanced virtual memory",,,,,"filesystem",,"udp",,"unix sockets",,,
1835008,1021571072,0,0,0,2506752,0,0,0,0,0,0,13216,342053,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342052,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342051,17,7,56,876,54,822
1835008,1021571072,0,0,0,819200,0,0,0,0,0,0,13216,342025,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342025,17,7,56,876,54,822
1835008,1021571072,0,0,0,5496832,0,0,0,0,0,0,13216,342022,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342050,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342062,17,7,56,876,54,822
1835008,1021571072,0,0,0,532480,0,0,0,0,0,0,13216,342078,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342070,17,7,56,876,54,822
1835008,1021571072,0,0,0,3825664,0,0,0,0,0,0,13216,342037,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342039,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342036,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342065,17,7,56,876,54,822
1835008,1021571072,0,0,0,868352,0,0,0,0,0,0,13216,342066,17,7,56,876,54,822
1835008,1021571072,0,0,0,1490944,0,0,0,0,0,0,13216,342076,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342046,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342047,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342044,17,7,56,874,54,820
1835008,1021571072,0,0,0,688128,0,0,0,0,0,0,13216,342044,17,7,56,874,54,820
1835008,1021571072,0,0,0,2334720,0,0,0,0,0,0,13216,342012,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342012,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342013,17,7,56,874,54,820
1835008,1021571072,0,0,0,770048,0,0,0,0,0,0,13216,341994,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341995,17,8,56,874,54,820
1835008,1021571072,0,0,0,3899392,0,0,0,0,0,0,13216,341995,17,9,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341994,17,9,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342021,17,9,56,874,54,820
1835008,1021571072,0,0,0,843776,0,0,0,0,0,0,13216,342022,17,9,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342023,17,9,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,12864,342894,17,9,56,874,54,820
