"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/raw_sys_cpu_tcp_fs_io_zones_load_vm-adv_unix_disk_ipc.csv --raw --sys --cpu --tcp --fs --io --zones --load --vm-adv --unix --disk --ipc 1 600",,,,"Date:","22 Mar 2023 22:13:13 -03"
"raw","system",,"total cpu usage",,,,,"tcp sockets",,,,,"filesystem",,"io/total",,"zones memory",,,,"load avg",,,"advanced virtual memory",,,,,"unix sockets",,,,"dsk/total",,"sysv ipc",,
0,1720,3814,2.519,2.393,94.962,0.126,0,7,13,1,6,1,13216,342007,0,0,316156,3141,188069,22176,0.040,0.950,2.210,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1646,3078,1.777,1.650,96.447,0.127,0,7,13,1,6,1,13216,342005,0,26,316156,3141,187767,22176,0.040,0.950,2.210,0,0,0,0,0,56,876,54,822,0,720896,0,0,6
0,1823,4148,2.886,2.133,94.856,0.125,0,7,13,1,6,1,13216,342005,2,42,316156,3141,188670,22176,0.040,0.950,2.210,0,0,0,0,0,56,876,54,822,8192,1523712,0,0,6
0,1529,2784,2.668,0.762,96.442,0.127,0,7,13,1,6,1,13216,342006,0,0,316156,3141,188433,22176,0.030,0.930,2.200,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1615,3155,2.528,1.643,95.828,0,0,7,13,1,6,1,13216,342052,0,0,316156,3141,184608,22176,0.030,0.930,2.200,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1745,4177,3.671,2.152,94.051,0.127,0,7,13,1,6,1,13216,342013,0,0,316156,3141,185820,22176,0.030,0.930,2.200,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1591,3570,3.544,1.266,95.063,0.127,0,7,12,2,6,2,13216,342020,0,40,316156,3141,185211,22176,0.030,0.930,2.200,0,0,0,0,0,56,876,54,822,0,663552,0,0,6
0,2045,4466,2.258,3.262,94.354,0.125,0,7,13,1,7,1,13216,342019,6,114,316156,3141,184878,22176,0.030,0.930,2.200,0,0,0,0,0,56,876,54,822,24576,2457600,0,0,6
0,1541,2701,2.893,1.258,95.723,0.126,0,7,13,1,7,1,13216,342029,0,0,316156,3141,184847,22176,0.110,0.930,2.190,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1444,2587,1.648,1.394,96.958,0,0,7,13,1,7,1,13216,342028,0,0,316156,3141,185008,22176,0.110,0.930,2.190,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1721,3970,3.648,1.887,94.340,0.126,0,7,13,1,7,1,13216,342030,0,0,316156,3141,184717,22176,0.110,0.930,2.190,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1605,3130,2.155,1.774,95.944,0.127,0,7,13,1,7,1,13216,342076,0,26,316156,3141,182300,22176,0.110,0.930,2.190,0,0,0,0,0,56,876,54,822,0,417792,0,0,6
0,1498,3569,2.652,1.641,95.581,0.126,0,7,13,0,7,1,13216,342095,4,98,316156,3141,191682,22176,0.110,0.930,2.190,0,0,0,0,0,56,874,54,820,16384,3547136,0,0,6
0,691,1401,2.882,0.877,96.115,0.125,0,7,13,0,6,1,13216,342100,0,0,316156,3141,191384,22176,0.100,0.920,2.180,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,890,3461,2.642,1.384,95.975,0,0,7,13,0,6,1,13248,342103,0,0,316156,3141,191205,22176,0.100,0.920,2.180,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,734,2244,1.627,1.377,96.871,0.125,0,7,13,0,6,1,13248,342110,0,0,316156,3141,190827,22176,0.100,0.920,2.180,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,674,1394,1.513,0.757,97.604,0.126,0,7,12,0,6,2,13248,342041,0,16,316156,3141,190708,22176,0.100,0.920,2.180,0,0,0,0,0,56,874,54,820,0,753664,0,0,6
0,1295,4321,2.018,1.892,95.965,0.126,0,7,12,1,7,2,13248,342042,0,324,316156,3141,191044,22176,0.100,0.920,2.180,0,0,0,0,0,56,874,54,820,0,3563520,0,0,6
0,702,1245,2.519,0.630,96.725,0.126,0,7,13,0,8,1,13248,342041,0,0,316156,3141,190674,22176,0.090,0.900,2.170,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,940,1776,2.393,1.385,96.222,0,0,7,13,0,8,1,13248,342111,0,0,316156,3141,191497,22176,0.090,0.900,2.170,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,778,2457,2.506,1.504,95.865,0.125,0,7,13,0,8,1,13216,342115,0,0,316156,3141,191066,22176,0.090,0.900,2.170,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,581,1087,1.509,0.881,97.610,0,0,7,13,0,8,1,13216,342116,0,0,316156,3141,191077,22176,0.090,0.900,2.170,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,885,2798,1.643,1.011,96.713,0.632,0,7,13,0,8,1,13184,342115,0,126,316156,3141,190908,22176,0.090,0.900,2.170,0,0,0,0,0,56,874,54,820,0,3932160,0,0,6
0,941,19910,2.013,1.006,96.855,0.126,0,7,13,0,8,1,13184,342135,0,0,316156,3141,192187,22176,0.090,0.890,2.160,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,593,1028,1.763,0.756,97.481,0,0,7,13,0,8,1,13184,342137,0,0,316156,3141,191630,22176,0.090,0.890,2.160,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1051,2852,1.631,1.255,96.989,0.125,0,7,14,0,7,1,13184,342140,0,0,316156,3141,191511,22176,0.090,0.890,2.160,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,890,1961,3.145,1.006,95.849,0,0,7,13,0,8,1,13184,342206,0,0,316156,3141,187429,22176,0.090,0.890,2.160,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,879,2550,3.141,1.256,95.352,0.251,0,7,13,0,8,1,13184,342211,0,0,316156,3141,187228,22176,0.090,0.890,2.160,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,978,2549,1.887,0.755,96.981,0.377,0,7,13,0,9,1,13184,342212,0,128,316156,3141,186916,22176,0.080,0.870,2.140,0,0,0,0,0,56,874,54,820,0,3006464,0,0,6
0,679,1148,1.637,0.882,97.481,0,0,7,13,0,9,1,13184,342211,0,0,316156,3141,188689,22176,0.080,0.870,2.140,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,759,2342,2.506,1.378,95.990,0.125,0,7,13,0,9,1,13184,342220,0,0,316156,3141,188501,22176,0.080,0.870,2.140,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,713,1395,1.765,0.883,97.352,0,0,7,13,0,9,1,13184,342220,0,0,316156,3141,187944,22176,0.080,0.870,2.140,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,832,2258,1.508,1.508,96.734,0.251,0,7,13,0,9,1,13184,342219,0,0,316156,3141,187947,22176,0.080,0.870,2.140,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,822,1869,1.757,1.004,96.863,0.376,0,7,13,0,9,1,13184,342243,0,318,316156,3141,188023,22176,0.070,0.860,2.130,0,0,0,0,0,56,874,54,820,0,2809856,0,0,6
0,767,1786,3.270,0.881,95.849,0,0,7,13,0,9,1,13152,342295,0,0,316156,3141,191810,22176,0.070,0.860,2.130,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,689,2214,1.750,1.250,96.875,0.125,0,7,13,0,8,1,13152,342297,0,0,316156,3141,191439,22176,0.070,0.860,2.130,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,577,977,1.132,0.755,98.113,0,0,7,13,0,8,1,13152,342295,0,0,316156,3141,191442,22176,0.070,0.860,2.130,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,814,2437,1.384,1.384,97.107,0.126,0,7,13,0,8,1,13152,342296,0,0,316156,3141,191386,22176,0.070,0.860,2.130,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,817,1503,2.008,1.380,95.985,0.627,0,7,13,0,8,1,13152,342306,0,160,316156,3141,191277,22176,0.070,0.840,2.120,0,0,0,0,0,56,874,54,820,0,4087808,0,0,6
0,781,1918,2.136,0.879,96.985,0,0,7,13,0,9,1,13152,342309,0,0,316156,3141,191217,22176,0.070,0.840,2.120,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,743,1763,2.010,0.879,96.985,0.126,0,7,13,0,9,1,13152,342335,0,0,316156,3141,191569,22176,0.070,0.840,2.120,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,950,2423,3.630,1.126,95.244,0,0,7,13,0,9,1,13152,342382,0,0,316156,3141,186321,22176,0.070,0.840,2.120,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,832,2400,2.141,1.008,96.725,0.126,0,7,13,0,9,1,13152,342381,0,0,316156,3141,188349,22176,0.070,0.840,2.120,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,862,1614,1.639,1.009,96.974,0.378,0,7,13,0,9,1,13152,342320,0,146,316156,3141,188434,22176,0.060,0.830,2.110,0,0,0,0,0,56,874,54,820,0,3956736,0,0,6
0,650,1229,2.513,0.879,96.482,0.126,0,7,12,0,9,1,13152,342320,0,0,316156,3141,188374,22176,0.060,0.830,2.110,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,580,1066,1.384,0.629,97.987,0,0,7,11,0,9,2,13152,342330,0,0,316156,3141,189546,22176,0.060,0.830,2.110,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,793,2460,1.884,1.131,96.859,0.126,0,7,11,0,8,2,13152,342330,0,0,316156,3141,189530,22176,0.060,0.830,2.110,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,924,2465,2.264,1.384,96.352,0,0,7,11,0,8,2,13184,342353,0,0,316156,3141,189607,22176,0.060,0.830,2.110,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,757,1663,2.897,0.756,95.340,1.008,0,7,11,0,8,2,13184,342356,0,142,316156,3141,189489,22176,0.060,0.810,2.100,0,0,0,0,0,56,874,54,820,0,1212416,0,0,6
0,755,1623,2.010,1.131,96.734,0.126,0,7,11,0,8,2,13184,342358,0,0,316156,3141,188691,22176,0.060,0.810,2.100,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,773,1978,1.635,1.132,97.107,0.126,0,7,11,0,9,2,13184,342359,0,0,316156,3141,188897,22176,0.060,0.810,2.100,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,876,2283,2.008,1.380,96.612,0,0,7,11,0,9,2,13152,342358,0,0,316156,3141,188726,22176,0.060,0.810,2.100,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,935,2239,2.005,1.253,96.617,0.125,0,7,11,0,9,2,13152,342289,0,0,316156,3141,188729,22176,0.060,0.810,2.100,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,828,1734,1.637,1.008,96.599,0.756,0,7,11,0,9,2,13152,342300,0,370,316156,3141,189499,22176,0.050,0.800,2.090,0,0,0,0,0,56,874,54,820,0,5980160,0,0,6
0,551,1051,1.633,0.503,97.864,0,0,7,11,0,9,2,13152,342300,0,0,316156,3141,191088,22176,0.050,0.800,2.090,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,768,1609,3.137,1.004,95.734,0.125,0,7,11,0,9,2,13152,342328,0,0,316156,3141,194450,22176,0.050,0.800,2.090,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,845,2775,1.631,2.008,96.361,0,0,7,11,0,8,2,13152,342373,0,0,316156,3141,189663,22176,0.050,0.800,2.090,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1050,3300,2.897,1.259,95.718,0.126,0,7,11,0,9,2,13152,342328,0,0,316156,3141,189364,22176,0.050,0.800,2.090,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,725,1498,1.385,1.008,96.599,1.008,0,7,11,0,8,2,13152,342327,0,98,316156,3141,189188,22176,0.050,0.790,2.080,0,0,0,0,0,56,874,54,820,0,4022272,0,0,6
0,605,1048,1.754,0.877,97.243,0.125,0,7,11,0,8,2,13152,342328,0,0,316156,3141,189578,22176,0.050,0.790,2.080,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,546,1100,2.506,0.627,96.867,0,0,7,11,0,8,2,13152,342337,0,0,316156,3141,190089,22176,0.050,0.790,2.080,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1478,20414,2.264,2.264,95.346,0.126,0,7,11,0,9,2,13152,342349,0,0,316156,3141,189766,22176,0.050,0.790,2.080,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,964,2965,3.405,0.757,95.839,0,0,7,11,0,9,2,13152,342376,0,0,316156,3141,189405,22176,0.050,0.790,2.080,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,750,1393,2.645,0.756,95.844,0.756,0,7,11,0,9,2,13152,342330,0,38,316156,3141,189351,22176,0.040,0.770,2.060,0,0,0,0,0,56,874,54,820,0,876544,0,0,6
0,838,1704,2.136,1.131,96.608,0.126,0,7,11,0,9,2,13184,342376,0,0,316156,3141,188003,22176,0.040,0.770,2.060,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,582,1053,1.752,0.751,97.497,0,0,7,11,0,9,2,13184,342376,0,0,316156,3141,188012,22176,0.040,0.770,2.060,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,830,2257,1.882,1.004,96.989,0.125,0,7,11,0,9,2,13184,342376,0,0,316156,3141,187835,22176,0.040,0.770,2.060,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,859,2465,1.889,1.134,96.977,0,0,7,11,0,9,2,13184,342376,0,0,316156,3141,187980,22176,0.040,0.770,2.060,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,655,1134,2.003,0.626,97.121,0.250,0,7,11,0,8,2,13184,342386,0,0,316156,3141,188132,22176,0.040,0.760,2.050,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,936,2127,3.011,0.878,95.734,0.376,0,7,11,0,8,2,13184,342413,0,376,316156,3141,188800,22176,0.040,0.760,2.050,0,0,0,0,0,56,874,54,820,0,5054464,0,0,6
0,593,1093,1.500,1,97.375,0.125,0,7,11,0,8,2,13184,342413,0,0,316156,3141,188930,22176,0.040,0.760,2.050,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1005,2805,2.642,1.384,95.975,0,0,7,11,0,8,2,13184,342458,0,0,316156,3141,185467,22176,0.040,0.760,2.050,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1081,3253,2.506,1.253,96.115,0.125,0,7,11,0,9,2,13184,342413,0,0,316156,3141,185404,22176,0.040,0.760,2.050,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,764,1261,2.261,0.754,96.734,0.251,0,7,11,0,9,2,13184,342412,0,0,316156,3141,185292,22176,0.040,0.750,2.040,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1027,3794,2.136,1.633,95.729,0.503,0,7,11,0,9,2,13184,342416,0,202,316156,3141,185358,22176,0.040,0.750,2.040,0,0,0,0,0,56,874,54,820,0,4620288,0,0,6
0,645,1177,1.880,0.877,96.992,0.251,0,7,11,0,9,2,13184,342416,0,14,316156,3141,185235,22176,0.040,0.750,2.040,0,0,0,0,0,56,874,54,820,0,98304,0,0,6
0,1013,3042,3.522,1.509,94.843,0.126,0,7,11,0,9,1,13184,342451,0,46,316156,3141,185770,22176,0.040,0.750,2.040,0,0,0,0,0,56,874,54,820,0,401408,0,0,6
0,911,2398,2.387,1.131,96.357,0.126,0,7,11,0,9,1,13184,342451,0,0,316156,3141,185695,22176,0.040,0.750,2.040,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,663,1160,2.020,0.758,97.222,0,0,7,11,0,7,1,13184,342405,0,0,316156,3141,185701,22176,0.030,0.730,2.030,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,859,1869,2.378,1.001,96.496,0.125,0,7,11,0,7,1,13184,342451,0,42,316156,3141,182385,22176,0.030,0.730,2.030,0,0,0,0,0,56,874,54,820,0,3473408,0,0,6
0,581,1043,1.511,0.504,97.859,0.126,0,7,11,0,7,1,13184,342450,0,0,316156,3141,182385,22176,0.030,0.730,2.030,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,834,2266,2.013,1.258,96.730,0,0,7,11,0,7,1,13184,342451,0,0,316156,3141,182264,22176,0.030,0.730,2.030,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,801,2492,1.761,1.132,96.981,0.126,0,7,9,1,7,2,13184,342391,0,12,316156,3141,182423,22176,0.030,0.730,2.030,0,0,0,0,0,56,874,54,820,0,581632,0,0,6
0,752,1586,3.625,1,95.250,0.125,0,7,9,0,7,2,13184,342429,0,0,316156,3141,186973,22176,0.030,0.720,2.020,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,733,1968,1.633,0.879,97.362,0.126,0,7,9,0,8,2,13184,342429,0,116,316156,3141,187371,22176,0.030,0.720,2.020,0,0,0,0,0,56,874,54,820,0,761856,0,0,6
0,720,1258,2.141,0.882,96.977,0,0,7,9,0,8,2,13184,342429,0,0,316156,3141,187248,22176,0.030,0.720,2.020,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,929,2790,2.267,1.259,96.348,0.126,0,7,9,0,7,2,13184,342360,0,0,316156,3141,182741,22176,0.030,0.720,2.020,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,945,2499,2.516,1.635,95.723,0.126,0,7,9,0,7,2,13184,342360,0,40,316156,3141,182628,22176,0.030,0.720,2.020,0,0,0,0,0,56,874,54,820,0,778240,0,0,6
0,730,1329,1.757,0.627,97.491,0.125,0,7,9,0,7,2,13184,342360,0,0,316156,3141,182643,22176,0.030,0.710,2.010,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,710,1537,1.377,1.377,97.121,0.125,0,7,9,0,6,2,13184,342360,4,316,316156,3141,182876,22176,0.030,0.710,2.010,0,0,0,0,0,56,874,54,820,16384,4956160,0,0,6
0,741,1578,3.904,0.630,95.466,0,0,7,9,0,6,2,13152,342388,0,0,316156,3141,183248,22176,0.030,0.710,2.010,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,932,2661,2.503,1.502,95.870,0.125,0,7,9,0,6,2,13152,342400,0,0,316156,3141,183313,22176,0.030,0.710,2.010,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,689,2367,1.378,1.378,97.118,0.125,0,7,9,0,6,2,13152,342402,0,0,316156,3141,183205,22176,0.030,0.710,2.010,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,731,1268,1.261,0.631,97.982,0.126,0,7,9,0,6,2,13152,342357,0,20,316156,3141,183589,22176,0.020,0.700,2,0,0,0,0,0,56,874,54,820,0,425984,0,0,6
0,894,1883,1.875,1.625,96.375,0.125,0,7,9,0,6,2,13152,342400,4,76,316156,3141,184417,22176,0.020,0.700,2,0,0,0,0,0,56,874,54,820,16384,3751936,0,0,6
0,856,2135,1.896,0.632,97.345,0.126,0,7,9,0,7,2,13152,342401,0,0,316156,3141,184355,22176,0.020,0.700,2,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,847,2440,1.763,1.134,97.103,0,0,7,9,0,7,2,13152,342398,0,0,316156,3141,184232,22176,0.020,0.700,2,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,827,2593,2.642,0.881,96.352,0.126,0,7,9,0,7,2,13152,342434,0,0,316156,3141,183927,22176,0.020,0.700,2,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,886,19810,2.767,0.881,96.226,0.126,0,7,9,0,7,2,13120,342446,0,16,316156,3141,182678,22176,0.020,0.690,1.990,0,0,0,0,0,56,874,54,820,0,761856,0,0,6
0,722,1225,2.381,1.128,96.491,0,0,7,9,0,7,2,13120,342448,0,28,316156,3141,182749,22176,0.020,0.690,1.990,0,0,0,0,0,56,874,54,820,0,1490944,0,0,6
0,612,1122,1.378,0.877,97.619,0.125,0,7,9,0,7,2,13120,342447,0,0,316156,3141,182764,22176,0.020,0.690,1.990,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,970,2725,2.258,1.380,96.236,0.125,0,7,9,0,6,2,13152,342448,0,0,316156,3141,181695,22176,0.020,0.690,1.990,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,592,1095,1.255,0.878,97.867,0,0,7,9,0,6,2,13152,342447,0,0,316156,3141,181635,22176,0.020,0.690,1.990,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,849,2517,1.889,1.008,96.977,0.126,0,7,9,0,6,2,13152,342447,0,0,316156,3141,181265,22176,0.020,0.670,1.970,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,770,1876,2.642,0.755,96.352,0.252,0,7,9,0,6,2,13152,342474,0,288,316156,3141,181471,22176,0.020,0.670,1.970,0,0,0,0,0,56,874,54,820,0,3858432,0,0,6
0,662,1058,1.508,0.503,97.864,0.126,0,7,9,0,6,2,13152,342475,0,0,316156,3141,181096,22176,0.020,0.670,1.970,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,903,3404,2.522,1.135,96.343,0,0,7,9,0,7,2,13152,342486,0,0,316156,3141,180977,22176,0.020,0.670,1.970,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,755,1279,3.620,1.248,95.006,0.125,0,7,9,0,7,2,13152,342486,0,0,316156,3141,180977,22176,0.020,0.670,1.970,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,892,2308,2.774,0.883,96.343,0,0,7,9,0,7,2,13152,342485,0,0,316156,3141,180732,22176,0.020,0.660,1.960,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,819,1784,2.010,1.382,95.980,0.628,0,7,9,0,7,2,13184,342484,0,60,316156,3141,178381,22176,0.020,0.660,1.960,0,0,0,0,0,56,874,54,820,0,942080,0,0,6
0,657,1305,1.631,0.376,97.867,0.125,0,7,9,0,7,2,13184,342485,0,112,316156,3141,178261,22176,0.020,0.660,1.960,0,0,0,0,0,56,874,54,820,0,3653632,0,0,6
0,951,2757,3.401,1.008,95.592,0,0,7,9,0,6,2,13152,342512,0,0,316156,3141,182357,22176,0.020,0.660,1.960,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,685,1210,2.267,0.756,96.851,0.126,0,7,9,0,6,2,13152,342513,0,0,316156,3141,182235,22176,0.020,0.660,1.960,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,863,2367,1.763,1.385,96.851,0,0,7,9,0,6,2,13152,342521,0,0,316156,3141,182176,22176,0.020,0.650,1.950,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,516,977,1.004,0.753,97.992,0.251,0,7,9,0,6,2,13152,342522,0,0,316156,3141,182116,22176,0.020,0.650,1.950,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,661,1257,1.509,0.629,97.484,0.377,0,7,9,0,6,2,13152,342522,0,70,316156,3141,181741,22176,0.020,0.650,1.950,0,0,0,0,0,56,874,54,820,0,1908736,0,0,6
0,850,2827,2.889,1.256,95.854,0,0,7,9,0,6,2,13152,342522,0,0,316156,3141,181265,22176,0.020,0.650,1.950,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,777,1974,1.892,1.009,96.974,0.126,0,7,9,0,6,2,13152,342524,0,0,316156,3141,181275,22176,0.020,0.650,1.950,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1176,3905,3.531,1.261,95.208,0,0,7,9,0,7,2,13152,342551,0,0,316156,3141,183304,22176,0.020,0.640,1.940,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,592,1025,1.631,0.753,97.491,0.125,0,7,9,0,7,2,13152,342550,0,0,316156,3141,183314,22176,0.020,0.640,1.940,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,692,1401,1.513,1.261,96.847,0.378,0,7,9,0,7,2,13152,341430,0,152,316156,3141,186092,22176,0.020,0.640,1.940,0,0,0,0,0,56,874,54,820,0,4055040,0,0,6
0,842,2531,2.253,1.502,96.120,0.125,0,7,9,0,7,2,13152,341440,0,0,316156,3141,186255,22176,0.020,0.640,1.940,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,683,1220,1.757,0.753,97.491,0,0,7,9,0,7,2,13152,341372,0,0,316156,3141,186239,22176,0.020,0.640,1.940,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,930,2438,2.138,1.258,96.478,0.126,0,7,9,0,6,2,13152,341372,0,0,316156,3141,186246,22176,0.090,0.650,1.940,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,829,1649,1.761,0.881,97.233,0.126,0,7,9,0,6,2,13152,341331,0,0,316156,3141,183006,22176,0.090,0.650,1.940,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,871,2228,3.401,0.882,94.962,0.756,0,7,10,1,6,2,13152,341368,0,362,316156,3141,182443,22176,0.090,0.650,1.940,0,0,0,0,0,56,876,54,822,0,6938624,0,0,6
0,905,2443,2.645,1.134,96.222,0,0,7,11,0,6,2,13152,341368,0,0,316156,3141,182134,22176,0.090,0.650,1.940,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,726,1201,1.882,0.753,97.240,0.125,0,7,11,0,6,2,13152,341367,0,0,316156,3141,182134,22176,0.090,0.650,1.940,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1194,3538,4.397,2.010,93.593,0,0,7,9,0,7,2,13152,341373,0,0,316156,3141,182335,22176,0.090,0.640,1.930,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,648,1130,1.255,0.878,97.742,0.125,0,7,9,0,7,2,13152,341374,0,0,316156,3141,182273,22176,0.090,0.640,1.930,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,646,1244,1.509,0.503,96.981,1.006,0,7,9,0,7,2,13152,341374,2,96,316156,3141,182403,22176,0.090,0.640,1.930,0,0,0,0,0,56,874,54,820,8192,2301952,0,0,6
0,949,2769,2.771,1.511,95.592,0.126,0,7,9,0,7,2,13152,341417,0,0,316156,3141,180527,22176,0.090,0.640,1.930,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,763,1573,3.026,1.261,95.712,0,0,7,9,0,7,2,13152,341447,0,0,316156,3141,180467,22176,0.090,0.640,1.930,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,889,2380,1.761,1.258,96.855,0.126,0,7,9,0,7,2,13152,341447,0,0,316156,3141,180345,22176,0.080,0.630,1.920,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,937,3395,1.513,1.639,96.847,0,0,7,9,0,6,2,13152,341449,0,0,316156,3141,181611,22176,0.080,0.630,1.920,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,696,1362,1.637,0.756,96.725,0.882,0,7,9,0,6,2,13152,341448,6,134,316156,3141,181813,22176,0.080,0.630,1.920,0,0,0,0,0,56,874,54,820,24576,4038656,0,0,6
0,1283,21319,3.379,1.627,94.869,0.125,0,7,9,0,6,2,13152,341466,0,0,316156,3141,183708,22176,0.080,0.630,1.920,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,621,1107,1.513,0.757,97.730,0,0,7,9,0,6,2,13152,341467,0,0,316156,3141,183465,22176,0.080,0.630,1.920,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,905,2428,1.884,1.508,96.482,0.126,0,7,9,0,6,2,13152,341465,0,0,316156,3141,183277,22176,0.070,0.610,1.910,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1067,2916,4.255,1.252,94.493,0,0,7,9,0,7,2,13184,341539,0,0,316156,3141,182779,22176,0.070,0.610,1.910,0,0,0,0,0,56,874,54,820,0,0,0,0,6
