"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/disk_tcp_ipc_aio_swap_io_sys_proc_raw_unix.csv --disk --tcp --ipc --aio --swap --io --sys --proc --raw --unix 1 600",,,,"Date:","23 Mar 2023 14:04:41 -03"
"dsk/total",,"tcp sockets",,,,,"sysv ipc",,,"async","swap",,"io/total",,"system",,"procs",,,"raw","unix sockets",,,
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2655,6757,0,0,8,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2456,5600,0,0,0,0,56,977,55,922
0,0,7,18,0,6,2,0,0,5,0,108527616,914878464,0,0,2485,5689,0,1,0,0,56,977,55,922
0,516096,7,18,0,6,2,0,0,5,0,108527616,914878464,0,32,2514,5713,0,0,1,0,56,977,55,922
0,262144,7,18,0,6,2,0,0,5,0,108527616,914878464,0,22,2613,6867,1,0,8,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2682,7748,0,0,8,0,56,977,55,922
0,491520,7,18,0,7,2,0,0,5,0,108527616,914878464,0,12,2413,5631,0,0,0,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2510,5686,0,0,0,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2481,5684,0,0,0,0,56,977,55,922
0,16195584,7,18,0,7,2,0,0,5,0,108527616,914878464,0,2656,4254,12920,0,0,8,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2483,6794,1,0,8,0,56,977,55,922
0,1900544,7,18,0,7,2,0,0,5,0,108527616,914878464,0,18,2357,5587,1,0,0,0,56,977,55,922
0,0,7,18,0,6,2,0,0,5,0,108527616,914878464,0,0,2425,5903,0,0,0,0,56,977,55,922
0,0,7,18,0,6,2,0,0,5,0,108527616,914878464,0,0,2494,5812,0,0,0,0,56,977,55,922
0,0,7,18,0,6,2,0,0,5,0,108527616,914878464,0,0,2608,6818,1,0,8,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2713,7784,0,0,9,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,16,2522,5737,2,0,0,0,56,977,55,922
0,393216,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2513,5735,0,0,0,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2487,6052,1,0,0,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2838,7145,0,0,8,0,56,977,55,922
0,0,7,18,0,7,2,0,0,5,0,108527616,914878464,0,0,2540,7057,0,0,8,0,56,977,55,922
0,0,7,18,0,8,2,0,0,5,0,108527616,914878464,0,0,2527,6383,0,0,0,0,56,977,55,922
0,434176,7,18,0,6,2,0,0,5,0,108527616,914878464,0,40,2610,6260,0,0,0,0,56,977,55,922
0,401408,7,20,0,6,2,0,0,5,0,108527616,914878464,0,8,2532,5797,0,0,0,0,56,979,55,924
0,65536,7,19,0,7,2,0,0,5,0,108527616,914878464,0,8,2715,9351,0,0,16,0,56,977,55,922
0,0,7,19,0,7,2,0,0,5,0,108527616,914878464,0,0,2630,7212,0,0,8,0,56,977,55,922
0,2039808,7,19,0,8,2,0,0,5,0,108527616,914878464,0,92,2646,6736,0,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2679,6061,0,0,1,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2595,5662,1,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2595,6996,0,0,8,0,56,977,55,922
0,6406144,7,19,0,8,2,0,0,5,0,108527616,914878464,0,686,2754,8082,3,0,8,0,56,977,55,922
0,663552,7,19,0,8,2,0,0,5,0,108527616,914878464,0,26,2424,5688,0,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2499,5642,0,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2361,5666,0,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,3737,35500,0,0,8,0,56,977,55,922
0,0,7,19,0,7,2,0,0,5,0,108527616,914878464,0,0,2447,6818,0,0,8,0,56,977,55,922
0,0,7,19,0,7,2,0,0,5,0,108527616,914878464,0,0,2457,5590,0,1,0,0,56,977,55,922
0,2146304,7,19,0,8,2,0,0,5,0,108527616,914878464,0,30,2617,6600,0,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2430,5538,0,0,0,0,56,977,55,922
0,270336,7,19,0,8,2,0,0,5,0,108527616,914878464,0,24,2612,6773,0,0,8,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2653,7043,4,0,9,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2774,5878,3,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2637,5936,0,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,0,2447,6041,1,0,0,0,56,977,55,922
0,0,7,19,0,8,2,0,0,5,0,108527616,914878464,0,4,2490,6138,2,0,4,0,56,977,55,922
0,548864,7,21,0,7,1,0,0,5,0,108527616,914878464,0,6,2647,8476,0,0,13,0,56,977,55,922
0,3284992,7,21,0,7,1,0,0,5,0,108527616,914878464,0,336,2547,6127,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2677,6610,1,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2465,5726,1,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2558,5764,0,2,0,0,56,977,55,922
0,745472,7,21,0,8,1,0,0,5,0,108527616,914878464,0,40,2679,7942,0,0,16,0,56,977,55,922
0,11911168,7,21,0,8,1,0,0,5,0,108527616,914878464,0,534,3130,9341,1,0,0,0,56,977,55,922
0,1540096,7,21,0,8,1,0,0,5,0,108527616,914878464,0,60,2596,5810,0,0,1,0,56,977,55,922
0,229376,7,21,0,8,1,0,0,5,0,108527616,914878464,0,12,2457,5636,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2574,5556,2,0,0,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2625,8031,0,0,16,0,56,977,55,922
0,565248,7,21,0,7,1,0,0,5,0,108527616,914878464,0,40,2494,5747,0,0,0,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2633,6398,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2588,6570,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2426,5598,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2759,8223,1,0,16,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2503,5651,0,1,0,0,56,977,55,922
0,360448,7,21,0,8,1,0,0,5,0,108527616,914878464,0,10,2463,5676,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2531,5520,1,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2544,5777,0,0,1,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2582,8002,0,0,16,0,56,977,55,922
0,1712128,7,21,0,7,1,0,0,5,0,108527616,914878464,0,24,2556,5713,0,0,0,0,56,977,55,922
0,5808128,7,21,0,7,1,0,0,5,0,108527616,914878464,0,618,2591,6292,1,0,0,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2543,5594,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2598,6463,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2573,8056,0,0,16,0,56,977,55,922
0,851968,7,21,0,8,1,0,0,5,0,108527616,914878464,0,20,3404,35530,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2711,5905,1,0,0,0,56,977,55,922
0,2121728,7,21,0,8,1,0,0,5,0,108527616,914878464,0,58,2584,5977,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2325,5519,1,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2503,7829,1,0,15,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2550,6139,0,0,2,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2401,5651,0,0,0,0,56,977,55,922
0,434176,7,21,0,8,1,0,0,5,0,108527616,914878464,0,16,2564,6083,0,0,0,0,56,977,55,922
0,0,7,21,0,9,1,0,0,5,0,108527616,914878464,0,0,2508,6433,1,0,0,0,56,977,55,922
0,0,7,21,0,9,1,0,0,5,0,108527616,914878464,0,0,2649,7007,1,0,8,0,56,977,55,922
0,0,7,21,0,9,1,0,0,5,0,108527616,914878464,0,0,2491,6666,1,0,8,0,56,977,55,922
0,0,7,21,0,9,1,0,0,5,0,108527616,914878464,0,0,2574,6570,3,0,1,0,56,977,55,922
0,16941056,7,21,0,9,1,0,0,5,0,108527616,914878464,0,2408,4070,11605,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2776,7957,0,0,8,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2658,6847,0,0,8,0,56,977,55,922
0,802816,7,21,0,8,1,0,0,5,0,108527616,914878464,0,52,2508,6944,1,0,8,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2671,6164,2,0,0,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2572,6005,1,0,0,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2467,5633,1,0,1,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2638,7784,5,0,8,0,56,977,55,922
0,245760,7,21,0,8,1,0,0,5,0,108527616,914878464,0,14,2606,7057,1,0,8,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2506,6102,2,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2332,5533,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2356,5652,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2583,6770,1,0,8,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,18,2468,6781,0,0,8,0,56,977,55,922
0,491520,7,21,0,8,1,0,0,5,0,108527616,914878464,0,4,2501,5692,0,0,0,0,56,977,55,922
0,221184,7,21,0,7,1,0,0,5,0,108527616,914878464,0,24,2444,5695,0,0,0,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2308,5040,0,0,0,0,56,977,55,922
0,0,7,21,0,7,1,0,0,5,0,108527616,914878464,0,0,2449,6374,0,0,8,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2549,7374,0,0,9,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2397,5572,0,0,0,0,56,977,55,922
0,1630208,7,21,0,8,1,0,0,5,0,108527616,914878464,0,76,2402,5766,1,0,0,0,56,977,55,922
0,6430720,7,21,0,8,1,0,0,5,0,108527616,914878464,0,718,2483,6146,0,0,0,0,56,977,55,922
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2401,6387,0,0,11,0,56,975,55,920
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2283,6163,5,0,8,0,56,975,55,920
0,0,7,21,0,8,1,0,0,5,0,108527616,914878464,0,0,2148,4857,0,0,0,0,56,975,55,920
0,696320,7,21,0,7,1,0,0,5,0,108527616,914878464,0,20,2179,4868,0,0,0,0,56,975,55,920
0,966656,7,22,0,7,1,0,0,5,0,108527616,914878464,0,4,3310,35153,0,0,0,0,56,973,55,918
0,0,7,25,0,7,2,0,0,5,0,108527616,914878464,0,0,2868,9257,0,0,11,0,56,977,55,922
0,0,7,25,0,8,2,0,0,5,0,108527616,914878464,0,0,3019,8575,0,0,9,0,56,977,55,922
0,0,7,25,0,8,2,0,0,5,0,108527616,914878464,0,0,2692,5988,0,0,0,0,56,977,55,922
0,2260992,7,25,0,8,2,0,0,5,0,108527616,914878464,0,36,2554,5743,0,0,1,0,56,977,55,922
0,0,7,25,0,8,2,0,0,5,0,108527616,914878464,0,0,2642,5942,0,0,0,0,56,977,55,922
0,0,7,25,0,8,2,0,0,5,0,108527616,914878464,0,0,2724,7167,1,0,8,0,56,977,55,922
0,0,7,25,0,8,2,0,0,5,0,108527616,914878464,0,64,2689,7169,1,0,8,0,56,977,55,922
0,729088,7,25,0,8,2,0,0,5,0,108527616,914878464,0,2,2631,5935,0,0,0,0,56,977,55,922
0,671744,7,25,0,8,2,0,0,5,0,108527616,914878464,0,54,2599,6054,0,0,0,0,56,977,55,922
0,15425536,7,25,0,7,2,0,0,5,0,108527616,914878464,0,2372,4132,11639,3,0,0,0,56,977,55,922
0,0,7,25,0,7,2,0,0,5,0,108527616,914878464,0,0,2630,6996,1,0,8,0,56,977,55,922
0,0,7,25,0,7,2,0,0,5,0,108527616,914878464,0,0,2682,7068,0,0,8,0,56,977,55,922
0,1875968,7,25,0,8,2,0,0,5,0,108527616,914878464,0,40,2673,6609,3,0,0,0,56,977,55,922
